      phi1         Phi        phi2
   73.2061     47.3734      179.59
   2.34593     109.294     249.949
   157.617     99.1485     58.5547
   17.2063     101.417     241.149
   4.24006     95.7592     170.892
   358.476     83.1724     121.787
   178.567     127.582     238.307
   312.151     61.0592     45.7145
   97.8324     106.311     29.8863
   38.7368     58.8023     81.6023
    169.04     131.757     130.878
   168.419     128.674     164.894
   111.222     45.8024     228.618
   272.835      89.129     237.822
   131.015     128.025     83.1009
   313.936     174.594     242.665
   261.912      85.697      283.78
   73.3297     100.614     339.794
   264.866     87.8564     261.614
   313.586     113.821     254.588
   269.501     4.22794     171.301
   351.999     129.686     83.1621
   316.748     141.325     322.095
   22.5416     113.101     330.239
   164.411     61.5036     4.62023
   300.264     102.917     77.6989
   192.313     101.379     99.2695
   215.695     9.77784      194.19
   41.2536     82.4444      10.213
   146.814     142.792      135.82
   182.674     48.3775     240.096
   27.7397     169.167     192.818
   83.2527     128.069     34.2541
   337.082     82.9268     121.425
   119.079     53.7871     41.9023
   188.904     130.597     235.162
   196.875      20.182     258.951
   19.3143     129.883     247.094
   282.137     81.2997     189.628
   249.255     159.537     291.919
   124.858      4.5623     3.60782
    179.97     35.2975     349.722
   354.078     74.0366     92.2185
    130.84     151.117     178.778
   92.6624      28.505     15.2547
   59.6369     61.8082     85.9512
   257.424     129.294     110.584
   30.4867     45.5521     189.972
   322.889     107.249     149.247
   87.5991     123.869     339.658
   27.8002      85.673      164.39
   75.9649     75.4564     246.352
   98.8339     81.9263     76.7986
   49.3343     45.6655     234.372
   215.222     35.7678     179.211
   167.083     69.5094     172.901
   116.922     57.6591     248.475
   10.4643     48.3721     352.541
   121.702     4.43557     236.516
   143.697     62.5433     40.5856
   5.15122      17.475     52.4596
   7.43982     37.0952     139.303
    70.936     93.7958     168.918
   97.6517     14.5393      160.76
   278.239     143.103     279.997
   233.274     104.297     303.833
   28.8681      49.115     129.258
   145.204     19.6126     107.994
   312.993     72.8659     121.205
   82.3356     78.6902     218.433
   235.306      51.027     60.4239
   70.4109     99.2127     36.9138
   224.116     66.2315      334.43
   80.6213     32.9486     24.2475
   108.213     67.7363     168.152
   17.1056     49.2771     186.365
   26.1455     112.698     183.316
   29.5408     100.941     203.004
   339.878     147.708      143.68
   161.289     84.7698     152.907
   62.4403     73.4925     337.784
   216.228     133.087     71.8606
   76.7971     39.1317     334.418
    273.69      95.832     61.7156
   113.441     57.6742     73.6179
    253.58     119.754     262.693
   143.665     41.6749     23.1638
   314.971     93.0822     177.354
   129.232     43.9379     239.526
   240.164     122.002     3.60443
   90.4753      66.928     200.044
   24.5243     129.297     18.6038
   46.3238     42.2187     65.8021
   196.067     154.898     209.808
    122.98      36.707     17.6701
   95.8245      73.775     241.832
   279.049     129.421     11.8194
   76.9287     134.485     268.272
   204.086     148.262     213.195
   58.8294     114.653     349.695
   59.9748     126.396     239.769
   186.078      163.43     65.5872
   69.1502     45.6134     244.944
   83.5193     147.811     126.395
   10.2621     81.2613     70.0362
   329.868     116.805     181.369
   196.387     102.761     42.6884
   273.475      53.537     316.845
   356.065     50.7149     32.1671
   143.425     68.7034     87.7215
   22.5791     60.9005     6.78607
   359.965      127.38     346.673
    158.37     56.9637     268.596
   121.461     108.548     32.5699
   250.877     163.374     200.557
   99.8296     127.623     268.765
   43.0833     144.419     107.289
   174.052     101.903     167.044
   330.032     63.4268     204.137
   277.022     55.8198     189.902
    151.27     99.0869      302.15
   45.8104     154.751     219.404
   37.1097     153.699     64.5067
   121.188     163.168     222.523
   274.611     97.9349     313.263
   135.617     108.739      338.62
   40.3648     139.232     186.256
   200.502     87.5339     25.5081
   261.942      26.561     348.084
   135.342     64.5907      340.78
   81.1148     61.1478     61.9269
   55.9874     100.676     246.159
   81.8104     76.8597     1.58596
   51.7893     163.013      69.105
   131.833     56.9761     246.173
    46.078     24.8922      141.63
   244.991     82.1633      88.601
   53.1774     38.0603     260.692
   191.852     134.305     197.919
    62.715     115.653     280.028
   105.306      146.55     200.044
   184.616     85.0315     65.3822
    274.27     92.2417     236.174
   313.332     78.6263     189.035
   250.877     142.123      110.04
   244.365     65.6447     48.0364
   236.552     129.397     347.225
   6.69906     96.0949     121.093
  0.361965     124.044     314.421
   302.877     106.534     203.562
   156.278     39.9055     130.544
   108.732     108.786     107.198
   271.506     41.9921     266.517
    254.91     97.0509     151.769
   348.807     71.5347      86.429
   207.479     70.9776     81.8976
   48.8846     82.1578     279.315
   303.732     161.199     24.7697
   326.137     95.0094     46.4052
   345.991     51.1318     130.908
   258.825     115.707     125.046
   73.6555     62.6011     197.965
   81.5896     63.4636     38.5366
   71.7677     36.7932     199.771
   272.537     85.6886     78.7227
   349.466      74.689     216.745
   79.3464     173.446     328.312
   292.066     24.8518     175.686
   23.0734     86.5944     256.908
   102.901     44.5123     164.422
   177.574     46.9609     196.223
   357.499     47.3189     237.889
   38.8746     126.681     177.158
   333.036     68.8066     51.4144
   132.364     130.383     117.361
   312.933     107.526     162.416
   106.342      69.671     238.123
   229.395     102.811     6.59459
   237.145     93.3165     193.747
   204.932     78.4545     50.9076
   227.595     163.177     101.996
   176.022     122.267     143.228
    282.78     40.5048     205.813
   336.423     80.2942     142.631
   89.0111     152.168      31.317
   9.84409     147.767      117.84
   57.1817     99.2853     34.0448
   171.787     25.2729     209.848
   211.084      54.216     39.7374
   35.7136     90.0359     187.177
   319.562     65.9576      224.99
   111.589     41.7329     201.724
   326.492     56.5194     28.0555
   143.832     67.4271     217.905
    331.16     79.5543     258.713
   133.744      115.73     290.928
   181.216     85.4956      314.14
   176.169      104.18     183.084
    209.33     130.416     312.022
   3.37422     31.7378     90.5622
   294.549     86.2257     252.066
   54.8238     54.8462     40.1446
   109.683     73.1014     20.2332
   86.5855     44.3572     243.595
   88.4031     99.5568     257.405
   106.951     99.6035     315.179
   54.1034     145.101     314.679
   223.404     74.3669       64.45
   342.958     122.889     10.3754
   255.013     106.746     75.8544
   358.326     100.101     59.6643
    36.932     116.889     134.636
   21.4708     105.744     123.327
   258.983     72.0004     132.411
    85.488     121.495     352.975
   322.046     165.161     98.3837
   1.99884     62.6323     99.0682
   328.744     82.2136     241.444
   80.4881     76.0617     226.938
   234.283     112.501     297.695
   275.702     110.887     252.223
   206.795     172.722     131.003
    203.56     101.147     172.153
   261.759     110.159     206.313
   138.206     56.9582     114.352
   268.491     72.4736     266.034
   2.98227     94.6856     297.654
   255.213      68.575      77.158
   345.486     61.1135      158.88
   223.846     32.7609     153.865
   50.1863     144.717     153.061
    302.34     124.781     166.374
  0.188381     48.4286     30.5095
   108.253     165.979     143.532
   216.554     129.546     135.127
   226.938     115.764     35.6322
   356.943     126.192     301.474
   353.511     158.872     305.166
    257.47     66.5555     253.264
   57.2436     124.601     218.424
    111.22     89.7737     199.892
   87.2317     44.2398     234.222
   50.2911     126.254     44.1826
   184.954     122.138     345.809
   110.459     91.1138     168.654
   195.723      102.84      269.79
   127.288      114.54     308.134
   110.832     64.5457     274.921
   199.814     131.602     278.815
   246.098     133.351     49.8348
   336.775       34.45     289.675
   358.771     110.357     318.153
   24.2791     11.2285     293.488
   121.781     132.604      344.21
   18.1808     107.821     175.832
   11.1556     124.461     72.1485
   33.5794      147.98     74.2081
   241.841     19.4666     24.7202
   282.535     93.5098     147.633
   315.961     92.1471     130.675
   93.6282      127.97     191.477
   244.404     78.9419     243.966
   81.9006     82.1698     343.555
    24.221     149.777      256.45
       239     39.6712      292.06
   312.868     20.9718     295.093
   253.807     94.7872      28.447
   195.402     92.4355     112.681
     127.2     168.586     344.506
   170.003     110.395     29.0795
    313.03     131.138     135.166
   218.811     63.8596     185.468
   194.233     33.1901     106.331
   40.9877     139.626     350.518
   136.276     87.7539     15.9027
   247.217     61.4125     38.1282
   10.8514     97.7746     272.916
    17.353      38.284     115.355
   145.704     91.6167     120.453
   223.387     82.3287     280.853
   168.131     153.217     10.2738
   197.924     25.5978     173.399
   252.106     60.1324     246.013
   165.774     137.079     224.096
    17.172     52.0988     11.6523
    83.176     70.6291     81.9623
    299.43     123.726       33.63
   188.391     33.8862      66.074
   123.636     73.1604     181.461
   250.506     112.642     297.147
   241.465     20.5472     320.678
   188.231     104.154     82.1869
   294.718     127.339     203.486
   210.108     101.836     27.5521
   301.614     83.6912     285.446
   98.3688     34.4357     332.986
   10.1949     101.788     20.8929
   316.905     99.7704     66.0393
   102.788     46.4707     335.587
   232.729     51.5009     243.721
    213.92     165.569     220.056
   115.272     142.557     204.534
   120.654     59.1213     152.609
   180.062      65.739     129.439
   157.699     120.275     166.342
   301.293     58.4428     244.869
   290.683     145.057     277.438
   36.3987     37.9826     153.926
   89.8716     36.3058     245.307
   91.3072     50.4508     357.327
    134.47     40.7007     244.595
   221.117     30.4453     116.353
   163.851     109.854     250.356
   221.218     127.764     156.588
   324.211     61.8715     183.394
   284.973     149.847     12.0996
   179.501     139.926     344.512
   278.262     121.736     48.6532
   75.4654     130.921     8.29685
    346.35     135.062     289.265
   181.396     62.2231     146.921
   160.531     62.5693     260.676
   91.7433     79.7149     344.546
   73.6608     102.165     30.0506
   169.125     147.461     99.1171
   325.765     54.6259     40.2096
   285.343     144.645      246.55
   29.1754     71.1774     350.005
   238.888     166.147     182.251
    51.515     82.7008     136.359
   272.684     130.035     340.761
   152.776     91.3931     223.532
    195.12      43.305     105.819
   87.3077     95.3898     193.848
   140.129     40.6567     46.5138
   151.116     64.0589     195.023
   71.4856     60.6648     95.1798
   151.568     118.599     301.163
    108.45     157.694     114.546
   209.046     84.4555     296.949
   61.6577     112.584     126.697
   102.475     86.8721      18.063
   91.4348     73.7811      187.24
   223.802     143.822     159.897
   204.067     30.4351     88.6538
   318.401     66.7995     69.6617
   243.393     59.1797     91.6621
   105.483     121.947      178.42
   293.376     43.4625     66.2749
   126.877     99.0088     358.254
   56.2307     46.0296     93.2701
   336.045     93.4115     195.449
   342.116     41.4649      67.759
   34.8423     143.771     277.772
    198.39     116.342     267.145
   98.7777     111.948     132.621
   210.496      71.044     320.222
   129.917     71.0509     90.5246
    191.37     113.544     144.922
   192.241     145.035      225.29
   214.956      103.99     141.615
   276.551     24.8861     320.053
   336.173     50.7572     180.358
   227.533      60.113     9.56907
   17.4674     73.9959     220.209
   203.006     122.749     179.637
   320.821     163.429     14.0345
   107.345     63.2878     56.4341
   161.722     58.9423     339.501
   27.5592     44.6776     164.404
   226.287     138.179      258.46
   308.834     55.6407     355.338
   268.514     75.2664     10.0648
   333.761     17.8112      217.09
   38.1894      17.682     64.6003
   270.225     87.4466     246.605
   56.5792     120.327     204.357
   106.402     127.201     184.226
   247.647     68.5918     73.2311
   127.337     70.2603      287.71
    57.694      80.772     191.324
   44.3161     105.243      338.12
   184.615     42.2968     151.135
   186.707      106.13     166.048
   182.697     84.3574     67.9193
   38.8314     24.2191     84.2901
    310.15     73.3202     199.189
   204.934     58.7794     104.316
   4.60339     79.2107     32.9856
   232.959     130.143     23.8782
   348.701     104.362      117.17
    229.33     154.452     183.069
   134.479     134.555     179.999
   243.912     53.8844     322.417
    165.05     82.3611     275.242
    146.54     30.7262     348.982
   57.0501     80.2005     5.01403
   38.3579     79.1682     240.792
   63.3007     112.995     324.048
   348.058     49.1926     149.048
   20.7544     66.5837     75.1245
   150.052     56.9278     353.749
    51.588     73.7373     9.10482
   230.328     109.431     265.513
   52.7335     49.7466      190.75
   249.776     91.3355     241.563
   174.902     82.1464     211.178
   188.406     129.052     328.473
   315.818     85.4721     109.238
   16.0051     33.0062     282.975
   302.006     154.992     176.746
   176.985     32.8467     89.1665
   295.569     53.1152     195.565
   226.775      61.683     199.863
   25.1459     134.891     302.079
   283.555     138.008     70.9538
   292.991     79.2631     18.2308
   237.118     24.6307     137.925
   211.812     76.4337     178.572
   156.186      78.321     75.8155
   249.259      139.86     31.8355
   341.936     35.0371     93.2564
   124.879     59.9455     328.588
   105.516     81.1634     244.262
   30.4443     92.9428     353.357
   77.6041     85.8327       137.5
   223.614     120.889     195.763
   60.7285     86.9354     213.764
   47.0314     108.584     104.629
   228.926     35.0963     209.972
    59.027     39.2823     36.8763
   245.189      114.78     156.577
   137.364     79.8475     303.288
    184.64     25.7861     218.524
   287.201     26.8956     153.241
    197.86     84.0716     253.807
   358.465      4.8726     319.505
   291.177     31.7178     139.429
   60.0963     49.1633     164.566
   130.651     18.3309     201.941
   174.965      63.167     150.053
   260.092     56.6387     34.9697
   235.686     128.589      81.523
   191.909     75.7456      161.19
   164.373     116.568     260.852
   354.498      78.075     343.155
   230.043     147.371     304.733
    91.657     112.338     254.885
    137.89     88.8037      185.05
   353.602     24.0325     6.77926
   244.313      62.863     288.946
   271.546     105.978     200.194
   328.183     58.0495      60.035
   3.01282     150.803     57.0381
   100.015     137.202     47.6613
   2.43283     45.1667     48.4794
   299.761     103.311     79.3912
    276.91      97.204      185.64
   338.838     97.2084      333.64
   18.0302     74.8386     347.557
   191.293     111.502     316.473
   52.4009     38.0836     340.208
   77.6202      116.02     163.083
    286.49      151.56     211.022
   170.845      103.41     182.638
   40.4638     38.7201     295.403
   235.321     149.307     48.2711
   278.358     118.637     315.612
   136.508     46.2284     192.335
   74.6894     82.3462     55.3924
    290.61     157.632     82.3895
   251.663     92.3046     286.658
   63.3593     37.2537     311.072
   33.6605     66.9008     18.9569
   182.519     103.464     9.23174
   336.262     55.0288     97.5009
   93.2695     81.9119     285.013
   240.538     89.9082    0.334156
   142.715     40.3389     15.6619
   188.936     55.4343     138.456
   287.455     105.815     152.279
   185.554     71.4396     308.714
   37.5944     76.8465     301.865
   144.468     80.8707     349.256
   95.4065     137.904     6.13964
    86.058      75.339     147.006
   28.8665     88.0036     349.614
   259.009     76.2085     245.895
   308.938     138.507     152.267
   289.034      63.127     50.2194
   332.344     128.479     218.418
   278.776     37.1301     296.608
   14.5829     26.4801     87.8405
   81.0129     101.756     156.623
    34.392     119.809     148.463
   317.801     127.275     227.783
   85.9702     145.919     176.296
   110.233     43.9112     149.781
   60.0856     68.5343     230.186
     222.5     107.743     272.095
   219.265     115.087     145.922
   326.128     99.9518     119.221
    288.67     47.2568     12.9746
   124.881     102.082     189.126
   238.043     77.3803      215.54
   1.77173     108.097     64.0226
   145.232     10.6402     178.345
   37.1382     83.3429     306.668
    288.32     84.3414     288.621
   330.116     68.5373     271.854
   170.167     65.8705     95.2273
   92.0258     73.8279     202.755
   333.666     166.621     346.701
   42.3128     82.3423     161.453
   134.621     64.3616     264.734
   48.8226     42.3359     301.163
   277.599     50.6878     312.949
   296.034      34.473     236.732
   18.7465     139.377     83.4588
   260.015      109.45     262.513
   167.866     16.3015     295.544
   280.467     45.0792     303.979
   92.7721      79.278     118.967
   123.768     121.625     235.535
   55.0175     97.8898     292.467
   281.645     104.337     108.706
   45.0092      70.928     182.488
   317.559     49.2683      224.79
   304.677     45.8766     201.322
   2.15761      95.685     167.979
   309.975     118.167     33.8473
   170.921     159.874     236.677
   87.4988     125.811     344.549
   195.817     60.4531     27.3128
   169.505     116.713      137.95
   332.532     36.6481     307.511
   142.301     35.6298      79.798
   169.988     132.769     157.087
   22.7771     137.273     171.471
   125.026     80.7544     191.564
   155.555     98.1195     191.833
   235.013     133.264     69.1993
   301.272     103.192     280.399
   235.149     74.5556     212.803
   26.2388     129.498     119.066
   179.239     159.557     34.1982
   259.047     28.7079     198.156
   155.495     131.593      301.41
    156.91     51.9712     64.5687
     252.5     94.9012     135.471
   76.7823     144.414     249.676
   296.622     156.929     190.389
   179.787     48.9667     299.327
   254.637     139.914      119.35
   11.9785     59.2044     249.559
   324.057     57.7962     209.196
   220.754     160.972      108.09
   298.808     34.0126     121.348
   87.4233     91.9517     224.091
    187.66     35.6464     175.215
   6.76536     44.2713     252.483
   105.766      98.864     359.674
   220.277     35.5386     123.227
   1.29483     71.8207     37.9717
   97.4057     69.5598     323.247
   251.026     118.863     100.911
   342.032     117.649     61.9497
   198.015     46.9968     184.912
   185.799     136.677     119.364
   310.907     151.141      103.69
   246.185      113.52     42.9146
   260.476     50.0612     73.2778
   81.5222     53.6497     178.554
   239.013     21.2144     305.735
   188.583     107.191     134.775
   245.715     156.745     195.715
   87.1153     62.1661     69.4201
   220.448     82.7613     73.7343
   72.4521     53.0423     205.714
   272.215     100.019      98.082
   68.0876     98.6398     234.819
   164.009      163.87     228.928
   254.407     122.798     227.961
   215.354     109.275     25.3269
   145.364     92.1545     167.193
   48.9671      111.84     40.6695
   91.9143     123.188     159.651
    139.13     106.216     243.685
   80.7845     22.5178     14.4845
   231.857      70.268      323.19
   243.141      115.14      103.89
   2.72062     115.787     165.739
   62.4656     165.916     190.688
   353.788     72.1678     110.934
   316.771     138.971      258.82
   350.887     61.6925     190.568
   152.228     42.7284     62.5977
   160.757     99.6861     141.656
   177.015     42.3328     256.167
   258.811     162.725     215.915
   10.8722     122.373     301.968
   155.892      71.844     24.9174
   322.607     116.938     262.811
   291.958     89.8097     90.4748
   61.1627     40.3183     117.878
    150.91     130.618     139.908
   100.232     59.2246     78.3696
   35.2287     29.0048     201.455
   315.185     77.9337     47.0125
   212.326     106.478     233.836
   111.322         119     286.174
   37.4247     83.3293     205.707
   320.549     45.7782     193.767
   238.215     25.9563     141.466
   231.052     139.907     164.226
    243.94     99.9946     309.345
    141.35     84.5162     55.2344
   142.995     126.003     266.018
   299.037     88.5501     118.805
   207.798     64.2183     80.7234
   264.982     66.0685       182.7
   237.861     61.3158     59.6176
   342.097     63.4108     347.962
   322.649     91.0217     95.6389
   334.726      80.981     341.466
   37.3579     120.895      122.48
   97.7382     151.104     206.833
   191.238     125.036     187.524
   138.788     56.3441     141.798
   36.4737     57.1588     45.3541
   297.088     130.779     160.148
   359.011     162.982     167.368
   185.042     138.925      249.98
   195.527      152.13     262.531
   249.971     125.053     195.321
   244.195     25.0739     34.5881
   19.1874      131.04     245.964
   333.215     91.7357     122.595
   251.594     129.608     185.306
   52.5238     95.9729     89.9834
   356.566     133.124     336.514
   244.244      104.01     155.248
   114.076     125.627     85.4139
   259.727     98.3941     284.092
   218.539     30.5886     142.211
   150.215     160.185     55.5125
   315.781     25.3103     173.884
   22.7948     93.2577     256.318
    152.67     71.4385      46.296
   12.3885     76.4518     117.878
   348.718     23.6682      265.87
   76.3748     42.5527       150.2
   20.6257     97.0909     146.285
   256.457     81.4104     358.621
    132.26     81.7147     11.6396
   85.0148     166.508     235.127
   33.0165     103.125     61.5345
   80.0733     145.123     71.7763
   21.7416     70.0637     122.849
   202.741     35.6651     283.779
   85.5334     61.0652     303.639
   330.963     131.943     3.34949
   204.565      94.919     202.836
   326.264     68.0535     19.2227
   109.488     77.1563     48.6376
   158.123     101.941     17.7123
   161.177     96.3557     184.207
   13.2253     79.1432     242.884
   234.421     100.401     142.296
   84.9957     54.1303     102.433
   189.737     100.456     351.293
   180.125     83.7801     256.258
   32.7922     28.2669     50.3665
   112.004      113.83     280.839
   259.884      14.752     105.482
   187.572     101.241     56.7643
   311.883      91.292     170.071
   324.006     52.3433     345.903
   106.493     119.528     304.531
   55.9459      157.31     258.741
   191.111     163.686     4.76517
   263.007      137.39     10.8951
   99.5741     55.0628     50.5999
   234.893     76.5448       230.9
    298.49     120.237      112.06
   113.256     107.374     163.365
   355.224     118.949     41.8641
   316.751     106.312     249.112
   111.317     110.005     272.469
   78.8258     118.547     208.569
   343.119     112.857     247.733
   81.3045     95.1301     49.6332
   15.8191     86.8249     97.8468
   29.4054     142.505     37.9524
   161.268     102.868     95.5315
    243.48     36.3084     246.259
    65.831     109.812     55.9695
   351.936     80.8775     152.285
   196.396     50.2085     158.954
   217.105     67.7273    0.720335
   70.1854     76.7458     159.819
   42.3661     130.317     295.498
   244.218     128.672     33.6209
   107.534     141.075     99.3627
   346.619     135.922      115.68
   312.847     63.1186     19.4579
   323.189     108.929      282.61
   344.696     66.5659     39.4847
   180.261      111.82     96.2264
   78.8177     118.398     256.137
   210.152     73.5538     213.569
   104.126     87.9829     342.447
   148.561     159.138     233.183
   336.045     52.1207     23.9868
   78.6855     59.5888     113.816
   303.347     17.7867     310.205
   28.1189     36.9396      336.83
   36.3324     102.448     69.8288
   96.4621     114.953     129.273
   185.164     36.2829     46.3106
   222.612     101.443     312.463
   31.3541     82.6087     74.9059
   273.551     112.313     300.465
   177.857     74.6922     307.267
   218.324     62.5644     20.5398
   21.8767     101.829     138.757
   1.71464     83.8445     77.8248
   123.729      76.185     152.813
   314.885     125.261     245.011
   99.4522      112.44     334.108
   287.452     82.9055     259.584
   222.466     83.9733      322.87
   188.033     73.3291     327.998
   270.883     67.9734      327.29
   100.091     57.9111     73.6493
   55.5939     80.8732     22.7681
   209.236     90.0156     307.447
   222.346     45.4546     253.821
   306.746     37.6315     77.9676
   36.6397      117.98     3.91031
   140.905     71.1969     225.517
   172.878     114.008     233.064
   252.544     63.6371      350.33
   174.238     47.4782     257.106
   208.285     32.9349     205.674
   115.532     43.0189      73.649
   167.641     37.6005     62.4212
   116.862     50.9006     271.645
   45.2514     53.4289      216.37
   246.649     70.2871     199.573
   94.6694     165.284     229.856
   181.942     130.297      99.779
   46.9902     93.5124     355.033
   38.6844     109.633     304.114
   69.0838     35.4261     42.3813
   295.748     113.144     337.226
    62.086     127.142     339.305
   256.227     76.2566     4.69504
   214.564     53.7201     65.8676
    11.306     115.677     317.794
   300.545     88.0447     127.696
   317.574     32.8116     30.7468
   196.417     38.7151     254.139
   353.755     98.1806     36.7367
   301.073     93.0969     321.832
   332.583     154.529     67.1119
   334.913     135.002     149.161
   230.902     80.4666     99.9859
   311.944     125.773     223.561
   272.647     63.1048     171.087
   12.3211     115.386      295.94
    138.52      86.118     258.451
   142.755     108.219      265.24
   72.3786     124.328      168.04
   133.747     161.863     258.398
    353.94     40.6373     332.929
   67.6385      62.708     349.956
    267.13     104.912     200.429
   119.732     153.141     60.3665
   338.823      150.79     228.143
   31.6135     119.601     336.847
   228.886     39.8173      343.55
   16.6651     141.908     48.1831
   358.669     43.2797     333.248
   77.0064     68.9246     57.9808
   232.987      68.902     126.651
   344.915     51.0208     117.078
   118.338       44.83     149.594
   289.001     52.3209      322.12
   49.9782     134.239     182.633
   38.6041     141.445     175.181
   43.1731     116.545     314.473
    148.84     126.852     86.2093
   155.388        27.9     1.35139
   40.4225     139.101     123.448
   214.475     22.8099     275.425
   24.9364     72.3514     357.209
   160.695     83.3901     233.024
   302.248     35.3919     309.182
   210.944      63.468     70.5815
   77.6203     52.7494     295.118
   145.445     114.968     102.633
   320.285     146.223     98.0883
    338.49     83.9996     186.476
   100.758     20.3614     277.188
   215.665     79.6672     288.897
   164.718     47.4755     210.131
   221.884     175.257     37.6683
   73.1317     39.6763        48.9
