      phi1        Phi       phi2
   32.5883    168.232    28.0006
   326.554    120.829    85.8191
   125.481    50.3351    178.409
   74.3077    72.8646    266.415
   79.8648     127.93     127.92
   232.958      92.59    246.083
   37.2491    104.667    336.812
   238.736    120.625    39.0914
   276.148    81.9973    202.169
   156.721    15.1487    316.468
   8.03857    47.2373    8.14219
   142.796    97.3787    243.494
   161.736     53.328    48.0316
   178.816    28.9648    351.486
   181.914    27.9365    18.2566
   286.941    57.2937    227.578
   131.861    91.9414    312.672
   57.7169    139.565    183.575
   326.926    124.084    177.886
    82.955     94.924    19.3512
   343.941      50.79    15.5981
   34.4599    103.256    156.968
   73.3047     105.99     138.15
   47.5581    48.9166    105.769
    220.13    130.968    145.649
   196.299     135.92    78.4358
   98.1016    28.6472    87.8861
   261.615    73.4799    114.583
   342.095    7.42117    218.694
   35.6532     50.756    231.899
   131.542    78.4946    296.254
   259.237     94.586    192.414
    160.58    83.4785    19.0496
   103.627    93.8694    3.46681
   202.037    100.486    243.482
    251.11    48.4276    236.542
   233.007    128.524    271.699
   76.0054    98.7989    29.3612
    10.935     56.633     27.168
   293.582    94.8662    14.5756
   300.915    131.429    274.776
   91.6722     122.35    18.2537
   319.297    144.331    58.4139
   13.1689    66.7258    155.884
   114.143    67.4019    149.051
   102.822     78.357    122.918
   182.052    137.749    51.0983
   285.872    143.808    348.575
   79.4241     106.66    33.4242
    278.91    97.3629    189.665
   314.732    134.988    123.064
   333.655    33.5709    221.578
   359.574     81.844    53.0341
   281.002    72.3607    135.494
   109.378    29.4901    222.591
      88.3    111.378    357.959
   44.8918    32.3333    93.6476
   326.025    109.887    135.379
   16.6556    127.736    40.2149
   258.988    83.7453    41.9228
   347.907    42.7408    345.948
   325.175    154.642    314.015
   111.584    10.1082    321.291
   222.638    126.739    316.099
   325.877    41.0897    212.033
   159.858    106.301    315.686
   278.893    147.546    347.497
   245.335    90.2679    130.623
   142.417    96.0433    190.678
     353.7    62.2279    258.491
   76.3551    104.061     274.08
   172.391    13.9884    172.454
   169.473    77.3953    237.279
   122.035    138.943    172.144
   320.532    90.2922        355
   133.675    131.233    265.044
   33.6387    77.6463    19.7871
   78.4993    19.4184    4.31954
   290.463    29.6245    205.861
   98.8696    116.895    334.551
   302.711    93.7021    74.2171
   274.308    91.5985    150.263
   269.734    132.091    324.046
   57.2659    19.1649    208.951
   133.833    105.714    339.577
   125.906    30.9791    313.444
   130.118    110.358    85.4739
   11.2671    96.8109    252.241
   259.595    86.5885    172.771
    180.56    122.668    94.8675
   103.813    59.8393    163.153
   26.9828    83.9562    308.644
   4.02747     99.251    80.3848
   136.863    24.7129    267.832
   229.802    61.4242    167.046
   288.138    38.9384    163.999
   233.055    43.9843    49.3175
   160.963    80.9027    24.5451
   146.557    73.4874    324.969
   117.983    102.347    136.456
   159.206    31.6236    257.918
   256.746    121.971    317.202
   306.883    114.498     168.84
   268.159    99.8911    67.3803
   124.113    58.0125    54.2037
   9.93023    121.364    119.702
   319.464    57.8834    256.757
   175.044    84.4687    118.945
   338.918     64.905    179.414
    126.88    55.0842    300.681
   221.411    53.9976    91.3719
   121.785    100.823    134.168
   349.146    73.1461    207.331
   232.467    77.0971     209.02
   32.1524    176.272    233.199
   103.819    57.9567    100.538
   193.606    122.189    183.823
   16.8825    74.9586    4.86045
   353.544    31.2674    194.613
   95.9324    130.517    258.272
   294.176    153.998    253.296
   5.91145    71.2355    115.548
   180.604    109.872    151.326
   333.616    65.4765    356.226
   110.754    154.374    186.776
    241.38    81.4681    91.8317
    213.15    56.4109    78.5221
   263.468    27.1673    347.972
   208.682     29.299    272.481
   254.575    32.2111    238.334
   358.151     66.041    344.423
   117.293    91.3295     180.12
   227.746    109.428    176.155
   135.531    56.8849    238.553
   267.769    74.8833    40.3087
   74.0314     91.644     254.79
   156.509     121.43    187.334
   349.134    31.3825    73.1236
   170.013    97.6156    94.4018
   198.409    62.6655    61.1498
   206.856    54.9411    314.279
    100.09    74.9134    107.339
   348.517     55.012    251.771
   154.129    137.914    32.7824
    98.104    4.73391     215.72
   17.2429    51.7621    159.038
   348.906    134.744    37.3847
   48.0763    123.037    41.0977
   71.1302    26.2087    135.084
   280.854    19.4465    341.638
   247.429    30.9513    204.643
   81.3211    103.209     344.09
   234.201    70.5261    261.843
   91.1948     83.266    226.246
   219.037    108.707    329.863
   149.579    87.8911    208.071
   40.7562     99.129    273.128
    346.19    73.5214    66.3839
   218.577    90.1309    137.193
   246.318    66.5995     267.23
   292.607    106.805    354.581
   25.2975    32.8465    39.2829
   226.974    51.9921    17.7252
   214.769    89.7055    197.303
   271.392    64.2514    318.827
   59.3717    146.439    280.497
   267.527    119.673    299.866
   349.936    91.9623     22.004
   232.794    111.362     329.38
   127.572     38.674    93.9027
   331.965    147.026    274.316
   148.229    108.964    39.9269
   316.277    14.7516    4.92116
   121.956    163.787    193.864
   89.9653    112.012    322.931
   245.036    110.894    259.993
   4.86705    80.3743    271.295
   293.363    63.3125    67.5519
   258.014    53.5703    358.376
    5.0547    100.363    318.005
   277.678    80.5849    261.719
   114.935    44.7642    100.967
   5.45697    139.637    163.186
   156.779    73.9447    119.903
   25.3431    86.7864    305.492
   75.1739    88.7622    313.036
   22.5965    106.408    203.426
    78.747    94.9077    56.9351
   242.663      125.5     254.56
   107.691    125.183    318.917
   13.0946    162.921    260.846
   285.942    53.2821    25.5451
   191.516    140.918    335.896
   329.117    23.0859    323.089
   25.6263    100.697    213.458
   309.126    144.442    176.966
   164.918    101.479    173.028
   240.232     134.56    68.9269
   35.2625    106.676    260.999
   292.449    53.3548    221.733
   193.961    129.272    218.849
   32.5178    9.13477    47.1074
   117.358    128.608    302.206
   157.171     149.66     244.29
    275.89    125.042    58.0855
   37.7306     140.72    32.3951
   67.3901    98.4774    238.166
   124.276    49.2893    258.155
   93.0982    131.783    163.548
   71.9533    126.265    39.2653
   253.254    44.7699    29.4436
   196.917    170.919    147.596
   237.285    97.8261    161.926
   1.89796    130.447     122.25
   168.747    43.5665    115.062
   49.3046    64.3748    319.576
   274.646    152.942    293.622
   123.275    59.5567     284.87
   99.7902    111.868    69.7267
   46.0396    128.764    308.161
   228.742    31.2298    135.462
   70.4067    55.2144    158.192
   340.896    49.9544    8.33452
   139.738    42.7625    45.9047
    224.56    92.7392    214.273
   4.40975    137.219    321.568
   223.854    85.7761    324.493
   263.485    71.4858    87.4126
   351.889    123.784    140.784
   2.71647    55.9435    294.991
   169.616    86.8904    252.587
    52.535    135.052    11.4656
   20.8814    123.552    61.8542
   315.715    115.964    85.5383
   304.222    11.3684    14.6369
   306.229    76.7729    50.6617
   184.082     136.36    52.3671
   126.294    119.329     267.65
   321.215     66.127    148.156
   11.9266    86.4648    76.0115
   162.134    85.1878    300.765
    279.26    86.3993    311.352
   122.613    135.389    319.088
   296.257    163.793    192.145
   239.792    116.034    126.669
   71.0172    120.128    342.196
   52.1415     157.26     160.83
    282.86    82.1863    144.432
   4.55242    44.1299    346.237
   185.697    89.5977    35.9041
   200.468     95.735    101.332
   278.056    108.099    316.503
    242.32    158.221    252.217
   66.4662    122.123    134.272
   227.579    95.8493    294.434
    251.68    47.8154    2.75572
   202.303    121.026    105.235
   278.211    63.0328    218.806
   208.212    65.8293    15.1686
   271.107    160.073    122.214
   168.575    32.7635    143.746
   226.911    147.881    8.26846
    359.42     127.28    207.113
   224.554    104.816    148.198
   157.522    49.8734    335.988
   11.8266    74.3196    45.4888
   195.851    30.2469     12.429
   14.0605    91.3198    280.448
   288.341    123.657    38.1233
   28.5125    114.559    193.602
   181.156    45.5589    339.795
   193.362    51.5946     252.83
   278.841    96.6812    219.692
   129.052     106.93    151.468
   300.121    127.068    346.436
   213.674    154.417    3.49542
   337.552    113.109    62.4191
   156.341     74.772    18.9178
   168.731    115.649    47.9301
   122.799    71.6181     214.17
   307.871    109.961    77.3958
   327.375    119.183    52.9302
   323.125    72.5958    39.8238
   136.695     135.64    280.484
   31.7758    71.3646    59.7756
   317.385    63.2074    170.829
   68.3438     128.79    92.8955
   259.677    138.953    122.056
   117.615    169.006    5.10628
   202.252    98.6586    331.117
    248.49    104.684    123.826
   351.792    105.272    157.883
   111.627    154.964    234.789
   8.67715     25.131    334.638
    75.575    136.432    90.5831
   76.0497    38.1666    176.915
   18.7768    95.4531    115.969
    101.84    141.586     211.06
   145.662    130.466    69.4739
   197.674    89.8901    268.857
   237.216      66.64    268.015
   137.265    94.2182    49.9677
   275.579    57.9961    234.611
   176.357    63.6087    344.363
   137.376      38.03    59.4462
   187.514     132.07    294.746
    105.01    151.149    55.3699
   11.2745    78.0076    69.0202
   112.336    103.856    27.3717
   260.489    152.944    15.2436
    22.404    91.1377    117.429
   46.4774    116.357     180.55
   214.475    139.214    279.448
   51.2587    43.0161    272.082
   227.884     152.97    185.869
   113.255    117.075     258.77
   96.7722    109.825    201.129
   174.554    148.379    244.655
   9.52066    122.558    147.017
   283.676    76.2561    78.5345
   150.155    129.721    238.947
  0.972529    114.643    113.149
    114.28    105.774    90.2421
   244.059    30.9195    335.692
   3.40678    59.1081    242.871
   206.601    58.0141    129.151
   190.382      14.59    117.361
    113.52    121.618    252.517
   286.414    108.252    326.508
    161.51    172.406    10.7115
   295.115    51.6406    193.328
   91.8485    42.8765    214.572
     191.8    98.6888    272.843
   299.903     120.16    322.945
   82.2757    55.4536    25.4082
   309.812    74.0841    261.802
   337.835    86.4632     346.15
   141.981    148.249    157.921
   338.417    56.4471    315.152
   357.606     82.516    53.3909
   294.409    63.8895    73.0219
   180.976    112.362    330.846
   207.721    150.823    306.207
   91.4309     87.926    96.6301
   233.426    30.7392    112.852
   242.519    84.5352    42.0048
   224.739    74.7457    329.223
   179.144    44.2425    264.237
   52.2133    126.805    23.4619
    59.652    86.9193    66.6196
     30.48    153.564    309.429
    125.81    57.9998    108.168
   88.9793    62.6846    326.061
   325.967    141.176    207.127
   65.5026    160.339    156.427
   318.505    64.8051    199.555
   344.789    102.874    305.085
   306.247    98.4218    204.072
   218.755    63.3553    248.718
   119.705    73.7935      318.6
   289.555    124.499    272.612
   50.6494    45.2149    35.7942
   199.884    123.947    240.264
   118.736    83.6165    341.063
   279.119    50.2237     145.69
   234.707    55.7718    100.404
   321.501     133.52    296.312
   158.921    115.081    273.547
   222.811    138.095    194.222
   187.839    133.684    183.085
   23.7062    105.483    324.428
   256.234    62.0715    237.302
   102.608    158.649    26.3577
   102.138    121.635    77.2268
   309.622    104.069    225.551
   38.8741    66.2212    289.844
   131.589    79.2093     185.81
   44.8117    75.9866    246.586
   191.213    81.3327    326.281
   178.139    40.8287    234.056
   305.649    28.3833     221.05
   341.426    56.3735    130.625
   26.9703    106.059    273.654
   106.556    27.9508    173.217
   27.2272    75.9456    113.775
   231.253    32.1705    344.295
   89.4892    57.4763    56.7661
   266.609    15.5247    268.138
    217.08    33.1479    101.547
   181.806    75.6797    57.8314
   147.943    169.959    124.192
   325.345    44.1274    58.9904
   117.157    91.2154    343.332
   350.926     167.27    11.9496
   137.715    156.123    68.5443
   50.0908    68.3968    142.719
   50.6322    83.3685    296.756
   247.277    117.248    140.189
   176.771    108.554    321.952
   70.3281    67.1835    152.028
   184.085    107.093    242.896
    326.77     153.48    48.3463
     12.97    38.0081    296.182
    351.93    99.5602    133.944
   101.354    8.63079    209.472
   97.5099    139.344    125.005
   61.1247    30.0077    59.2699
   159.356    83.6484    110.175
   279.552    163.829    119.503
   219.751    52.7921    340.422
   50.7304    52.2951    61.8661
   339.254     93.083     229.93
   338.064    66.6977    299.762
   95.8045    160.762    18.3894
   233.811    77.7543    69.1192
    54.711    76.5112    64.3909
   329.648    143.542    34.3873
   226.961    96.2164    232.856
   320.099     122.83    15.5018
   206.031    58.7265    197.135
   298.134      159.4    270.337
   11.2252    155.222    170.739
   135.625    95.8884    211.979
   45.4703    133.855    200.585
   135.557    24.9777    160.676
   13.7629    68.6452    182.929
   72.3021    144.295    347.727
   48.0183    48.4365    73.7069
   11.3064    93.6332    204.811
   37.4117    129.517    291.263
   263.065     79.232    217.002
   318.531    52.2511     46.288
   237.771    137.244    111.569
   237.531    75.7188    52.8067
   89.3629    91.2913    127.959
   252.681    90.1741  0.0402051
   110.289    80.2009    112.509
   332.217    118.226    26.2642
   166.261    92.3864    316.242
   204.597    148.943    256.078
     252.5    135.341    279.466
    42.971    166.839    220.576
   286.472    27.5463    257.651
   53.5823    155.258    100.604
   79.8439    105.681    36.2495
   281.174    28.3771    225.618
   262.439    42.3009    184.983
   216.757    63.2756    87.6757
   331.425    59.3055    43.5427
   32.1761    64.6823    323.664
   205.444    105.152    70.9745
   228.486    135.401    302.698
   108.447    113.511    77.2817
   289.037    34.6564    359.005
    272.57    116.378    166.923
   254.002    125.958    21.3423
   327.952    89.4406    219.624
   132.546    104.542    84.3826
   279.525    49.1171    233.435
   274.357    151.717    201.211
   200.704     144.85    339.317
   316.491    104.743    329.803
   301.645    88.6057    59.6382
   309.125    118.493    177.073
   268.144    31.9123    230.259
    330.26    131.528    164.466
   359.014    95.8171    277.967
   312.204     128.57    141.407
   199.648    126.417    220.744
   71.1224    163.989    62.0081
   173.308    106.866    274.566
   62.1225    53.3373    226.819
   228.789    114.142     42.283
   233.947    73.1929    273.667
   348.603    16.7154    17.6578
   143.009    107.342    295.847
   99.4356    49.5596    154.303
   359.611    78.6916    220.778
   51.3563    74.3331    312.819
   210.418    103.018    128.393
   352.776    113.177    139.121
   76.7039    114.497     109.33
   30.5209    97.2104     39.895
   55.4555    119.071    212.452
   258.441    94.6901    155.464
   128.809     121.39     354.79
   43.6401    135.557     177.98
   249.878    37.1789    109.034
   100.288    105.464    88.1782
   11.9068    58.1693    217.462
   175.937    78.9493    52.5486
   174.836    130.252    199.175
   193.339     142.37    65.3663
   287.039     144.07    157.587
   276.496    116.842    159.531
   170.136    18.2418    27.4082
   18.7458    41.7914    339.856
   226.073    6.55946    281.179
   223.762     106.88    165.988
   227.026    90.0501    40.8857
   153.736    163.625    211.002
   286.501    136.294    284.192
   336.068    57.9445    277.262
   317.807    148.959    97.2955
   327.229    25.1952    262.394
   22.8925    71.6835    107.743
   225.237     92.668    66.2895
   306.437    111.637     349.43
   59.4688    150.693    272.016
    212.66    117.961    309.158
   147.236    135.866     296.04
    194.74    166.651    217.888
   96.3401     47.254    359.143
   306.903    80.0637    233.701
   246.784     90.208    177.959
   326.708    30.2748    357.292
  0.387543    43.0425    5.20377
   165.071    54.2388    33.9341
    23.704    137.537    114.768
   70.7983    116.434    183.724
   206.108    166.056    9.51221
   357.652    28.2335     149.14
   273.869    52.0379    147.182
   320.764    120.204    120.372
   273.212    75.9753     319.16
   83.5642    105.133    104.679
   43.8104    51.6717    257.012
   156.308    136.616    236.826
   255.372    105.267    292.477
   228.449    120.818    276.022
   352.867    62.5025    4.30573
   108.773    73.5867    262.889
   276.113    64.8217    233.034
   24.3888    145.639    176.468
   180.473    51.7028    44.8295
   348.592    71.2367     193.91
   48.8933    95.7966    123.843
   283.582    124.886    185.814
   304.993    38.2496    293.734
   103.307    54.4382     358.22
   77.6456    72.1635    221.087
   214.602     123.98    155.692
   81.4382    63.9235     171.44
   283.278    94.6608    204.725
   122.222    29.4262    234.351
   204.062    114.655    321.056
    243.82    71.3477    70.1752
   90.7504    141.459    189.036
    142.71    120.844    14.5799
   121.346    157.156    118.234
   47.5387    112.465    250.479
   273.947    23.8756    122.115
   58.2062    127.292    60.8015
   244.826    114.392    81.3533
   204.662    52.3751    133.784
   95.5431    119.221    316.798
   74.7344    116.565    325.881
   66.4904     152.34    357.135
    17.861     52.069     282.88
   185.892     158.38    66.3295
   4.05978    87.6645    194.265
   31.6751    130.675    320.992
    72.892    111.487    184.874
   203.751    124.847     208.71
   325.931    76.4075    74.3161
   241.305       32.3    191.861
   16.2589    43.3029    173.818
   305.913    98.2223    239.723
   63.2986    136.629    102.108
    326.51    97.5614    163.432
   80.8016     34.171    257.173
   3.44995    40.2515   0.656657
   179.625    91.3446    256.273
   28.0461    114.814    81.4603
   137.981    126.282    120.296
   307.507    140.949    355.794
   295.018    23.2389    147.396
   287.888    65.1337    54.0087
   337.789    28.0386    174.947
   236.652    135.371    354.622
   1.29297    119.279    125.972
   207.985    129.446    346.731
   308.291    121.408    227.279
   92.1604    35.2929    289.233
   66.1407    46.3665    282.913
   66.3164    57.4942    216.351
   36.5946    64.8892    213.311
   49.1435    89.7757    347.254
     61.98    74.4935    119.082
    196.51    70.0321    83.2347
   256.376    103.099    229.961
   358.292    100.517    166.766
   259.263    20.8141    163.193
    77.325    62.7064    28.9007
   157.735    31.2698    149.837
   100.337     103.56    263.895
   196.036     19.157    301.956
   194.286    159.916    194.257
   173.438    96.3688    310.408
   311.795    21.2409    129.651
   231.324     136.67    275.911
   134.891    63.6842      124.8
   82.3076     119.97    31.0725
   56.0714    130.455    309.702
   140.366    115.744    249.015
     171.1    72.1043    38.8264
   47.6925    154.288    108.791
   278.558    102.462    178.392
   269.422    77.7027    321.088
   331.245    119.968    142.041
   47.1107    150.727    191.007
   60.4953    139.084    278.653
   354.714    25.4735    105.314
   287.182    112.304    18.8702
   38.1883    69.1063    15.0522
   283.604    93.4812    224.272
   152.111    150.182    317.096
   265.095    63.2877    136.727
    135.41    133.792    137.623
   192.079    106.918    50.3489
    339.23    120.108     22.246
   121.034    148.509    91.0818
   138.025     53.282    265.241
   136.669    97.6071    275.999
   310.675    104.881    55.9228
   87.4694    35.5715    317.187
   313.324    135.152    247.183
   215.001    103.822    89.2118
   249.353    85.7197    92.7848
   307.255    73.7901    217.945
   130.368    109.645    175.577
   22.2643    13.1537    234.444
   291.079    103.992    152.392
   128.292    78.1249    205.478
   242.518    65.9587    178.677
   16.7447    115.868    149.007
   15.6402    9.14738    76.7249
   235.875    92.1546    82.1949
   90.8058    111.997    44.1713
   304.902    89.3351    170.298
   204.533    65.0419    2.14667
   183.088    113.815    8.71284
   333.319    107.142    55.1524
   269.106     87.594    37.6002
   21.9291    84.0986    215.469
   79.8228    49.5514    274.758
   171.292    54.0491    326.462
   28.3082    53.7877    191.341
   348.311    89.9185    17.5384
   78.3278    74.9822    195.431
   180.195    54.4253    120.583
   270.127    47.1134    56.7053
   353.353    90.0661    66.5696
   291.574    76.4925     325.43
   88.4994     67.803    289.129
    109.29    129.489    147.581
   304.931    160.445    132.523
   18.9726    163.791    276.821
   224.877    42.9363    48.0772
   284.451    133.335    139.431
    247.69      133.2    161.588
   187.181    98.2203    327.414
   123.907    128.731    282.829
   314.345    118.475    5.13984
   165.269    93.4222    43.6885
   61.9681    23.4387     89.664
   33.5401    18.5911    236.766
   111.197    123.238   0.925226
   30.3691    85.9558    331.171
   314.925    67.5871    340.713
   110.567    78.0106    343.618
   274.925    140.301    234.784
   234.061    31.7445    48.8307
   24.7973    73.1295    67.5678
   43.7107    52.2736    80.9583
    338.95    58.0553     261.98
   319.824     151.21    263.345
    126.27    129.851    152.646
   247.677    5.97376     321.79
   265.555    72.8426    180.863
   245.873    72.4644    340.325
   7.16771    165.926    94.2181
   179.465    69.5342    181.215
   187.679    16.3921    179.924
    177.13    47.2231    155.997
     330.6    78.3777    71.7977
   22.9406     55.246    190.358
   344.515    96.3823     179.94
   22.0349    52.3724    46.1376
   153.062    99.4967     45.773
   198.695    163.988    249.934
   56.7103    82.0706     81.071
   119.846    62.2425    33.4015
   175.922    115.795    270.417
   15.9237    19.2371    115.078
    40.318    142.955    166.393
   322.006    3.37335    50.7599
   259.835    57.7249    220.372
    282.85    116.626    326.025
   264.098    13.3954    309.143
   133.754    146.941    358.672
   331.475    26.0761    170.686
   197.662    71.0945    348.019
   312.942    168.495    210.511
   163.872    48.3409     230.75
   136.339    102.851    31.9658
   50.0099    117.843    97.8258
   192.979    111.817    320.902
    157.08    64.8473    336.084
   341.867    117.519    201.282
   18.7774    137.457    165.113
   268.978    148.573    33.6489
   75.4323    104.819    206.854
   195.904    44.4434    314.198
   288.298    17.9149    236.181
   283.912    49.5334    277.686
    262.68    94.1627    311.803
    174.62    139.484    58.8759
   114.849    21.1373    82.7731
    181.58    84.5033    298.047
   163.765    81.8906    187.097
  0.943721    102.275    100.759
   90.2147    57.7836    211.472
   349.105     14.017    81.4405
   173.552    75.3271    300.128
   349.043    36.3835    66.5332
   218.308     35.029    34.3095
   126.695    122.396    193.575
   228.185    139.656    333.061
   21.6462    141.646    205.423
   332.204      48.33    307.665
   128.185     6.7158    352.679
   298.361     35.275    203.398
    312.52    34.5635    198.657
   40.1005     35.778    70.5536
   297.999    128.326    190.245
   98.1362    83.3185    241.682
   219.669    111.222    265.113
   14.6832    9.36045    49.9655
   294.667    102.693     70.069
   276.175    116.731    313.943
   281.785    62.6902    80.6935
   96.6998    99.1643    194.438
   138.395    121.888    73.7283
   165.958    113.192      308.5
   216.084    112.931    106.965
   133.909    47.6641    171.984
   60.0197    97.8651    48.5482
    132.21    155.167    232.847
    62.886    124.742    315.241
   341.781    132.862    314.074
   182.468    90.1938    264.556
   27.8037    109.361    69.3463
   152.162     120.61    87.1951
   259.874    113.996    40.4379
    206.25    53.9726     332.11
   345.999    87.2766    119.987
   138.415    94.3262     207.67
   262.523    81.5212    217.327
   29.7586    156.928    284.311
   64.8533    70.3111    288.112
   272.547     3.5638    31.9574
   250.674    61.3594    148.455
   143.847     76.901    210.629
   120.555    59.8073    22.5124
   310.008    43.3268    203.859
   11.2404     60.495    140.699
   287.813    47.2315    61.2843
   147.099    64.7301    198.858
   86.7912    21.1251    185.013
    119.88    98.7684    284.493
   193.431    63.0467    269.308
    128.88    58.2534     189.97
   103.448    132.407    247.712
   276.322    126.131    192.875
   197.318    140.735    20.6469
   187.985     18.962    248.814
   264.643    132.462    125.304
   194.441   0.625193    286.575
   71.4747    67.6619    107.032
   296.341    62.9372    45.9805
   140.333    92.8606    109.832
   12.2398    86.4417    83.7135
   299.256    120.869    334.847
   168.173    141.391    62.5029
   297.725    142.609    8.77855
   332.598    27.6772     136.68
   47.1246    83.1613    160.551
   205.304    54.5666    220.403
   296.061    41.4887    211.743
   232.652    110.339    58.5314
   44.1283    85.4815    180.077
   196.165    34.8623    48.1606
   39.1458    131.153    315.187
    224.59    85.3129    223.167
   156.405    114.414    19.6083
   23.8737    119.232    22.1485
   285.134    74.8959    256.394
   340.212    147.233    259.793
   123.449     132.93    241.956
   112.043    89.9769    268.744
   325.754    130.889     254.32
   217.702    123.529    279.865
   331.459    8.75513    154.533
    46.086    83.3068    298.138
    159.88     117.22    19.1471
   146.399    42.7215    110.937
   156.903    43.5122    163.536
   115.954    4.91217    193.946
   200.344    126.424     120.16
   68.3365    87.8983    310.566
   216.183    128.934    245.349
   264.238    141.999    80.5898
   105.556    76.8419    36.2062
    151.01     148.81    120.277
   90.0113    77.1746    129.613
   314.349    85.5592    66.3395
   330.808    149.904    250.694
   227.256    48.1036    286.503
   50.6198    119.836    205.477
    44.402    127.278    122.847
   281.522    159.686    269.945
   344.159    135.166    168.932
    239.27    69.1468    312.201
    300.86    101.778    236.089
   66.0457    94.2585    73.4851
   161.129    122.241    25.2547
   95.6107     10.065    239.363
     248.9    89.1038     68.583
   315.537    22.6708     203.98
   80.9218    129.405    346.768
   67.8367    54.9084    213.402
   79.5595     102.96    38.7992
   217.978    98.1714    9.54132
   13.8893    108.311    101.988
   300.893     132.53    297.144
   132.954   0.351554    233.334
   88.7909    68.6948    95.0275
   220.562    109.981    193.752
   109.085    112.404    37.4437
   203.592     115.74    172.682
   141.629    48.7687    340.133
   187.464    114.763    239.528
   257.249    34.5096    277.101
   97.6049    93.5699    257.209
   307.136    125.711    268.623
   223.151     80.576     141.48
   354.811    121.453    185.669
   89.3814    131.926    214.847
   19.3055    78.5397    173.356
   266.318    151.055    147.198
   158.735    67.1765     285.01
   103.167    112.406    141.034
   314.109    84.4456    166.848
   99.0037    160.466    306.831
   204.358    140.079    126.552
     15.71    35.8004    295.761
   116.961    63.7711    187.255
   10.6117    94.4354    49.2599
   83.9614    5.03436    288.844
   12.1096    22.0148    260.833
    199.38    127.142    287.013
   336.993    130.689    247.154
   100.487    114.842     280.24
   122.107    21.7401    272.717
   210.737    130.484    292.882
    114.82     91.225    343.202
   315.078    142.872    305.473
   316.592    44.2753    116.388
   273.568    123.079   0.371919
   238.353     71.785    26.8917
   328.666    156.884    51.9746
   43.4977    73.4722    358.359
   13.5453    43.4196    29.3313
   220.924    56.1442    82.4902
   136.465    136.897     144.83
    341.58    114.699    174.301
   237.666    73.7347    83.7466
   254.203    39.4331    96.8637
    36.929    71.2911    268.748
   277.213    85.8097    79.9029
    21.698    10.5005    225.926
   71.7595    106.183    251.022
   98.0665    150.172    9.81658
   353.557    52.5845    341.868
   6.22308    151.232    152.962
   103.717    53.0635    143.761
    290.43    81.0678    352.667
   88.4703    108.123    89.5121
   64.8262    43.4021    182.883
   213.551    73.0637    283.485
   63.7414    56.7244    165.455
   136.957    38.0057    158.481
   95.5922    73.7069    56.4462
    279.55    106.304    59.1199
   322.831    143.143    28.9133
   27.6408    83.5601    294.754
   48.4402    111.387    335.502
   355.369    80.6373    316.148
   280.281    138.686    354.509
   259.498     131.98    20.2077
   194.633    123.239    25.9927
   158.776    55.1123    175.326
   47.3009    73.8694    201.773
   90.9491    118.704    148.098
   294.021    89.4132    219.027
   58.7929    29.3677    14.3128
   180.366    63.0198    68.8268
   159.961    111.895    131.253
   283.408     134.82    262.633
   85.7222    142.884    348.845
   14.3926    125.724    46.5324
   125.114    142.691    96.2779
   251.205    166.046     163.58
