     phi1       Phi      phi2
  295.743   27.7174   272.316
  31.1854   149.374   293.223
  194.886   49.4865   315.619
  56.6786   65.3553   318.443
  262.459    68.002   173.842
  327.016     104.8   286.734
  264.345     73.94   150.212
  75.6773   155.374    189.27
  201.081   108.991   130.401
  233.603   137.206   282.646
  76.9508   80.4368   21.7352
  301.173   108.024   316.647
  206.287   112.588   98.0695
  107.078    45.826   152.627
  127.415   74.0042   153.521
  34.5344   128.059   321.501
  229.973    139.97   76.0929
  348.792   81.9809   350.283
  117.367   116.541   250.857
  159.194   23.9063   358.496
  212.247   92.2693   160.177
  123.674   120.181   120.572
  215.144   127.676   241.366
  68.8845    48.312    253.82
  239.432   58.8428   123.861
  306.601   94.8428   292.404
   319.15   109.532   183.094
  86.0563   121.101   141.317
  85.6512   100.582   71.7997
  64.6555   59.2616   167.573
  300.082   66.6086   119.096
  307.118   62.4136   106.761
  262.847   106.962   252.865
  327.125     23.83    291.03
  264.298   106.915   341.377
  131.805   133.594   287.853
  265.658   98.6242   191.946
  264.919   138.546   186.497
  90.5498   129.178    212.99
  68.2319    140.09   243.722
  303.907   50.3181   352.995
  298.036   141.204   133.371
  169.274   128.185   208.498
  46.5472   130.379   173.555
   308.38   127.887   10.3379
   234.89   75.8651   7.78059
  339.845    46.092    175.99
  56.7925   64.9974   306.876
      345   43.2953    157.61
  311.758   82.7447   115.733
  81.5329   33.4619   237.009
  92.7072    68.868   54.1949
  22.2198   35.2365   144.898
  63.6141   133.916   214.545
  21.6528   94.4237   301.598
  290.764   53.9023   226.756
  275.454   49.9028    270.95
  128.201   110.787   267.203
  109.954   135.106   301.041
  2.26782    96.605   187.038
  56.5618   24.6321   231.361
  22.5958   122.292   317.001
  166.667   109.924   73.8933
  355.159   22.3105   174.061
  280.864   82.2903   335.306
  171.421   116.652   73.4858
   167.14   78.8212   324.499
   270.14   132.218   184.199
  143.694    134.62   60.3336
   36.461   89.8362   277.717
  59.4883   101.417   139.466
  151.991   66.6474   348.236
  335.686   25.2328   160.559
  267.559   63.9708   33.5991
  138.877   67.0569   138.202
  98.5117   106.132   268.806
  157.169   22.2849   111.303
  316.476   114.845   165.878
  22.2644   63.4121   29.9882
  114.723   100.269   268.622
  105.911   129.138   227.967
  342.725   143.774   24.5276
  140.153   131.614    323.37
  65.7112   37.0318   24.6088
  355.253   64.6481    205.22
  195.178   118.914   39.6321
  318.229   79.4214   351.502
  296.219   52.2985    56.252
  198.485   46.8061   348.255
  178.575   112.185   41.8696
  271.854    102.97    195.91
  11.9577   166.057   108.192
  296.792   44.7225   226.805
  7.20476   47.9767   153.662
  59.7932   68.2205   151.377
  278.847    123.71   140.756
  131.196   90.0963   348.372
   180.16   105.126   258.798
  320.344   83.1386   353.463
  217.374   21.1396   13.3634
  213.892   91.1519   80.8227
   85.605   120.283   225.545
  132.374   163.401   153.143
  254.125   12.5764    215.19
  148.019   71.4485   106.091
  194.955   92.7371   127.585
  307.243   103.034   264.254
  284.768   106.626    5.6627
  200.605   110.465   225.465
  76.9469   126.009   296.666
   219.54   86.2399   75.9752
  153.653   110.602   141.608
  93.5357   83.1657   3.01718
  75.1752   91.2089   268.157
   60.009   123.519   166.362
  17.2615   17.9928   173.975
  265.147   45.1617   94.9268
  50.1254   110.969   160.269
  236.246   93.9124   357.469
  93.2069   35.7249   72.6911
  323.928   111.185   160.675
  223.195   123.633    341.86
    329.9   117.297   240.109
  26.5123   65.2843   50.5024
  143.135   85.5729   354.847
  253.748   141.094   29.9393
   142.88   78.3404   192.209
  314.058   82.2697   200.931
  1.12769   91.9851   40.0948
  163.303   112.058   237.866
  23.7476   32.2624   277.529
  14.1664   44.7376   73.9816
   198.61   9.64383   135.764
  11.6195   100.559   56.9862
  317.964   77.4533   151.193
  279.478   124.478   182.399
  307.478    69.382   27.1783
  41.6098   42.4718   190.864
   352.04   115.972   299.336
  285.533   106.277   10.7883
  97.9147   73.2602   68.8501
  147.143   78.3177   252.001
   246.89   87.4331   229.322
  347.117   50.9004   355.867
  231.032   27.0678   157.121
  254.957   138.488   27.0548
  86.7875   75.5677   263.516
  325.948   83.9251   55.3584
  224.618    122.03     69.23
  141.909   107.812   340.305
  158.382   97.1245   239.662
  206.144   56.2459   191.648
  12.2137   143.872   180.371
  199.405   66.4959   160.921
  265.752   16.6294   122.982
  125.193   87.8657   205.739
  2.60139   32.6405   153.886
  233.453   141.735   276.037
  111.616   115.564   337.228
  227.116   84.2987    348.53
  264.277   117.886   173.884
  292.288   80.6653   42.3714
  154.753    127.91   84.4727
  77.8941   146.949   348.644
   270.95   148.994   103.649
  287.084   52.4034   259.095
  104.964   46.4391     267.7
  319.006   131.491    358.46
  312.429   41.7775   330.336
  207.691   75.1377   101.033
  74.1759   155.102   188.437
  190.909   70.6076   51.3019
  314.294   9.66374   188.387
  207.683   111.604   80.4287
  279.096   92.1398   345.786
   24.996     118.6   83.5035
  16.7534   172.371   238.715
  318.275   80.7474   245.082
  329.822    49.181   17.6908
  140.075   101.348   350.388
  286.239   104.527   290.808
  330.451   127.575   77.5615
  315.351   69.5175   85.5446
  79.3636   98.1881   236.512
  280.409   110.638   125.035
  275.962   101.219   126.685
  259.948   140.338    34.188
  29.2835   63.4885   156.962
  198.722   99.2512   254.027
  316.291   89.6254   270.747
  103.952   125.481   212.112
    261.3   137.779   234.712
   248.07   11.0064   240.488
  42.9904    96.701   343.132
  27.5161   66.5338       241
  72.0469   59.6872   114.841
  111.432   92.3992    290.17
  139.666   73.6652   19.5694
  99.8988   80.1686   77.7215
  351.417   15.1916    16.433
  62.1206   56.3246   55.5316
  236.457   68.5717   92.6887
  203.376   102.931   304.684
  71.2615   91.4529   243.855
  324.002   66.2749    192.02
  342.258   102.411   113.455
  277.208   68.0387    244.76
  201.172   143.488   19.0298
  56.4901   68.1055   294.261
  192.165   85.0486    317.34
  151.901   94.0221   99.9006
  12.7358   56.6133   197.398
  108.484   132.613   323.035
  61.9932   30.5698   93.8165
  123.518   141.703 0.0763407
  50.1972   128.453   137.203
  306.682   56.2712   223.069
  58.1746   55.3854    139.67
  194.457   63.9824   65.9306
  71.1286   8.59864   130.035
  296.599   8.30089   58.7358
  288.421   112.294   331.449
  327.795   27.4258   164.061
  237.303   89.1272   207.263
  124.677   70.1418   190.358
    235.7   45.0158   239.642
  261.531   37.9658   283.617
  140.645   86.8694   141.869
  118.013   137.268   160.332
  128.242   83.9766   83.2963
  183.646    43.852   196.814
  177.092   40.5169   25.8091
  148.571   87.9795    196.05
  182.228   126.582   99.3692
  353.135   102.869   224.657
  67.9544   125.972   270.995
  259.462   91.4841   209.269
  3.79167   13.2679   349.941
  344.589   129.094   289.851
  317.034   82.7324   225.664
  93.5037   102.721   296.013
  305.454   162.516   232.346
  357.684   159.091   328.538
  36.6344   169.632   142.112
   220.24   67.6016   210.406
  266.823   103.392   24.0781
  349.634   138.154   325.007
  354.345   41.9781   297.352
  159.156   69.6633    159.56
  173.977   84.8113   258.385
   333.81   131.749   352.158
  87.4862   113.584    192.76
  289.783   105.205   193.389
  9.98052   24.1257   180.145
  97.9411   100.195   147.426
   108.12   64.6426   253.435
  207.012   61.6831   349.322
   172.14   169.066   131.135
  269.615   18.9876   6.77784
  63.6365    47.639   198.374
  236.448   1.22977   247.666
  102.891   101.172   250.064
  270.969   51.6812   14.9886
  105.373   50.9107   43.2533
  52.9608   129.369   12.5185
  206.579   41.0118   33.1407
   124.39   100.193   211.015
  259.807   76.4779   270.008
  105.899   86.7315   325.128
  259.759   117.127    173.98
  294.991   23.8939   26.8511
  309.313    98.803   40.5881
  26.8332   94.5294   140.226
  314.762   116.041   188.492
  247.867   71.6798    215.88
  181.962   147.449   25.7352
  332.985   88.4201   201.404
  206.461   72.2463   65.9649
  17.6615   58.4855   190.666
   68.645   159.306   197.927
  185.709    83.323   280.706
  326.936   167.376   120.249
  315.971   79.7968   236.493
  244.041   125.141   284.951
  238.017    76.392   28.7127
  245.613   160.719   15.0941
  54.5381   58.1857   349.645
  78.2553   99.4484   341.799
  159.889   75.9925   58.8883
  303.083   117.838   63.2619
  86.0305   158.185   285.855
  148.903   51.2089    169.65
  119.899   71.8564   253.831
  328.115   76.8546   280.791
  314.719    47.161   72.0967
  289.877   19.9636   59.8631
  195.911   85.7221   221.914
  189.178   115.406   177.986
  113.651   126.068   149.745
    57.64   152.067   102.277
  178.803   32.5951   116.124
  301.636   48.1781   196.464
  160.757    144.33   176.157
  150.118   18.4324   32.5828
  147.836   31.8107   290.985
  182.927   91.4383   6.27458
   122.56   144.216   132.995
  23.8711   83.3806   48.9316
   127.21    53.408   254.917
  207.768   89.4418   289.369
  159.042   106.891   182.892
  309.676   114.616   273.954
  175.472   43.1757   118.952
  50.1795   165.152   47.0057
  194.168   113.862   69.1718
  204.356   104.423   323.114
  294.009   100.293    323.45
   124.77   138.468   93.8169
  161.844   74.1166   329.572
  249.366   78.5177   32.0934
  51.7604   102.195   32.3149
  233.728   140.487   33.6963
  329.898   48.0459    129.95
  89.6015   84.3774   185.919
   289.55   56.8133   16.7841
  101.436   109.632   163.263
   289.51   160.003   272.891
  43.0824   82.5684   274.216
  293.154   57.3984   26.8795
  167.108   42.8908   336.506
  47.9854   15.9606   114.671
  106.828   32.6474    80.828
  93.0622   121.203   178.597
  138.102   112.343   222.074
  52.0353   84.7381    181.26
  312.988   153.442   276.147
  100.678   108.069    31.802
  290.133   99.9194   89.3875
  263.625   135.286   253.399
  86.1454   146.711   159.953
  167.165   55.9105   302.535
   78.097   88.9279   28.2739
  155.648   62.0607   55.5759
  283.412   84.6263   80.9386
  169.858   3.67196   348.374
  140.719   38.9879   197.511
  246.249   110.725   170.173
  349.979   25.3011    295.22
  117.236   21.4258   5.36889
  95.8586   142.872   20.6095
    103.2   13.2158    44.417
  134.218   50.5185   8.07262
  1.06072   37.3469   19.6751
   140.16   57.1545   27.6977
  146.361   92.2365   294.829
  333.693   84.2729   73.5631
  320.854   74.0078   357.024
  339.134   140.632     12.78
  160.472   69.3911   116.268
  107.119   69.5334   180.702
  251.582   74.9961   44.2511
  208.732   93.8179   31.6888
  305.358   117.941    27.426
  258.347   85.7894   180.762
  72.9371   66.3252   26.0609
  177.067   99.6555   153.853
  238.887   37.9281   189.056
  258.617   109.499    295.28
  108.874   58.8497   107.752
   219.46        68   295.497
  74.1531   157.084   200.693
  315.412   18.5769   216.773
  59.3473   130.562   60.0772
   285.01   64.6011   66.9647
  297.354   6.12606   349.839
  101.978   64.1054   196.714
  302.314   88.7901   19.8128
  194.188   125.497    265.71
  132.317   76.6982   296.308
  196.092   44.5022    302.22
   318.05   89.6287    218.03
  243.083   147.765   116.351
  317.274    116.08   114.144
  104.344   105.489   43.2287
  141.985    149.67   64.3031
  138.987   66.4634   134.223
  23.8654    83.692   180.359
  13.6134   118.204   259.074
  174.153   117.133   97.7295
  165.629   94.6468   70.8875
  143.759   144.544   91.4485
  208.665   144.691   353.272
  134.302   138.317   61.8486
   312.02   156.516   206.402
   211.38   54.1727    273.89
  25.9244   54.9051   315.865
  92.3511   95.4084    148.93
  350.671   67.9489   219.698
  254.959   72.6008   327.394
  191.166   83.6106   279.028
  86.2633   111.778   347.513
  24.0462   124.026   74.0821
  265.073   70.2945   325.135
  265.802   90.8076   259.267
  274.931   162.523   154.599
  178.799   143.306   172.851
  164.326   67.5023   323.329
  173.446    150.89   7.17678
  346.802   115.806   248.448
  198.608   83.6022   319.428
  279.121    34.396   282.223
  17.4907   91.7188   120.209
  130.583   93.2869   131.504
  329.729   64.4388   216.917
  188.687   162.845   272.797
  204.792   57.9555   359.373
  34.8561   126.672   324.728
    190.4   65.3433   344.901
  86.0743   20.4943   101.467
  317.334   94.8007   136.264
  178.233   70.6834    359.21
   298.74   84.6232   37.8343
  38.8682   117.385   70.2604
  30.4233   115.326   242.948
  102.045   166.047   10.8182
  80.7059   92.4343   181.905
  221.979   50.2883   108.753
  131.958   130.592    274.02
  261.096   81.4008   257.737
  103.619   77.1834    268.74
  158.238   77.6133   273.124
  345.505   123.608   190.604
  43.3241   62.5633   21.3034
  38.1209   75.5695   113.669
  144.272   108.052   291.748
  224.901   91.6826    337.19
  293.917   132.387   56.6766
  290.635   15.6069   61.5313
  329.083   128.369   331.454
  300.487   54.9137   128.383
  108.749   34.0683   214.881
   204.71   155.306   139.495
  30.1746   114.124   53.5577
  311.516   40.2359   3.26256
   313.56   32.3692   265.893
  240.207   76.2517   302.397
  252.736    103.13   336.818
  197.034    106.79   271.685
  6.58682    75.554   99.4216
  61.6022   66.6879   108.085
  63.7669   25.1618   245.332
  84.3671   72.4206    346.66
  40.5045   98.3677    80.571
  295.831   108.887   20.7307
  266.388   82.4518   217.861
  42.2168   40.7598   125.241
  344.101   87.8364     187.3
   270.21   51.2669   64.5596
  155.436   68.9675   182.975
  29.2654   89.6203   346.463
      353   46.4733   179.829
  182.241   43.8408   263.446
   199.52   149.823   183.935
  313.369   94.2312   230.833
  45.1881   61.4222   46.3036
  12.4149   80.6984   339.786
  98.7714   164.281    92.985
  123.969    52.089   116.954
  212.397   133.067   343.196
  101.119   129.839   260.762
  201.173   32.7941   2.82741
  351.852   64.3602   58.5648
  232.626   129.913    313.15
  19.4104   64.2765   341.142
  342.981   55.4409   309.991
  297.948   59.4168   227.023
  117.065   131.724   213.088
  257.957   110.125   126.287
  336.595    88.503   318.015
  75.9757   91.1443   5.58104
  292.419   70.0961   359.027
  207.744   100.825   299.238
  72.4288     135.1    291.88
  88.5836   51.9508   7.03769
  268.115   63.5487   350.079
  155.495   65.2629   136.187
  356.313   60.4203   300.861
   249.26   51.4938   66.3996
  265.707   38.2753   298.742
  60.0741   74.5354   171.271
  56.8577       163    106.15
  33.8766   43.2199   126.536
  26.3901   83.9784   11.3462
  193.583   52.8633   172.988
  144.303    125.46   212.616
  257.704   85.0243   66.5402
   335.79   105.606   316.814
  277.386   54.1407   312.977
  72.2887   36.3666   325.653
  315.095   126.815   79.0978
  132.819   97.3933   307.495
  248.676   42.5064   124.822
  246.193   59.8229   307.923
  15.4793   115.539   172.995
  177.406   135.044   131.711
  94.8353   54.9893   301.126
  80.0228   9.19581    74.091
  91.8343    96.228   302.537
  64.8253   54.3312   330.305
  43.0228   115.449   4.22888
  256.726   124.965   10.9849
  106.703   117.927   52.3034
  216.939   64.1247   74.8548
   153.92   87.5127   124.712
  58.0639   88.1828     200.4
  6.25325   75.2096    26.523
  90.7015    57.597   216.998
  109.998   110.926   194.615
  209.947   70.1141   100.596
  206.492   128.803   218.615
   311.74   56.4715    247.51
  354.357   122.022   183.327
  346.007   56.5471   213.009
  240.387   46.0243   341.707
  2.58459   70.2078   340.673
  285.727   152.258   174.944
   40.991   52.0531   131.657
  222.451   109.263   157.842
   50.291   82.2097   38.2625
   74.287   100.163   268.266
  288.356   14.4264   227.132
  50.6148   66.0822   52.2817
  112.303   103.834   330.081
  241.887   105.067   270.528
 0.492932   48.8321   354.337
  143.349    94.533   330.239
  128.516   69.8576   197.136
  142.938   126.789   17.8932
  4.91981   22.7184   39.2284
  201.326   152.536   265.583
  229.322   144.948   26.0723
  286.419   67.8775   28.5519
  93.2979   54.4615   282.251
  249.767   79.5931   157.884
  341.265   68.5605   157.144
  257.226   57.9042   40.5423
  302.709   63.4805   343.843
  152.068   148.014   197.413
  292.618   136.981   38.0197
  337.735   154.135   292.136
  84.7585    125.52   117.484
  168.417   50.8101   317.433
  352.523   55.6011   247.056
  123.437   85.0222   82.1655
  280.567   69.7916   53.2617
  222.076   62.6604   142.176
  117.139    124.49   304.721
  48.9934   102.672   252.658
  227.859   78.8929   109.298
  265.368   98.5586    68.925
  359.038   85.9536   262.705
   272.97   126.748   274.677
  183.203   47.3875   354.543
  107.729   111.774   238.999
  351.037   65.0113   165.136
    60.11   109.304   146.491
  283.645   117.356   196.439
  287.922   30.2397   139.315
  352.794   126.962   45.6461
  226.837   114.709   48.3542
  133.514   154.405   88.5645
  172.568   40.1705   161.209
  148.233   47.6988   289.792
  27.6322   52.1109   126.476
  44.1244   111.504   210.536
  96.6591   45.2276   211.083
  91.7093   161.401   271.304
  156.654   53.4643   250.365
  102.192   92.7572   41.1721
  228.736   100.589   140.105
  19.7355    129.44   148.543
  147.602   136.052    134.53
   161.14   32.2789    257.85
  46.9827    87.837   104.458
  358.925   61.8788   283.514
  56.0151   168.751   213.188
  58.7781   63.8032   109.589
  175.207   30.0779   255.468
  32.9113   116.724   307.855
  290.298   139.921   239.445
  106.758   166.051   167.301
  204.235   163.986   136.588
  49.3401   70.8723   119.984
  160.361   68.6283   12.3322
  297.211   104.224   60.8747
  264.893   68.4758   181.189
  19.5463   62.3283   133.301
  3.89386   77.0073   147.237
  316.119   148.098   21.3456
  227.513   50.3134   232.278
  196.139   72.3614   67.9625
  10.5697   46.9808   58.8163
  33.8366     145.8   200.245
  289.904   79.5107   238.905
   253.16   44.4938   179.786
  337.606   69.7944   36.7979
  48.0723   70.5415   293.738
   331.63   92.8229   230.269
  205.652   41.7167   267.055
  89.1226   120.554   154.555
  224.295   94.0958   275.546
  329.696   25.7651   73.0715
  71.3556   164.567   221.605
  31.5654   70.3375   350.159
  334.258   132.088   274.977
  163.495   87.3653   196.383
  64.0194   110.861   100.696
  272.869   96.7525   67.5174
  59.2593   100.188    320.78
  315.008   122.385   314.472
  312.856   84.2889   271.282
  300.763   91.5404   49.4751
  205.043   62.6321   334.017
  207.104   76.3048   72.9036
  156.899   59.9913    353.29
  299.072   93.9627   161.533
  298.318   155.258   296.307
   296.47    67.568   192.466
  269.436   115.187   213.132
  169.679   178.947   63.5817
  297.423   41.1226   74.9133
  237.425   56.5492   172.678
  251.021   85.0613   349.856
  169.046   88.1656     32.78
  252.495   110.977   234.041
  56.6165   52.6373   325.256
  133.062     67.08   120.046
  343.462   49.6716   294.055
  89.4725   139.203   240.615
  17.4795   75.9063   241.097
   137.98    108.13   150.798
  89.9817   64.5779   337.869
  268.797    23.515   31.6593
  188.378    103.46   174.097
  158.206   163.969   60.9889
  297.977   76.2716   279.047
  132.193   93.1053   203.292
  60.8606   40.2098   208.901
  258.131   64.8893    316.92
  132.668   132.482   91.5247
   194.45   122.872   57.4183
  127.102   101.787   133.021
  76.6616   111.051    102.81
  169.393   50.3224   29.7226
  93.9358    161.49   301.075
  356.049   140.852   186.835
  2.29249    108.42   345.985
  144.084   59.9985   305.438
  313.449   127.599   213.661
  85.9525   103.231   17.2945
  231.121   109.139   328.777
  117.897   103.623   118.021
  286.119   23.9089   68.9292
   113.41   68.7704   115.152
   176.36   95.1697   280.831
  321.577    93.587   69.8222
   48.861   105.972   165.134
  180.916    100.09    14.609
  209.789   83.2758   134.825
  119.958   95.6742   350.323
    210.6   28.6985   45.1411
   3.6596    79.587   55.5288
  198.589   43.3708   69.2903
  307.766   115.681   178.335
  55.9777   129.419   337.111
  26.5986   103.424   225.083
  87.8559   120.954   278.803
   155.86   95.7563     358.7
   275.99   21.5475   144.607
  228.858   63.7493   62.4382
  90.5218   71.7941   138.982
  65.8131   71.6836   181.686
  143.598   122.097   31.0665
   317.65   65.7119   32.7091
  88.2116    155.73   250.203
    167.7   74.2818    182.52
  115.271   120.007   267.653
  109.576   131.364   350.092
  5.51378   66.3718   19.7669
   275.87   32.2379   166.288
  37.6073   114.434   191.952
  280.482   20.7333   186.839
  243.407   124.942   77.4301
  196.304   53.8273   345.844
  98.6751   117.669   345.044
  157.022    46.541   339.724
  276.115   160.347   255.328
   74.955   69.4709   67.2311
  302.229   131.167   243.917
  92.5773   58.7739   175.452
  130.875   59.5157   65.2087
  98.1132   35.6241   11.0956
  275.942    177.04   46.6366
  42.2741   67.1634   6.85435
  215.368   30.9598   132.906
  349.535   22.4383   198.676
  234.986   33.9443   18.1399
  114.592   89.6299   211.265
  302.111   112.123   178.034
  78.3297    168.43   127.577
  197.368    116.45   53.0689
  72.0042   32.6366   202.356
  84.4572   79.9313   268.074
  196.428   47.0792   15.1996
  73.8562   63.0793   237.121
  61.9792     57.26   161.981
  109.607   114.052   101.351
  193.123   141.495    103.37
  296.756   145.884   359.017
   118.38    154.77   106.539
   137.59   50.7746   294.805
  287.021   83.0778   60.3896
  323.297   80.9797   150.442
  283.889   89.4599   255.876
  345.679   126.918   34.9802
  223.338   33.6819   37.0024
  156.548   72.6395   193.309
  287.993   82.0232   168.506
  302.503   109.532   169.179
  174.721   119.652   346.226
  284.483   48.9019    236.65
  250.789   24.3241   357.524
  340.573   92.8779   84.2989
   264.08   17.8537   172.804
  331.243    39.462   40.2823
  170.784   135.576   202.348
  103.761   85.5623   37.8111
  206.486   70.6568   159.884
  30.9092   156.424   245.322
  250.738   11.6118    88.657
  181.683   61.2306   15.0455
  75.4761   136.198   176.951
  98.7516   43.0727   16.9909
  11.7508   142.703   23.0302
  228.896   52.9309   159.986
  243.182   82.6123   347.436
  92.3957   123.705   110.096
  223.169    98.794   332.436
  223.844   77.8662   279.812
  66.5007   99.8598   342.191
  257.771   70.6424   68.3139
  168.954   57.2738   159.846
  271.634   125.593   191.891
  244.047   135.239   315.924
  250.629   60.1395   271.586
  88.0243   141.143   254.291
  119.688   162.932   96.3537
  199.157    138.14   312.921
  211.756   110.902   165.621
    103.5   95.8504   338.638
  120.753   164.475    257.92
  282.788   93.1361   1.79837
  309.469   119.712   259.781
  187.203   48.3491    142.91
  56.3321   66.4706    261.95
  24.3431   139.405   203.242
  105.414    66.659   211.564
  17.7434   67.2444   116.528
  37.0085   98.0949   357.152
