      phi1        Phi       phi2
   215.981    85.1672    159.775
   88.8182    75.9363    243.486
   356.483    59.8954    293.525
   212.534    132.346    228.682
   200.833    155.828    61.5336
   315.422    62.1028    54.2426
   339.817     46.747    88.3271
   112.825    52.7789    111.987
   335.163    100.276    27.8061
   11.1953    69.7761    359.177
   64.1097    76.0571    220.033
   76.4487    126.429    185.767
   338.651    113.411    41.3929
   316.051    85.6152    279.629
    44.328    95.4548    121.984
   28.1881    20.3453    13.8278
   14.0502    49.1302    357.863
   7.30874    47.2541    45.3579
   324.142    114.845    348.468
   103.212    69.0106    340.273
   101.157    64.5501    190.625
   107.418    140.214    232.204
   280.392    68.1639    334.239
   287.072    21.7354    354.172
   56.1276    107.426    179.768
   252.542    139.246    73.6144
   167.637    129.832    279.031
   295.661    55.8856     53.128
   14.3248    97.7362    303.745
   82.8699    106.103    187.907
   34.2886    149.151     70.972
   29.1427    57.7402    350.507
   70.7469    117.532    160.333
   176.989    100.122    93.3403
   91.0919    109.209    52.6029
   281.156    74.5041    236.556
  0.186832    87.8335    333.451
   187.125    46.0952    350.911
   71.0617    89.9665    158.409
   255.422    119.322    101.047
   329.877    24.7194    135.486
   113.825    137.506    34.6984
   160.066    122.099    252.067
   26.1444    56.0885    172.825
   83.5384    94.9799    293.147
   330.899    85.3923    122.952
   199.195    138.376    208.078
   287.887    137.055    250.789
   341.751    63.8952    341.258
    47.889     103.02     271.18
   147.075    78.7184    117.477
   188.724    64.1198    51.6433
   95.3426    82.0876    312.982
   172.817    125.618    357.126
   26.0754     117.35    352.699
   199.824    97.8957    83.5528
    289.92    7.47906    288.541
    320.51    92.6046    173.499
   335.142    110.554    27.8782
   267.743     45.603    349.602
   237.261    106.977    13.2734
   66.8916    72.3123    193.046
   290.819    81.7159    324.409
   281.418    85.5446    96.4749
   162.124    100.223    15.8971
   177.725    88.2028    5.03005
   164.097    111.006    69.6937
   29.7853     123.96    252.969
   125.636    17.0799    280.223
   155.518    119.244   0.348032
   306.898    61.5699    248.472
    319.68     85.074    346.161
   206.264    83.5151    121.459
   102.872    137.937    295.774
   98.8735    69.3544    303.847
   212.749    118.097    278.581
   294.904    104.205    277.282
   18.3887    73.6574    161.259
   108.981    73.4832    5.47004
   184.497    66.1077    264.845
   130.228    25.4416    91.6698
   305.476    44.0556    133.147
   182.719    54.9067    213.034
   229.771    54.2764    79.6578
   284.577     77.854     336.16
   268.428    103.015    65.2206
   59.5466    36.0497     270.37
   284.158     63.083    235.278
   96.4827    40.6907     195.82
   95.7157    87.2077    151.618
   70.4692    141.891    318.466
   133.859    22.5055    146.981
   314.449    51.8427    237.355
   80.1822    151.215    234.481
   174.051    167.501    188.994
   351.115    53.8761    323.473
   187.099    69.7621     272.03
   271.502    136.121    353.124
    217.67    64.6641    210.587
   228.375    50.4964     178.74
   8.34107    13.1964    122.725
    331.94    131.131    271.287
   51.1934    31.2778      54.73
   243.808    110.889    125.183
   116.801    124.286    69.6745
   296.039    142.455    314.573
   111.523    41.7766    275.704
   121.734    123.216    325.706
   85.6739    75.2999    25.6764
   72.3538    28.0383    23.2746
   192.564    128.405     188.02
   330.423    45.8313    105.369
   57.4109    55.8634    79.1989
   198.323    70.5705    287.729
   117.177     24.277    328.933
   68.3237     62.069    349.589
    203.43    75.8085    126.865
   113.617    117.777    119.488
   71.6251    86.0525    157.138
   51.4058     140.42     277.36
   12.1673    115.207    100.553
   14.4959    56.0477    87.2703
   228.491    101.955    168.987
   189.565    102.412    26.2961
   59.7992    36.0732    359.964
   50.1505    14.6217    187.885
   266.537    58.1082    90.0278
   208.079    139.487    245.947
   149.753    98.1787    233.045
    203.47    164.075    149.963
   302.636    112.991    215.779
   223.942    101.117    156.094
   192.866    98.7569    5.06771
   116.128    93.5002    89.1038
   338.989    20.6908    319.583
   354.908    117.618    73.9104
   16.6353    73.8685    294.402
    74.443    92.5449    166.178
   356.083    63.5424    300.223
   326.377    102.297    301.997
   221.407    100.877    170.696
   187.684    82.3076    302.647
   311.187     35.973    273.828
   60.0386     170.83    82.2602
   205.271    38.9718    298.028
   330.038    132.105    179.843
   27.9507    117.783    326.952
   328.405    86.6122    144.751
   278.769    83.3669    258.866
    148.93    161.337    320.969
   219.786    107.517    342.768
   302.922     19.857    338.191
   199.579    128.832    222.007
   180.044    109.863    232.161
   266.044    96.8354     111.71
   176.284    30.4948    94.0842
   311.531    84.0559    93.2402
   79.4503    72.8676     140.75
   43.5214    159.115    169.896
   349.081    117.899    11.5773
   42.2581    93.3163    344.075
   249.349    96.8306    181.045
   103.077    89.5648    275.414
   212.499    107.364    331.492
   113.991    147.607    346.407
   324.203    32.3044    309.065
   37.0674    78.7117    40.6737
   246.382     102.82    143.361
   9.55587    52.1702    192.581
   220.259    37.4853    133.025
   20.6605     102.06    67.2923
   92.9374    80.1879    43.2223
    36.009    131.662    334.791
    285.46    47.9185    98.5356
   137.641        140    166.308
   225.207    91.3301    4.84788
   334.295    146.125    292.682
   223.412     155.36    239.226
   150.075    14.0411     161.82
   97.4317    52.4906    197.267
  0.286759    72.8263    72.0216
   208.179     64.668    160.802
   197.261    70.1087     118.87
   341.391    122.486    345.478
   296.645    147.706     153.37
   230.627    66.4871    190.687
   359.561    83.3192    231.984
   76.7847    88.6236    179.744
   157.926    76.1437     242.78
   140.408    98.5562    222.728
   229.168    100.569    31.1009
   113.808    9.94876    201.568
    98.124     63.831    317.949
    162.37     128.37    205.324
    201.55    43.3738     257.88
   154.938    42.2921    178.036
   250.111    22.9707    67.7946
   330.464    99.2731    18.1816
   181.417    102.234    301.041
    102.33    29.3368    214.876
   69.0337    82.1405    24.3647
   60.9167    57.9359     358.73
   314.712    88.3939   0.692708
   279.783    80.6301    340.496
   134.783    95.7321    217.413
   336.431    68.8134    249.404
   159.724    163.752    154.045
   114.584    151.588    343.462
   318.953    89.7094    73.8357
   292.746    41.6744    49.6043
   301.537    84.1808    34.6551
   91.8856    109.722    122.993
   311.849    84.7498    54.3505
   117.857    34.9216    343.485
   203.753    61.5882    259.538
   41.6568    77.9647    30.4719
   77.6571    107.954    10.4546
   79.9346    12.9516    243.535
   203.092    37.7559    96.4056
   2.83051     117.07    71.8671
   264.738    130.202    315.189
   219.647    133.778    330.048
   122.119    39.3248    4.22501
   184.118    30.1562    209.671
   304.044    86.2732    144.443
   129.762    135.061    5.91715
    301.49    47.1149    123.046
    182.51     109.68    269.725
   121.008    112.611    118.763
   310.499      80.96    114.463
    56.162    101.143    155.466
   39.1058    130.375    291.371
    112.31    74.9339    192.566
   248.966    159.562    234.134
   286.058    67.2033    256.257
    195.78    64.7459    121.354
   8.02178    143.588    236.555
   261.516    66.5392    92.5991
   109.996    138.892    226.608
   266.328    122.721    147.855
   91.4196    52.7634    187.664
     125.6    36.5434    214.234
   270.228    102.251     245.33
   283.747    19.0733    21.0446
   290.236    112.929    348.128
   1.82103      66.34    85.8777
   345.022    96.4603    166.827
   250.105    73.4228    243.799
   256.362    44.3473    241.749
   255.695     17.276    211.522
   157.987    103.666    114.885
   353.758    91.2507    268.069
   358.563    76.2511    337.978
   106.041    86.7395    79.8234
   277.724    40.7388    170.981
   223.352    87.6238    40.2101
   88.2084    91.4586    341.688
   41.0136    30.3512    143.027
   4.60368    120.211    290.209
   167.481    78.7525    40.7926
    346.16    116.128    322.574
   155.663    149.665    308.238
   250.404    62.5279    183.466
   22.9771     144.71    127.472
   258.045    69.5624    340.497
   16.7779     104.08     79.441
     211.9    92.2968    299.844
   224.811    27.1949    155.152
   233.342    115.913     290.92
   166.591    166.993    37.5996
   289.278    79.9555      41.42
   313.919    105.312    292.392
   329.939    147.904     299.82
   106.063    123.086    199.072
   223.682    26.1489    359.745
    29.757    110.873    157.411
   183.858    33.9091    192.258
   347.589    88.5988    51.1816
   208.616    27.2131    124.892
    258.42    119.153    17.4548
   133.727    105.101       68.8
   146.064    132.678    217.442
   338.426     102.09    350.642
   70.1471    110.311      278.3
   79.8834    73.6091    26.3896
   58.8018     93.432    248.218
   254.664    68.2508    38.5413
   273.365    90.2872    64.4581
   330.423    12.2013    133.502
   207.146    113.918    20.7451
   214.697    25.5308    344.993
   170.787    168.995    57.2505
   192.901     121.73    145.265
   19.9444     48.106    132.504
   117.957    154.398    1.25604
   106.307    68.4992    260.639
    134.22    89.3738    38.6516
   282.078     68.826    45.9699
   100.186    153.888    352.396
   266.335    128.209    162.317
    150.46    143.525    295.097
   268.507    128.697     183.46
   293.026    53.5203    166.734
   37.0382    72.4561     353.19
   144.122    54.7453     57.084
    261.16    134.687    183.433
   302.378    137.524    268.728
   211.112    157.784     197.02
   312.313    42.5373    271.553
   195.564    76.7208    221.559
    149.52    166.794    193.109
   108.804    140.848    239.083
     112.8    14.5139    153.795
    25.098    101.475    253.545
   150.069    42.7499    166.082
   285.049    128.216     193.43
   113.548    80.5002     166.13
    202.85    103.601    184.505
   46.2607     48.845    4.62583
   49.7406     65.001    57.9723
   261.864    154.037    166.011
   97.6026    55.1116    171.319
   71.0942    101.207    60.8225
    10.392    31.7715    250.061
   129.006    152.407    173.359
   96.1621    126.206    183.172
   336.523    122.246    114.976
    287.86    71.0437    270.887
   225.995    70.3936    310.432
   249.644    63.7694    151.401
   33.8514    28.4446    277.716
   190.816     73.193    12.9933
   104.014    64.4586    52.4177
    53.982    45.9062    264.537
   292.345    50.2498    212.027
   85.8213    95.7226    325.776
   118.465    75.7179    344.544
   87.0052    10.2225    102.798
   239.806    73.3572    278.824
   167.017    108.408    258.053
   291.264    158.565     215.97
   292.705    93.4243    235.514
    136.94    74.0011    2.22865
   16.6465    102.135      40.15
   230.603    77.6231    28.4763
   267.518    126.153    53.3432
   57.1906    143.834    155.945
   294.402    22.5111     185.99
   27.3292    105.445    85.0292
   122.052    119.126    33.3677
   167.713     67.842    290.641
   87.0093    52.7789    127.172
   32.7356    110.231    97.8051
   229.826    43.0527    168.552
   116.327    63.0758    126.466
   55.5232    84.7085    50.2637
   325.549    3.45972    310.716
   285.576    100.156    45.3009
   177.418    58.8213    124.486
   205.828    19.3547    310.405
    28.115    117.878    6.23742
   304.019    59.1013    292.176
   79.1563    15.3574    355.463
   290.251    117.643    300.077
   256.414    64.5658    219.822
    313.88    110.868    67.9483
   196.161     165.34    339.831
   346.724     90.916    148.261
   172.956    100.338    91.4962
   81.2952    53.5306    332.517
   122.614    49.4412    68.7153
   142.843    101.009    215.369
   202.142    48.5092    188.602
   83.0974    88.3933    186.297
   183.453    76.2673    298.953
   91.4747     137.24    102.266
   141.586    91.1519    268.806
   215.539     116.92    39.9368
   125.324    35.0936    221.535
   229.697    166.056    196.488
   329.892    140.506    102.715
   156.673    105.802    165.059
   329.274    86.4794    137.024
   273.047    152.779    29.7095
   37.4426    45.0821    316.578
   167.074    92.1541    228.805
   34.5987    102.538    192.215
   34.2389    120.308    225.317
   315.009    132.193    67.9875
   342.223     151.95    350.096
   316.856    125.452    214.501
   333.837    131.339    312.925
   8.17235    79.6598    276.182
   64.3503    49.1264    59.5457
   107.678    99.6448    294.258
   55.5264    149.735     307.28
   283.614     16.344    158.458
   166.079    34.8814     276.65
   250.907    60.4711    96.5914
   113.471    156.663     271.47
   39.7144    108.586    189.271
   318.935    37.3422    261.075
    276.51    70.6367    138.353
   326.676    100.015    263.106
   192.075    112.163    293.312
   26.8117    60.5008    49.9099
   282.075    84.9063      346.5
   305.176    124.854    134.808
    236.71    74.1947    328.267
    88.009    79.2159    229.217
   269.122    22.5871    194.749
   202.076    48.4104    131.681
   19.2746    127.199    50.8429
   272.109    32.4776    298.108
   116.495    74.4901    281.913
   277.794    128.063    167.139
   167.036    77.7814    261.045
   296.486    60.5893    281.936
   157.074    106.421    180.871
   80.0137    116.743    193.227
   13.3867    71.1742    290.415
   201.297     127.39    341.288
   81.0954    120.338    29.4586
   14.1341    124.653    114.349
   228.388    98.8989    254.386
   330.083    125.782    192.679
   295.843    63.1707    187.733
   320.746    122.364    83.0955
   247.326    91.3334    36.4963
   264.139    161.405    292.709
   85.4223    148.484    228.827
   51.2237    126.733    197.433
   317.432    38.2789    218.821
   289.132    154.594    48.9519
   157.228    94.5898     343.15
   176.744     19.772    304.524
   232.409    55.9626    250.841
   187.609    99.3494    200.869
   249.209    54.9036    164.131
   293.567    129.459    271.816
   76.6399    93.8299    25.2988
   293.458     113.54    275.889
   345.772    73.6175    84.6152
   133.994    107.589    29.8952
   38.0541    95.1099     73.066
   15.2669    35.8743    8.92168
   24.5254    17.0747    161.734
   333.486    102.723     337.23
   260.626    26.7581    323.144
   233.648     90.098    208.625
   165.609    56.4267    28.9766
   59.6041    138.577    175.402
    192.54    85.4387    109.785
   218.538    29.3404    243.726
   134.983     98.996    54.0748
   135.683    79.4493    329.837
   192.885    75.7492     36.976
   240.715    136.947    124.906
   280.941    138.659    210.818
   329.241     52.641     302.13
   241.657     124.37    261.843
    284.13    96.0855    203.127
   134.638    89.8187    196.224
   189.591    36.0044    293.374
   142.852    109.294     38.364
   20.1089     43.476    233.882
   133.555    40.6774    69.9861
   320.235    109.174    250.756
    344.48    24.3361    299.041
   293.014    55.5709    15.6382
   279.857    110.293    197.359
   254.931    72.5185    234.803
   26.1691    119.851    157.521
   124.833    88.6069    161.586
   179.045    66.4725    40.1008
   331.534    116.496    120.733
   246.269    117.441    94.1641
   179.532    57.0357    39.5353
   149.508    20.5543     280.83
   155.149    31.9796    154.991
   118.304    125.512    85.8697
   145.279    42.5552    191.805
   150.437    107.115    178.921
   300.502    79.0163    332.517
   352.148    73.1521    174.135
   256.976    138.969    35.9774
   134.361    158.855    78.7434
   179.996    51.2078    215.921
   198.959    102.651    299.653
   257.083     92.886    290.587
   261.867    77.8111    71.6161
   265.835    125.211     176.94
   287.932    79.2897    265.172
   56.7659    159.699    250.213
   262.758    37.1697    216.307
   222.096    152.548    236.783
   170.896    90.6216    55.2327
   47.5869    62.2321    163.579
   290.265    115.798    175.545
    130.78    62.6547    222.133
   270.986    46.1857    144.109
   86.5105    52.9575    186.596
   245.008    26.9429    71.8337
   108.114    112.111    280.948
   219.924    89.8208    347.195
   358.311    65.9016    209.695
   189.608    84.5129    58.3995
   298.691    36.8061    210.038
   157.019    156.407    232.957
    123.14    68.3157    152.059
   94.9415    58.9956    345.083
   347.504    64.8934    73.9321
   109.354    76.7396    3.10083
   252.243    147.395    222.526
   93.8852    160.472    100.324
   107.239    38.4771    60.4994
   134.901    115.737    106.669
   110.401    40.1203    69.4205
   167.859    139.092    112.439
    141.74    133.646    225.207
   320.082    88.9244    33.3425
    153.12    135.044    57.2461
   297.121     87.594    183.901
   112.015    70.1374     260.23
   337.455     122.99     45.839
   356.913    83.9339     283.63
   221.124    99.4589    205.965
   119.115    31.2702    240.296
   281.221    33.3732    31.5156
   320.622    108.461    330.427
   79.0118    128.403    331.192
   247.633    133.069    21.0064
   213.941    52.3497    328.844
   234.586    8.48563     86.495
   316.561    120.634    329.708
   161.576    122.991     89.761
   231.995    59.5539     60.888
   135.076    104.719     194.09
   126.649    38.6613    207.949
   303.888    68.1417    309.129
   46.4322    22.6151    272.838
   127.936     154.66    212.008
   344.336    56.3695    60.6179
   178.385    59.0996    325.879
   304.252    116.812    2.09601
   275.035    117.589    98.8646
   287.392    41.4218    154.819
   169.738    123.141    186.131
   106.978    17.6506    26.4514
   133.812       75.1    130.252
   345.948    66.8691    20.9503
   135.423    13.2125    269.231
   30.7156    120.776    183.835
   286.361    130.385    12.1546
   67.1827    97.9697    137.982
   5.72679    65.3066    2.42666
    130.88    84.3109    69.7622
   39.4923    53.8143    22.1204
   76.8789    56.8948    44.6027
   193.337    113.208    253.693
   39.0263    93.4822     23.429
   202.857    132.498    26.4413
   312.294    93.6695    252.039
   208.646    96.8931    87.4759
   26.8253    112.436    256.666
   281.262    117.101    358.823
   229.491    58.5218     55.165
   348.843    89.7206     48.781
   5.23057    99.2296    184.063
   191.926    99.4881    118.744
   291.906    10.7711    352.261
   317.296    125.255    232.897
   158.925    80.0376    10.1765
   227.623    127.297    320.154
   155.349    27.3031    209.254
   76.1398    148.614    309.422
   214.999    116.311    10.6175
   83.1585    66.1433    182.674
   273.277    111.198    115.334
   20.4573    30.8067    164.663
   90.2846    126.893    339.994
   95.8088    112.096    92.1389
   94.9942    99.9255    225.257
   66.4657    36.6854    165.876
   359.592     47.083    266.471
   332.626    167.608    59.4536
    244.97     85.419    113.665
   125.878    115.656    304.487
   71.4434    92.0041    34.8202
   291.749    101.597    183.088
   303.162    108.337    215.687
   99.6125    56.7638    48.7078
   219.628    27.4448    113.527
   224.878    63.0792    43.6591
   83.1957    86.6576    23.4365
   49.7376    147.168    317.521
   339.971    130.878    174.693
   113.826    92.3066    204.546
   37.7736    72.5287    101.289
   16.9422    97.3313    192.479
   76.3883    67.6558     269.49
   113.116    81.8749     289.17
   265.281     78.966    70.5859
   46.1262     60.697    59.7916
   358.793    42.1264    144.899
   68.3723    82.7789    11.4948
   73.3434    90.4479    247.292
   291.506    44.8172    76.3643
   155.327    126.207     218.47
   190.379    61.0054    56.6993
   337.125    68.3604    157.411
   218.899    96.5935    345.774
   38.1198    115.823    165.835
   79.6501    61.1052     265.42
   160.799     60.243    244.596
   26.1248     95.222    20.2168
   93.0725    115.477    293.805
   51.9593      148.4    289.262
    281.77    72.3295    33.4147
   269.677    70.7772    93.2635
   74.1125    153.336    359.075
   51.4888    101.673    320.559
    164.84    73.7279    38.3013
   283.268    68.4757    130.471
   188.314    84.9573    337.918
   292.361    22.0057     55.904
    346.81    97.1403    201.698
   43.8691    90.5439    354.481
   208.652    64.2632    183.731
   126.634    136.511    95.6067
    350.76    89.1468    329.926
   154.356    88.0035    235.483
   233.589    146.059    242.675
   313.804    121.962    139.959
   225.885    25.5179     258.62
    80.881     132.56    260.198
   313.961    82.1081    16.2543
   198.464    111.848    336.252
   336.557     36.282    333.132
   4.45315     51.859    10.5337
   358.321    102.271    105.733
   198.419    24.6395     53.592
   35.3082    50.5713    259.399
   9.89484    108.274    126.634
   40.4711    122.562     91.395
   163.204    59.1047    280.582
   113.025    168.732      289.8
   22.6874    92.2818    290.139
    312.32      11.12    226.657
   99.5414    40.9171    66.1628
   290.089    79.0537    23.2683
   352.606    79.9581    310.424
   100.868    106.338    178.625
   130.765    74.0755    269.448
   187.375    90.5092    108.491
   264.141    5.00392    121.282
    80.388    118.275    229.043
    340.37    138.961    229.756
   91.4697    58.0143     230.84
    257.45    98.1395    354.563
    274.64    102.531    51.6475
   264.648    152.875    257.516
   86.2653    64.2244    110.988
   357.097    89.2362    76.9396
   140.124    97.5032    256.475
   241.482    106.603    77.7141
   45.9633    125.342     257.62
   174.849    101.192    338.155
   351.588    68.2593    348.782
   165.673    72.6528    125.526
   184.723     80.912    70.9521
   86.8083    139.186    266.237
   214.538    21.5733    268.275
   261.003    87.8519    178.903
   21.8261    91.0927    232.432
   72.5007     118.96    94.2835
   113.501    87.3442     42.328
   19.2678    145.397    1.43719
   66.6375    145.422    9.62777
   319.888    47.3053    256.367
   98.2824     56.266    73.8165
    355.46     133.86    318.336
   176.068     51.181     72.149
   246.267    151.387    334.755
   210.066    154.123    55.2212
   338.272    102.869    248.021
   312.381    147.674    44.8822
   61.2457    159.529    297.959
   234.015    75.5438     304.48
   69.2215     115.89    120.421
   253.923    39.2895    276.556
     334.7    102.398    321.289
   358.227    30.0716     194.11
    160.86    125.181    280.486
   123.283     137.52    288.383
   353.913    117.362    321.576
   142.657    88.1083    76.6759
    67.919    116.478    287.519
    111.42    104.391    213.673
   131.916    117.286    255.063
    4.7192    85.8034    65.4748
   126.735    124.422    10.3135
   39.0379    109.156    199.781
   156.607    131.353    283.965
   24.7502    62.4462    291.255
   136.448    109.777    169.174
   179.682    131.838    265.079
   279.395    97.9961    303.835
   112.378    130.433    194.581
   64.3905    90.0859     327.48
   310.989    26.7853    85.8357
   339.188    103.032    223.179
   65.4136    118.141    33.5398
   161.907    64.7247    40.5446
   251.371    42.2594    110.879
   132.335     60.836    223.217
   219.329    100.823    33.8586
   113.005    146.431    344.076
   277.276    132.955     11.689
   94.8507     101.27     327.96
   50.2801    45.8134    108.291
   161.622    112.942    245.028
    36.199    59.3819    74.9694
   196.751     99.422    332.145
   277.413    86.2657    330.322
   174.497    43.8351    232.185
   21.4816    125.071    59.1684
   45.5181    25.8337    139.441
   311.877    25.8632    340.619
   46.9908    47.5178    332.995
   80.4085    101.976    14.2925
    172.92    91.6603    80.8102
   228.243    83.4852    75.1708
   336.277    66.0313    153.282
   31.9044    106.677     278.54
   48.5568    101.183     22.956
   315.134    131.573    68.8391
   312.456    124.519    20.9987
   301.133    139.947    179.403
   176.913    118.943    15.1386
   39.7585    32.8815    230.181
   112.982    75.3496    152.546
   322.976    87.7705    96.4677
   204.881    47.2008    233.845
   84.2519    162.543    345.984
   111.362    119.078      57.91
   81.6723    84.8419    140.103
   232.044    154.958    21.3854
   256.709    77.2895    103.978
   192.833    75.1235    250.185
   282.142    68.2267     156.93
   319.511    61.1586    300.294
   319.661     89.347    43.4826
   3.89514    99.6362    29.5129
   58.5951    124.414    151.789
   342.877    85.7048    311.993
   137.082    113.725    197.256
   281.569    47.2552     222.68
   158.787     56.763    144.448
    96.849    102.351    55.4455
   295.195    101.789    275.288
   31.8996    87.9786    56.1147
   159.873    21.7441    237.441
   343.081    37.7974     138.21
   291.575    71.3273    2.09071
   348.522    112.998    208.455
   95.3749    105.807    69.5755
   113.241     58.591    262.608
   352.334    140.484     262.88
   285.714    108.914    70.4402
   15.3088    65.9872    322.107
   208.367    47.7078    310.218
   152.161    161.746    271.361
   236.339     79.632    341.348
   265.729    26.8903    47.6963
   234.673    108.012    300.796
   326.639    97.6461    56.0233
   159.902    111.609    132.612
   219.811    42.4871      231.7
   210.379      37.49     230.06
   29.0907    65.9156    296.392
   57.3149    71.5985    176.284
   234.755    127.435     238.38
   348.626    101.559    303.918
   7.51865     98.819    130.254
   10.2171    70.9743    336.047
   192.469    124.072     26.518
    67.009    41.4122    36.9283
   114.585    113.381    218.066
   264.003    83.1676    193.378
   135.535    18.1234    246.151
   90.6832    104.686    115.906
   334.164    71.3425    213.558
   284.786    76.3343    92.2914
   95.3285    48.3385    87.4403
   136.671    70.2376    267.751
   337.245    66.8956    327.684
    77.488    83.5722    346.748
   24.5993    116.123    264.954
   230.034    172.815    347.275
   121.942    83.8282    16.2014
   85.3389    60.3535    318.298
   30.4317    101.742    344.508
   131.696    66.2242    264.742
   74.4707    150.972    245.474
    81.804    105.474    139.803
   190.081    142.054    150.943
   279.065     127.26     225.17
   185.791    92.8924    188.622
   254.646    80.6331    294.192
    214.08    54.7031    310.777
   296.523    140.787     296.82
   116.017    80.9432    348.813
   351.272    167.864    130.991
   122.635    24.0967    96.9502
   217.734    129.345    152.032
   259.869    17.0322    224.025
   268.296    74.0989    283.871
   111.545    28.2383   0.618647
   164.709    49.5702    76.0247
   225.707    115.852    16.0159
   207.933    63.4366    158.769
   128.178    139.884    16.0935
   15.3104     90.864    217.884
   226.944    30.3507    6.92697
   295.864    137.067     66.975
   110.475    80.9762    137.379
   39.7661    81.9196    144.074
   102.976    55.7087    87.3099
   322.406    38.4926    86.1288
  0.373917    113.781    153.272
   156.885    55.2224    319.135
   269.153    26.3253    135.378
   350.828    32.2986    241.133
   350.515    113.893    101.392
   144.916    121.181    332.806
   309.639    19.5943    32.6183
    283.82    40.3921    340.366
   147.153    72.0701    302.535
   321.612    87.8727    135.001
   31.2942    5.62662    59.4379
   63.1062    20.9911    192.148
   203.358    78.9554    181.134
