    phi1      Phi     phi2
 53.0623  161.348  234.831
 329.871  104.542  34.4502
 312.355  102.607  296.692
 287.699   115.24   4.2966
 323.426  139.568  356.598
 208.576  124.468  174.018
 33.6372  20.1153  336.412
 238.973  41.2602  119.563
 296.439   29.525  204.818
 338.243   101.66  291.991
 235.887  79.5597   291.85
  190.41  173.352   103.73
 148.458  131.001   184.72
 224.566  139.356  8.35521
 38.7707  109.816  162.334
 84.4741  26.6212  48.9331
 211.386  67.6239  104.155
  295.92  125.889  292.369
  54.473  154.022  72.6389
 312.597  31.6121   285.92
   175.5   38.703  187.099
 323.888   133.06  2.68995
 149.444  58.0076  350.162
  92.204  90.4394  113.328
 313.641  101.592   118.07
 344.657  80.9289  259.127
 29.2216  61.3133  14.0878
 311.107  77.8732  239.218
 230.193  31.5788  341.912
 308.879  82.4132  239.121
  39.944  70.4183  198.602
 352.106   123.68   182.16
 101.141  89.7089  42.8967
 255.254  26.6103  55.3026
 225.295  126.101    81.41
 42.1419  108.158  70.0019
 306.247  99.1877  122.976
 240.016   148.31  203.233
 318.149  140.151  154.934
 300.074  80.8987  237.009
 145.118  142.063  82.3995
 247.995  173.445  350.428
 134.223  103.387  205.449
 33.1922  68.8448  16.3848
 320.459  120.851  279.417
 313.867  146.849  343.814
 319.121  66.0415  162.078
 7.45846  97.4499  173.047
 122.718  79.0634  333.533
 224.526  104.252  152.215
 288.047  152.972  324.332
 278.628  126.183  26.3582
 146.232  36.8037  185.619
 100.894  152.521  142.242
 57.0282  153.007    114.1
 359.176  92.9243  85.5636
 117.105  96.7251  35.6788
 218.809  67.1033  201.243
 44.6846  73.6915  198.522
 266.178  25.9785  138.756
0.430153  4.72626   180.39
 304.111  130.718  108.192
 299.405    153.3  334.754
 40.4431  105.782  151.129
 307.647  31.8908  16.9896
 6.08406   26.435  356.736
 175.011  17.4186  181.645
 325.713  117.701  101.287
 211.607  131.348  356.035
 51.5153  77.3414  204.841
 66.1083  29.3831  62.5368
 176.917  130.813  91.3536
 245.158  94.7852   56.039
 121.843  29.1843  23.7911
 145.905  65.6549  74.7174
 200.937  171.325  207.582
 297.039  156.255    239.4
 137.191  110.874  108.324
 242.027  149.648  210.485
 89.0784  89.9062  111.422
 321.385  62.6261  72.8087
 155.273  110.033  95.5702
 144.657  116.647  103.933
 187.819  96.2334  176.363
 175.526  105.266  29.8579
 53.7357  163.372   307.64
  63.775  15.8871  316.275
 346.641  141.387  357.926
 90.4271  26.5534  222.794
 329.668  111.042  27.8338
 264.615  25.8047  138.662
  100.32  89.7495  47.2871
 229.786  152.977  290.492
   214.6  148.521  10.1282
 53.4055  100.537  152.747
 91.3166  153.244  226.116
  34.709  64.4083  12.9299
 126.964  123.942  106.602
 307.834  141.947  170.523
 64.1721  28.4338  62.3404
 278.141  43.1429  18.4472
 278.723  31.8524  132.841
 32.1095  76.6019  198.495
 38.0397  71.0021  109.884
 18.7504  70.2435  115.341
 357.268  64.6045   234.46
 214.324  111.243   73.685
 336.558  32.6731  4.98936
 238.764  151.772  205.713
 230.011  74.8846  206.631
 204.407  15.5428  342.877
 131.768  85.7132  229.359
 330.591  89.8788  48.2857
 274.756  165.071  84.3768
 275.886  148.241  130.737
 13.3195  29.9633   175.85
 124.355  81.9938  240.371
 305.663  37.6551  98.0993
 68.9399  150.291  215.926
   325.6  116.997  285.285
 6.98823  96.3814  352.172
  314.73  91.5938  313.782
 316.191  107.757  111.671
 202.735  41.4765  267.811
 313.504  74.6311  64.6543
 69.8562  152.898   27.562
 92.3763  157.096  87.8362
 133.493  149.391   343.87
 312.118  61.8826  339.716
 48.3179  80.2553    303.3
 155.443  116.257  10.5846
 226.896  146.325  284.887
 28.0394  53.3346  277.909
 124.746  149.266  157.609
 79.9235  112.312  88.3259
 93.6428  31.9321   229.07
 100.916   67.054  263.201
 4.84358  116.183  178.944
 16.9928   121.31  264.269
 25.1758  53.7791  98.4624
 290.546  148.226   29.929
 189.636  44.0427  90.9192
 319.877   59.443  260.072
 285.386   68.143  255.548
 75.5686  89.2904  46.4391
 63.8233  148.758  114.817
  137.41  71.3074  158.194
 60.7087  85.0417  38.4666
 333.182  103.069  113.417
  220.79  134.377  270.505
 120.649  54.1747  159.749
 220.806  69.1816  108.873
 308.552  40.4615  185.724
 341.123  122.671  186.486
 334.106  52.1788  355.755
 66.1164  161.109  315.762
  358.95  113.215 0.369039
 275.409  90.8473  206.947
 220.343  34.0049   79.369
 168.667  107.633    32.09
 323.637  110.466  107.789
  11.281  138.429  269.592
 44.4383  108.199  250.308
 97.4689  87.8669  280.674
 36.2981  38.1782  259.869
 234.871  150.536  112.298
 37.1886  67.6469  287.863
 348.467  84.1189  355.149
 315.538  143.671  170.335
 115.204  28.2016  118.812
 131.053  149.662  159.501
 267.146  91.4077  241.256
 155.795  14.6383  282.829
 187.341  26.9722  87.6553
 108.328  29.0288  28.4828
 115.718  85.4845  50.9253
 262.193  159.215  76.3709
 291.042  155.844  329.174
 352.746  136.337  268.283
 242.313  73.8905  17.0477
 169.597  142.236  180.246
 265.644  86.1656  80.5645
 149.143  118.504  281.923
 47.8489  77.5702  207.899
  101.95  93.9985  1.26078
 98.3252  90.1662   309.91
 322.286  42.1089  2.01428
 320.952  73.3807  69.8034
 293.573  33.4068  275.463
 129.435  76.2945   244.65
 36.8984  64.3529  196.894
 34.8278  63.5051  13.3753
 274.182  15.1216  177.487
 153.056  128.867  279.504
 130.571    101.9   122.17
 323.356   114.06   193.88
 328.805  132.342  359.061
 230.126  101.952  243.671
 229.577  121.892  160.286
 304.297  26.6923   205.78
 30.6333   139.34  4.34774
 112.106  80.1629  347.968
 147.166  69.0394  73.1799
 117.553  86.8619  139.245
 57.9606  150.901  22.5823
   284.4  88.9613  141.913
 232.215  147.431  106.763
 310.966  77.8824  241.608
 299.781  124.448  111.232
 91.0522  108.693  81.2528
 144.619  111.987  286.444
 64.9642  28.4604   63.568
 150.688  119.807   283.15
 298.575  99.7953  115.142
 343.468  127.543  275.545
 148.267  112.992  199.115
 231.296  77.2034  208.921
 343.444  44.2108  181.983
 267.313  90.6858  231.243
 295.053  81.7725  328.005
 310.791  31.4674  197.341
 314.023    88.24  136.666
 104.858  26.2367  35.1605
 93.1494  150.873  317.969
 117.223  37.1766  135.097
 151.803  74.4699  160.198
 52.6536  95.5773  321.607
 320.116  98.6981  213.522
 267.366  27.0448  45.3707
 252.314  148.452  213.331
 151.213  89.7276  132.545
 30.6049  134.646  91.1573
 334.311   146.94  83.7572
 235.227  82.0682  123.101
 258.363  23.3784  44.4371
 160.742  57.0051   352.26
 87.3727  153.306  225.384
 116.276   152.64  244.263
 339.135  76.1649  340.187
  2.0775  91.7375  9.82586
 181.795  93.6645   79.001
 37.9922  115.374  254.723
 123.615  149.819  245.621
 7.14052  82.9512  273.967
 118.116   32.323  26.3051
 94.6851   90.212  128.538
 108.428  28.6093  125.075
 59.9382  93.7444  231.414
 236.071  91.6627  135.437
 47.1419  107.325  71.1635
 312.369   36.589  7.95078
 236.073  150.094  112.357
 234.475  100.448   241.13
 233.113  169.595  318.938
 356.918  135.242  1.80863
 128.694  147.653  252.562
 278.872  78.0373   355.01
 299.634  29.0829  29.0282
 336.518  147.382  350.349
 9.64327  49.6696  181.577
 331.602  118.902  100.572
 2.84114   91.326  67.7698
 90.8434  155.454  234.382
 181.086  155.482  178.704
 105.814  33.6569  16.0667
 322.252  113.065   287.15
 327.565  109.775  15.6754
 62.3961  30.9608  57.9988
  63.316  82.3961   300.76
 324.287  105.485  216.799
 4.23296   130.59  3.08154
 102.471  118.477  270.399
 126.915  100.667  115.023
 319.347  112.507  197.582
 134.635  79.6423  146.215
 202.226  132.854  358.896
 310.737  105.121  22.3103
 241.265  97.3663  148.807
 142.938  62.2562  344.666
 238.685  110.848  145.983
 310.623  104.195  112.608
 99.7515  72.1512  3.77631
 121.018  32.8601  292.403
  183.05   57.374  197.298
 192.419  51.4466   90.167
 68.0273  103.635  52.4335
 201.771  152.611  192.133
 321.937  62.9038  74.5862
 155.391   75.639  257.749
 230.763  56.5909  278.912
 31.9418  72.7369  107.473
 243.121  85.1379  37.2226
 279.212  89.3177  304.565
 186.101  72.4762  8.42123
  315.14  145.534  258.272
 281.083  28.7971  220.757
 119.763   57.729  177.443
 164.436  108.885  277.532
 305.912  33.3158  13.8395
 315.085  51.1438  356.818
 34.2318  107.804   341.05
 238.862  110.746  78.0544
 293.999  95.0152  19.5837
  226.64   31.847  165.947
 16.3193  102.045  169.905
  112.75  147.257  174.941
 332.462  59.4327  351.457
 309.057  82.0885  325.813
 25.4675  35.2266  83.7217
 222.097  117.154  77.7787
 164.581  18.3291  99.4411
 4.64328  96.6526  182.019
 291.229  34.4765  243.205
 6.93999  67.4482  181.548
 303.986  150.039  67.4076
 264.563  89.5762  226.392
 311.657  102.858  297.256
 189.598  62.0054  92.3789
 139.576  96.4822  214.103
 103.945  109.701  97.4105
 47.0491  78.5354  208.797
 141.147  115.689  284.047
 135.931  52.1795  80.8517
 279.711  151.774  214.971
 121.564  148.508  63.6424
 234.513  46.1079  92.9119
 160.257  133.386  272.885
 307.959   47.116  86.3752
 211.819  59.9269  10.1688
 83.1957  71.1933  185.409
 168.019  45.8509  180.292
  191.02  23.6744  263.915
 155.029  115.755  100.648
 32.9794  122.559  79.0651
 53.1596   77.284  113.772
 310.502  97.1852  33.8767
 153.748  56.5569  350.506
 146.262  113.182  284.834
 25.2342  136.811  90.2957
  140.79  71.1211  161.138
 48.0683  102.603  326.677
 296.566  102.531  102.978
 163.286  104.924  125.743
 253.491  18.9475   41.552
 54.0803  148.894  19.8411
 183.992  116.796  219.147
 302.124   92.723  41.7296
 234.068  102.713   242.18
 87.6934  92.5782  337.574
 299.408  96.2004  39.2968
 335.319  101.968  22.5562
 101.526  127.695  275.165
 218.105  114.926  343.389
 56.2152   152.03  110.908
 241.085  98.3869  328.717
 50.4811  44.0615  87.7339
 262.331  26.4703  321.519
 55.5718  38.5974  352.775
 263.102  25.8623  46.3337
 251.001  148.113  210.883
 345.901  136.637 0.715825
 234.379  147.609  107.062
  241.77  164.721  130.598
 39.4615  71.6874   289.46
 252.945  28.7614  146.992
 303.382  14.0991   311.95
 104.656  153.374  143.236
 272.229  91.4267  230.846
 281.313  81.6145  162.707
 143.518  57.4331  79.1534
 125.025  137.859  357.152
 236.209  99.6404  238.356
 236.191  98.4024  148.051
  128.29  127.848  94.1857
 293.684  80.3609   167.88
 138.948  117.274  106.073
 303.142   104.86  205.345
 223.041  106.556  335.041
 277.008  94.6684  284.764
 34.0796  116.705  345.987
 90.9986  45.7197  114.803
 214.131  89.2211  221.305
 265.028  153.771  47.8873
 116.057  76.2334  332.698
  273.69  91.5975  25.5279
 146.358  116.122   195.74
 352.051  96.7242  10.8515
 228.629  133.227  178.294
 305.918  99.2618  298.421
 264.122  79.6911  183.107
 41.7921  45.0805  87.0687
 241.448  86.9316  218.648
 267.703  148.901  323.184
 219.029  36.6403  258.297
 145.528  60.6075  350.437
 135.699  68.6314  164.538
 302.458   103.62  18.2639
 145.114  67.3945   74.575
 78.0398  150.594  20.7968
 291.877  159.107  291.947
 151.409  68.2611   255.92
 288.575  129.186  127.735
 323.655  111.551  196.096
 276.989  153.416  132.101
  51.795  87.4872  313.195
 157.697  42.0141 0.987103
 345.535  138.198  268.922
 12.9077   102.93   346.12
 233.131  60.4788  22.5957
 118.529  30.8401  113.899
 35.4182  71.8521      286
 314.209   146.64  74.6128
 259.755  62.4957  8.43323
 327.589  114.058  104.648
 312.675  36.5156  10.1449
 344.617   133.73  359.051
 12.8893  45.4771  179.876
 54.6336  81.5636  211.268
 269.208  92.5064  157.205
 305.206  106.202  112.715
 268.745  147.108  323.583
 172.274  93.0547  200.229
 214.063  61.6944  104.435
 93.3748  87.0119  187.243
 262.213  152.378  38.4513
 73.4968  86.8049  119.361
   319.8  140.342  265.579
 311.184  19.3238  224.578
 32.8895   65.359  104.638
 263.623  90.2492  233.762
  325.24  118.518  282.134
 213.735  58.3158  10.0165
 68.4395  118.169  230.401
 337.123  72.2056  343.368
 267.518   27.527  135.545
 146.736   117.53  12.5747
 44.9817  76.3811  297.299
 222.842  58.4216   282.63
  253.17  26.9333  54.9129
 67.8048  81.4646   18.393
 131.773  35.5511  18.5462
 131.595   77.841  241.767
 159.463  74.7549  244.855
 104.181  88.0265  46.4224
 320.399  69.2363  343.102
 256.896  23.6991  317.373
 256.061  150.105  131.007
 141.427  113.138  19.5425
 39.0787  76.2037   202.63
 284.834   89.787  134.714
 23.6446  173.705  201.217
 241.919  22.1335  329.223
 226.586  104.954  242.762
 30.6867   76.355  105.354
 55.3822  99.5933  148.402
 224.436  105.985  336.661
 296.192  152.591  152.181
 331.988  121.327  10.6234
 126.776  86.6872  50.2529
 62.2264  28.6186  60.1551
 148.112  58.8007  168.869
 251.007  28.9854  151.947
 244.817  109.464  347.238
 140.469  108.048  290.743
 75.9634  85.9396    207.4
 25.0336  66.8364  14.0477
  276.27  149.148   100.37
 315.523  69.9751  247.306
 3.42437  86.7481  190.788
 306.318  141.058  80.6173
 175.697  160.061  86.2411
 65.4894  85.1997  124.026
 235.057  31.9649  250.892
 310.695  103.955   28.718
 113.938  84.4691  321.965
 77.4565  94.8558  84.8462
 319.887  68.8988  253.084
 92.6627  90.5875  291.399
 164.849  100.876   13.995
 221.263   24.048  337.961
  118.41  148.419  247.473
 210.115  68.3233  112.102
 47.7093  80.6448  213.949
 215.649  61.8232  280.815
 226.738  78.9779  25.0972
 188.386  130.719  88.3902
 299.215  150.238  335.572
 112.791  12.9819  51.2485
