    phi1      Phi     phi2
  79.618  10.4711  279.581
 55.9338  32.2011  333.262
 301.587  37.4232  52.1912
 283.986  40.0596  49.6798
 276.667  20.8999  116.578
 62.9075  28.9379   301.19
  299.99  39.9239  88.9953
 223.112  19.8745  140.341
 270.906  26.9325   46.673
 346.485  25.8516  17.6302
 317.272  27.6455  25.8828
 304.246  32.2984  28.9838
 98.5042  29.1114  215.517
 95.5603  29.0273  305.559
 136.439  28.2272   186.91
 89.8304  20.0488  312.833
 160.296  39.6417  189.639
 66.8597  5.72052  303.451
 117.227  30.3881  204.934
 186.624  11.8634  175.807
 345.359  13.1345  22.2659
 127.516  31.1567  200.772
 245.627  22.0673  159.667
 287.017  29.4066  113.082
 316.951   46.543  10.4671
 238.217  32.1866  81.8576
  260.06  26.7648  140.117
 309.822  37.9338  23.2009
 289.403  9.74417  107.629
 124.297  30.3146  196.277
 100.154   32.168  219.471
 211.173  44.1361  182.671
 230.571  26.6632   162.29
 75.7074  32.2782  323.681
 341.683  18.4653  12.2875
  258.03  30.0149  56.5483
 305.293  19.2331  21.0335
 87.4137  29.8063  315.264
 6.79959  39.8328  4.47489
 273.741  28.4551  43.1381
  243.06  27.5747  156.527
 331.553  29.9739   6.3086
  296.32  41.3112  101.707
 324.626  14.7398  32.1674
 149.791  36.4614  185.909
   276.2  22.8035  122.504
 276.153  25.5681  44.4192
 82.9318  27.8789  271.312
 315.474   32.561  14.6293
 283.102  26.8386  66.3414
 315.406  28.7494  16.7304
 232.977  28.3035  167.291
 247.693  23.5318  149.207
 114.451  34.5758  210.764
 88.4529  27.0979  230.396
 116.121  44.9998  234.333
0.148912  42.2125  3.75484
 198.702  42.6335  181.542
 151.608   19.378  183.146
 96.7364  32.1501  220.025
 277.658  20.7436  106.736
 289.593  31.9956  26.6065
  77.053  32.4749  287.735
 194.046  32.0067  163.676
 248.293  24.3472  150.865
 98.1012  20.6289  217.487
 202.104    28.42  163.176
 260.922  25.9222  136.015
 3.38112  29.5304  2.72571
  97.603  23.2813  220.595
 140.916  25.1351  193.843
 310.586  35.9073  23.9025
 242.225  44.6662  156.925
 259.701  23.5802  137.985
 130.398  41.3358  184.272
 125.722  37.9251  199.976
 215.072   40.775  174.061
 295.645  31.2633  106.848
 82.1885  28.3377  320.603
 94.1442  27.1083  309.461
 359.105  41.9748  5.39572
 242.588  30.0136  158.256
 187.189  43.6669   182.62
 228.746  33.6881  173.751
 330.707  44.9745  359.686
 307.651  15.0459   39.994
 244.135  23.9004  150.029
 91.7958  29.5225  303.093
 117.591  25.1134   201.82
  179.69  36.5811  173.697
  261.92  31.7739   53.376
 35.5037  45.2724  2.47433
  298.82  24.9358  47.4316
 104.128  26.2253   268.67
 243.079  31.5778  129.011
  42.584  39.1308  348.462
 192.802  8.35004  166.121
 302.051  13.1722  35.2532
 109.842  44.1121  256.483
 133.558  36.2356  202.176
 220.018  12.7327  154.805
 248.655  30.2037  137.022
  209.98  39.4073  176.469
 123.851    34.13  202.561
 290.691  34.1963  93.7129
 59.8316  37.2855  260.977
 110.449  24.9466  213.135
  281.74  26.6958  118.634
 173.333  6.15658  196.199
 221.014  52.8433  145.296
 339.887  40.1928  2.84952
 97.2176  7.76747  274.082
 36.9855  44.4056  353.183
 68.5419   27.985   320.43
 97.7231  28.5769  230.152
  231.31  22.8806  128.665
 49.3433  32.5533   343.45
 99.5152  25.3821  221.721
 160.351  42.4759  176.297
 343.068  34.3281   2.0609
 33.3526  37.4675  356.318
 293.447   25.416  21.9496
  280.11  24.5386  43.3978
 181.442  43.4269  212.737
  61.674  13.6494  305.737
 110.572  36.4816  221.525
 255.441  28.4044  144.198
 115.629  32.4702  205.273
  211.86  27.8653  174.728
 113.228  26.9256  203.316
 316.215  43.5109  18.3569
 306.918  18.0182  44.0047
 131.841  28.6467  213.171
 303.689  24.9733  24.3126
 253.249  26.0752  142.934
 314.834  41.0927  10.9398
 329.925  38.3309  19.3638
 69.3439  25.2982  324.361
 166.702  41.4283  176.897
 53.7881  30.9044  343.378
 327.528  27.2542  18.4095
  138.85  14.5101  208.122
 285.927  23.2886  43.5786
 222.284  37.5256  164.031
 145.624  42.1547  187.609
 290.238  29.0343  106.457
 256.215  23.5058  144.759
 192.454  18.9888  171.396
 288.095  21.5428    36.03
 80.9511  24.6857  248.606
  329.19   45.455  2.35908
 62.9741  33.6001  329.843
 184.627  43.9624  188.028
 90.8116  28.4162  310.746
  268.95  29.5295  134.628
 291.784  29.6161  37.0939
 240.375  33.2118  75.4822
 120.126  30.3316  200.702
 293.959  28.6264  30.8833
 138.922  5.30916  229.354
 297.169  22.1164  36.2129
 12.9116  26.4409  353.581
 143.486  36.1748  191.209
 305.283  40.4913  97.5532
 40.6192  36.4549  349.189
   278.4  30.8932  42.1133
 99.7099  27.6826   303.33
 247.954   32.151  149.148
 223.133  36.3032  168.356
 146.653   41.869  177.654
 249.913  23.4907  118.373
 288.072  33.9691  103.638
 56.7765  12.0782  328.777
 155.205  39.2717  183.582
 52.3422  29.8696  339.516
 185.828  26.1909  175.773
 77.2625  30.6232  322.948
 281.115  33.4663   44.469
 225.806  26.6183  167.832
 176.308  39.4541  173.371
 169.521  23.7421  185.459
 74.4925  28.0031  321.639
  195.17  17.3722  168.722
 245.224   36.199  74.1486
 229.096  36.1737  168.881
 139.349  29.1169  195.725
 208.769  5.25556  150.761
 13.9143  42.1071  358.028
 206.582   34.347  168.282
 215.553  44.5141  174.971
 37.5787  32.2671  350.032
 287.373  37.2001  86.8974
 263.364  37.4912  118.381
 241.395  35.3855  136.067
 122.885  36.4222   191.67
 245.421  28.0066  123.316
 144.815  30.5343   189.55
 252.897  34.5989  136.665
 272.212  22.3896  49.4021
 90.8861  26.7888  224.751
 300.988  43.4491  100.887
 102.504  31.4275    237.9
 259.997  17.1564  113.777
 235.149    38.25  79.3372
 306.081  30.4956  17.1718
 88.8947  17.9171  293.013
 328.523  36.8076  352.979
 91.8245  40.1736  304.552
 296.909  50.5572  61.4059
 317.778  30.6361   11.045
 43.4196   48.804  284.673
 209.424  43.9421  181.388
 111.855  39.0499  280.544
  67.913  30.8981  334.166
 271.845  18.0869  122.286
 297.614  26.9134  34.5446
 172.753  8.83062  187.121
 170.672  35.3154  187.749
 189.322  17.3612  173.369
 235.228  23.4499  156.725
 271.202  41.7796  74.9114
 327.094  32.4366  8.77558
   55.06  25.4584  340.631
 314.613  52.4954  64.7878
 123.221  33.8533   197.36
 87.8457  34.6306  306.935
 354.275  21.4409  6.01966
 218.079  35.2239  179.997
 299.076  36.3831  28.4227
 247.374  30.1249   146.21
 236.157  31.8993   155.69
 281.383  33.2514  119.661
 146.204  42.2362  191.599
 221.358  15.7841  149.052
 125.557  38.3964  194.886
 104.058  31.2793  214.001
 134.113  36.0288  267.614
 231.248   26.521  158.421
 342.095  32.2715  6.28911
 124.185  34.2019  219.572
 217.113   37.649  166.436
 102.827  33.1788  223.407
 15.1111  44.7395  355.058
 35.2915   38.642  357.609
 313.814  43.4412  4.58518
  89.519  26.0073  309.695
 244.106  24.4901  159.008
 317.625  36.9031  3.78172
 39.4721  44.0294  346.195
 66.8307  26.1565  326.801
 108.598  26.8032  293.653
 96.3652   18.181  220.819
 251.079  29.8426  151.016
  306.88  36.3129  20.8714
 94.6872  19.6655  221.086
 259.235  25.0116  138.334
 59.9357  24.1961  332.091
 168.539  41.4501  182.535
  173.76  25.1088  196.808
 264.585   34.478  137.541
 286.574  26.6379   109.53
 257.655  31.8366  140.251
 101.702  31.6367  212.393
 349.837  35.5872  352.965
  209.81  31.8339  186.739
 47.3487  22.7693  348.848
 234.705  39.6018  157.344
  265.31  30.3267  134.306
 294.491  23.0076  24.7711
 90.9445  31.0363  304.081
 74.7305  30.5128  319.893
 307.531  28.2992  33.2616
 303.606   34.801  20.6186
 216.792  44.3655  168.661
 320.305  34.7147  5.49879
 105.191  23.2896  216.637
 66.5414  37.6562  328.036
   44.72  32.6852  343.091
 107.706   28.531  278.368
 41.1746  43.0782  358.519
 97.4689  22.7384  223.813
 125.651  22.7562  209.626
 275.511  29.3064  42.3352
 307.235  33.5425  14.1093
 109.207  29.9102   231.64
 64.2278  33.4491  330.926
 245.895  15.4391   137.01
 91.1542  31.5421  310.773
  304.68   27.628  27.7323
 51.0932  30.6041  346.075
 255.073  6.52165  113.055
 92.8833  33.0499  258.832
 335.073  37.7702  354.802
 314.838  40.0554  17.7756
 285.634  27.2314  47.5002
 357.876   39.882  6.17538
 356.455   4.6725  2.72679
 213.148  44.9253  178.259
 256.188  30.9864  141.995
 15.9948   31.442  347.318
 235.138  28.8738  150.281
 350.147  44.4642  357.686
 213.977  39.6481  176.837
 93.9738  33.5123  229.642
 241.637  30.8867  153.136
 45.7845  34.4118  349.996
 138.077  29.2505  191.075
 76.6467  17.0235  275.864
 100.695  33.3551  301.136
 314.289  43.5597  87.2075
 166.323  35.3882  184.474
   88.15  33.2842  231.204
  243.93  26.0944  146.434
 91.0791  26.0983  224.694
   300.4  41.4484  38.2952
 337.361  29.5014   1.5895
 11.0489  19.0217  1.81671
  316.28  29.1833  8.31449
 79.4724  28.1277  297.507
 325.298  46.1063  4.72046
 100.418  29.0901  225.555
  279.23  33.3997  39.3431
 36.2862  29.1849  340.738
 135.227  5.96887  236.061
 46.5823  38.2776  350.982
 114.141  44.8961  256.973
 139.791   24.095  189.455
 140.029  39.1248  262.081
 306.812  30.9475  23.9923
 175.106  5.72374  184.979
 116.397  27.9823  210.372
   60.48   38.505  340.621
 309.153  31.3441  19.7418
 72.8802  17.4414  321.601
 56.3023  26.8259  344.511
 255.686  22.5255  59.1403
 149.893   41.164   183.94
   281.6  33.3895  41.6534
 278.293  24.0246   122.23
 265.979  26.7782   48.939
 264.044  32.1407  134.568
  290.92  26.9842    39.23
 338.802  5.78634  23.6721
 82.0717  28.0208  318.154
 140.947  3.66047  214.527
 96.0631  22.4908  227.863
 64.4903  37.0712  333.826
 53.2703  45.5888  278.125
 349.593  36.1731  357.068
 331.063  38.4381  13.7345
 302.143  33.5487  23.5907
 284.165  22.6021  33.4819
 40.6628  32.9204  344.181
 277.669  28.4376  44.1174
 68.0578  33.5587  322.462
 234.417  45.1987  91.3361
 211.761  39.9089  169.273
 82.7822   16.564  289.565
 309.451  33.7833  24.1299
 10.5066  32.5236  357.768
 109.595  27.6275  290.132
 330.066  31.3517  9.15563
  54.265  31.9356  342.638
 100.227  26.5179  231.126
 63.9125  34.9574  264.951
 274.752    32.25  42.7264
 330.555  31.0911  356.105
 132.028  37.3687  194.194
 70.5734  24.9075  330.092
 307.015  35.6156   25.223
 244.852  40.0125    146.9
 282.173  30.8806  41.7141
 39.5503  38.9568   339.97
 45.1665  43.4834  270.677
 21.7407  41.0679  359.628
 141.546  36.0857  192.127
 244.117  33.8047  142.884
 229.988  35.8858  159.936
  145.09  33.6364  189.347
 114.098  31.0937  215.331
 275.144  21.8427  45.8732
 69.1717  27.0098  294.963
 127.663  38.5863   198.06
 126.619  38.4972  272.892
 70.0986  32.3789  319.768
 139.571  33.0695  189.061
  330.55  43.5338  5.89901
 279.485  30.2586  36.0493
 159.375   36.614  165.528
 250.638  28.0616  145.873
  320.14  42.9893   12.233
 183.562  44.7987  189.691
 318.003  32.4187  9.05919
  76.407  24.6805  321.712
 100.597  35.5613  281.822
 102.205  44.4661  231.706
 333.763  37.0833  7.87931
 7.36327  39.1469  354.651
 1.96532  35.2631  10.8278
 219.151  31.5778  174.612
 246.922  27.7304  152.544
 222.796  46.7917  95.7127
  219.16  44.3641   174.86
 122.151  35.6167  274.574
  47.655  32.8222  345.643
 145.287  32.3783  180.715
 58.9617  35.5182  255.159
 62.7388  33.5581  328.815
 286.886  30.5251  38.8532
 321.144  33.0442  9.85101
 145.394  41.6849  182.209
 290.353  16.3499   63.583
 250.483  12.7432  76.1438
  278.47  13.9079  84.9986
 147.988  41.8311  170.464
 326.631  12.0201  34.9412
 298.332  35.3972  16.7149
 268.562  32.4821  46.5265
  100.19  42.8146  241.522
 42.8563  27.9875  340.458
 269.064  39.0557  84.1155
 293.219  39.9393  94.2915
 280.518  15.2933  68.3978
 161.508  21.9045  186.479
 80.6992    33.05  236.079
 77.9278  31.7081  241.373
 120.149  30.2852  200.747
 311.123  35.2374  20.4343
 39.2583   52.805  325.558
 249.988  22.7205  145.101
 53.8595  19.1459    328.5
 273.709   28.856  57.0347
 245.955  34.8511  150.141
 57.7861  24.9959  331.219
  280.71  26.3712  36.5767
 273.716  17.8251  98.7882
 134.232  24.2967  192.616
 246.593   28.264  154.136
 333.911  35.1156  359.095
 168.239  10.6322  183.304
  204.81  33.9113  169.754
 252.768    27.17  147.728
 243.674  30.8448  158.109
  253.87  44.0066  114.958
 208.364  43.2163  160.585
 146.193  27.8092  201.415
 216.756  14.4201  141.542
 280.697  24.0971   34.726
 322.878  28.1739  359.612
 241.459  27.9311  160.227
 111.634  30.4432  208.948
 134.659  32.9374  192.334
 60.2034   29.955  336.351
 117.069   28.347   279.88
 76.4458  31.0922  239.664
 67.8325  37.7164  246.166
 266.822  23.8563  47.2196
  169.77  34.6933   180.99
 338.791  27.5449   6.5717
 55.3579  29.0589  343.137
     287  35.6944  33.8192
 230.935  31.6959  156.493
 107.472  34.8049  215.916
 88.9259  18.5468  292.306
 294.038  33.5439  58.3556
  253.59  22.8551  61.2627
 261.816  42.8447  106.388
  274.94  27.6099   46.945
  335.41  13.5978  16.0416
 31.6708  40.6214  7.58568
 67.9432  27.6483  325.412
 299.654  31.4814  23.7038
 353.615  32.2322  4.65853
 121.124  38.2521  201.751
 4.25513  42.2377  4.43021
 116.432  25.8978  207.152
  265.54  38.0354  63.8171
 294.597  27.6775  28.1547
 98.3013  26.0211  219.931
 288.066  27.4286  106.206
 9.79102  42.2151  9.04785
 93.7522  24.7788  297.393
 140.431  37.3687  188.672
 335.834  34.5319  1.19066
 27.0687  43.2825  352.967
  127.16  28.9371  204.359
 12.9151  27.1593  357.917
 238.857  32.9097  159.722
 80.1526  30.4096   321.65
 188.037  39.4842  175.642
 321.139  28.1686   6.2325
 252.083  26.9463  148.621
 255.603  14.6251  136.267
 251.761  33.1721  140.915
 7.74381  42.6959  357.317
 246.047  41.6468  94.1456
 46.0809   34.953  348.142
 70.8224  13.7421  295.637
 245.618  35.5043  141.168
 214.482  22.8432    163.4
 95.6881  26.3961  246.691
  310.04  25.4061  18.2597
 93.6197  33.6887  305.653
 245.628  30.5291  154.564
 217.142  40.6886  163.095
 90.2952  29.9643  227.031
 263.575  28.9629  58.6441
 271.523  31.0088  104.378
 116.329  26.0872  253.511
 78.8465  27.4419  320.549
 115.228  24.9623   213.76
 228.309  21.2832  174.278
 260.683  33.9303  134.721
 161.478  35.6637  191.335
 95.5386  15.2766  275.861
 104.512  30.5647  212.419
  65.007  42.6499  311.539
 317.825   36.251  9.37047
  294.51  34.6367  34.1252
 281.452  26.9874  63.1952
 257.469  31.5264  132.127
 105.538  32.1225  213.833
 253.004  33.2999  136.415
 256.167  38.9738   62.416
  270.27  25.2587   118.66
 334.289  34.7508  9.35458
 309.662  12.1799  39.4192
 169.598  21.7895   180.12
 300.698  32.8012  27.0473
 260.846   25.026   139.29
 215.588  5.10542  145.974
 234.399  32.5549  142.474
 233.152  32.6827  156.245
  151.47  28.6318  199.524
 42.9133  29.3933  330.125
 92.4436  15.2194  307.068
 303.468  31.7272  13.1538
 343.265  37.4557  356.528
 118.304  23.6401  195.042
 253.918  11.7094  125.377
 39.1104  34.5736  347.879
 319.544  31.8528  14.3011
 101.043  9.08821  242.728
 265.746  23.3107  71.1946
 56.2829  9.57676  303.653
 269.634  40.4447  107.227
 96.0677  21.6815  225.113
 43.8951  53.1822  330.063
 291.078  25.6875  29.9011
 103.139  12.8993  244.252
 90.6057  25.4299  311.704
 108.694  31.6725  210.447
 264.112  28.1101  67.7744
  294.06  32.1066  26.8172
  318.45  46.0686  10.9604
 168.757  45.1332  176.668
 139.448  22.3681  187.163
 321.375  35.8299  15.4811
 111.733  26.9591   205.03
  222.23  38.9154  171.224
 313.939  19.9604  26.9519
 274.283   25.817   122.61
 84.3226  31.2521  264.303
 31.0516  42.0629  346.001
 182.433  42.0651   171.76
 300.287  20.9355   22.435
 129.698  23.6136  192.718
 264.772  30.4285  103.433
 247.003  23.6298  136.788
 342.137   44.018  4.80592
 68.7638  25.9162  327.515
 275.903  26.5031  41.8805
 127.092  42.4744  228.071
 251.631  24.0178  139.734
 295.544  31.7979  25.2937
 54.5841  35.7707  273.468
 85.9007  28.0048  315.161
 256.931  8.55147  140.994
 134.596   28.601   196.43
 103.998  33.0527  218.364
  37.348  30.7898  355.223
 78.4219  27.4675   318.45
 26.2885  35.0203  357.006
 68.5089  26.0676  324.196
 219.537  43.9282  144.455
 177.793  41.6273  170.883
 100.473  24.5939  300.271
 73.3304  18.5568  330.246
 28.9077  31.6339  354.093
 351.823  40.2994  356.615
 124.563  42.1614   201.12
  264.88    21.87  138.398
 152.883  30.6875    192.4
 139.479  26.5163  192.343
 192.412  20.4078  175.207
 125.037  29.5032  197.282
 322.549  42.4604  359.401
  266.62  19.1951  91.7638
 84.0458  33.0541  311.119
 282.884  35.1468  44.6794
  90.777  33.3599  223.869
 80.3004  21.0185  232.803
 158.564  30.8557   173.81
 76.6642  33.2861  322.612
 57.7522  27.6566  329.194
 326.265  23.5084  9.69247
 4.90535   28.023  355.792
 308.344  21.8383  48.4511
 145.911    29.81  187.662
   248.9  7.72146  118.941
 81.5008  26.7182   234.15
 95.6272   3.3241  266.359
 72.9927  22.6767  318.523
 35.0335   30.197   355.45
 244.553  28.4349  148.203
 223.795  39.6354  164.006
 135.829   25.379  186.409
 136.756  44.1175   257.17
 55.7479  29.3641   341.86
  269.38  41.9939  53.2525
 182.078  15.3881  176.704
 316.475  39.9837  1.95639
 302.029  19.2654  45.9355
 237.929  24.5878  150.886
 77.4975  29.4928  235.729
 290.243  28.9137  27.9117
 236.012  19.8677   149.02
 86.3608  23.8686  310.597
 189.113  13.0473   173.85
 228.562  39.0831  166.928
 155.598  38.1521  183.811
 306.252  27.2179  8.17496
 213.207  6.69643  149.447
 348.717  29.6203  15.7394
 238.567  30.1049  155.856
 90.7733  31.1578   304.29
 265.006  33.4532  49.9812
 195.935  15.1642  172.657
 128.457  43.6867  254.873
   54.03   27.289  332.187
 161.729  37.6203  184.783
 253.586  35.1161  68.4286
 243.786  30.4175  157.466
 345.856  12.8428  28.6557
 80.1251   29.519  315.647
  42.434  33.7914  347.662
 97.6186  9.91353   244.56
 214.949  23.4481  176.926
 319.803  42.9208  6.94081
  115.89  32.9203  236.691
   332.7  14.5596  4.75444
 254.975  25.3577  138.507
 275.223  29.3196  84.1104
 88.9597   31.446  309.948
 259.459  28.5082  62.1847
 192.029  37.5809  176.521
  325.96  39.8039  1.38479
 47.2544  28.1225  345.006
 144.229  25.1722    216.7
 329.101  37.1952  10.8333
 154.982  34.5271  180.728
  275.17  27.4012  125.619
 128.989  38.6721  212.813
 73.2006   34.637  318.643
 48.0569  46.1183  350.846
 118.878  3.53095  242.059
 175.259  45.3209  189.913
0.656161  35.6776   349.71
 259.935  19.1766      125
 65.1667  34.8549   331.45
 304.136  28.1118  27.3752
 287.908  21.6662  108.404
 175.993   3.7911  187.564
 61.0513  25.7028  253.697
 265.084  29.5145  52.7509
 284.533   23.889  32.5854
 46.9032  28.2885  342.127
 155.158  16.7285  188.646
 111.145  26.2888   291.32
 237.036   41.259  87.3025
 127.415  32.0584  197.467
 267.721  7.87793  96.5612
 9.28002  44.5666  356.996
 213.753  26.4314  175.381
 199.752  11.9377  170.956
 321.316  45.2936  4.37438
 52.5893  34.5255  339.203
 349.577  37.6645  357.292
 66.7518   28.385  334.302
 52.5833  34.4166  341.165
 125.727  22.9128  201.194
 71.1172  33.8938  248.581
 320.556  28.5605  15.5968
 34.1713  43.8509  359.646
 11.3443  41.0764  358.384
 73.7265  32.7693  244.195
 11.6197  20.9846  357.962
 305.302  22.2593   29.251
 132.122  45.1922  243.819
 323.459  39.0849  3.15119
 245.964  30.5065   67.707
