    phi1      Phi     phi2
 76.8513  32.5378  315.736
 142.133  45.3671  185.679
 104.199  32.6927  211.171
 66.2873  43.1523  322.058
 52.6434  35.0502  334.753
 356.557  30.0571  21.1737
  50.124  23.7496  269.854
 97.0812  32.4458  229.201
 132.898  30.3593  207.093
 349.619  38.5406  352.366
 111.029  8.74454  270.847
 238.191  30.8893   163.47
 143.781  22.8569  183.684
  52.803  40.1568  262.909
  351.88  41.3818  12.7211
 49.3658  33.9387  298.811
 233.965  44.4448  153.318
 305.855  34.4802  45.9308
 250.706  34.6312  137.744
 219.063   26.231  166.838
 135.443  38.1056  214.086
 236.275  41.6671  149.921
 67.5683  47.9204  306.639
  80.033  17.3328  318.003
 204.128  40.1012  196.335
  262.26  28.0906  65.9453
 358.904  17.2192  22.5774
 248.243  32.8517  146.182
 72.2269  23.1915  252.399
 70.3719  30.8397  331.071
 64.1762  21.4702  252.087
 158.674  45.5344  199.745
 79.0105  33.9437  242.519
 55.2611  31.0417  333.514
 302.287  40.4774  100.253
  102.89  31.2407  220.623
 256.217  19.7538  119.931
 291.347  22.2743  35.6466
 72.9787  33.4621  323.827
 77.1439  25.2077  276.593
 329.133  41.1321  12.8134
 150.909  29.4583  176.919
 99.8061  24.6941  228.755
 217.125  42.9196  102.573
 267.147  29.0034  137.808
 272.307  32.8666  48.4327
 82.5131   35.603  319.177
  17.918  27.9936  337.431
 107.381  32.4419  226.751
  268.29  45.7446    99.52
 218.685  40.1414  177.738
 69.8586  23.7313  319.918
 95.4468  41.7207  301.817
 35.5766  41.6864  348.541
 238.166  26.2478  80.0619
 95.0939  28.4735  308.041
 149.301  42.4136  187.382
 70.0809  19.2302  314.226
 39.1231  41.4923  326.121
 39.1468   37.572  340.512
 102.769  29.8182  222.634
 96.0604  27.4652   308.89
 320.966  30.7906  19.1597
 11.1539  40.9291  359.667
 129.449  53.3066   214.84
 288.127   30.241  49.3132
 99.2599  30.3702  230.761
 300.384  36.7211  44.5038
 295.863  25.8889  30.9648
 297.484  32.2835  28.8418
 222.064  42.9061  163.807
 101.496  40.8485  220.534
 306.663  41.9427  16.9126
 98.0399  29.3366  244.312
  109.64  12.7982  290.936
 44.6334  25.8996  339.132
 225.104  33.4335  167.029
 80.6819   26.474  313.431
 55.3385  42.4068  269.179
 292.081  35.9608  26.0287
 236.911  8.68532  129.481
 158.656   34.444  168.727
  303.28  34.7857  40.1324
  310.15  39.6104  10.0366
 331.547  25.7627  11.4205
  234.52  54.0105   141.14
 79.6568  31.1856  238.489
 251.944  37.5638  139.221
 259.569   19.002   128.89
 236.607  35.8034  155.841
 347.048  28.0141  19.4373
  294.75  9.73479  64.0538
 223.025  27.5368  168.483
 61.7214  25.0738  268.262
 100.402  15.1887  231.263
 286.011  14.7685  110.117
 337.053  40.9867  355.814
 250.865  44.5815  141.544
 68.5409  22.7774  307.097
 140.075  44.2441  197.005
  86.225  19.8818  284.875
 153.849  38.7458  175.349
 351.987  41.0595  356.848
 36.3719  30.8628   347.49
  303.88  35.8992  38.1641
 130.427  46.8529  262.084
 335.057  23.1442  2.17939
 258.362  47.7327  126.749
 307.973  35.6894  18.1172
 295.645  33.9146  35.0191
 321.103  34.5975  70.1928
 267.557  34.4773  84.1567
 83.4279  24.6513  233.828
 105.265   27.964  226.701
 101.454  39.3832   296.64
 102.021  21.8304  287.732
 225.706  42.7282  156.296
 237.345  36.0283  154.688
  178.65  10.7181  146.468
 85.6853  22.1195  312.308
 270.728  38.2929  68.2902
 260.708  6.69336   75.785
 247.944  42.9696  110.297
  291.09  26.8298  99.2146
  282.74  34.2911   118.02
 297.656   35.002  33.0151
 307.086  52.7677  56.2705
 305.709  32.0673  67.9976
 309.655  43.3698   9.0475
 217.999  21.8774  176.196
 291.867  39.7845  30.7797
 261.456  36.7569  138.623
 324.658  37.6039  73.7518
 72.4985   32.605  329.572
 136.447  45.7243   184.86
 104.089  35.0779  212.118
 226.263  27.6358  162.485
 188.587  37.3384  195.713
 197.675   32.689  173.298
  211.46   51.674  114.851
 180.203  42.8192  154.607
 300.449  29.9147  87.0811
  99.925  41.0575  302.457
 135.788  36.8196  188.947
 83.3898  35.3394  316.224
 107.414  41.1773   224.09
 97.0641  26.7393  219.538
  50.386  42.7397  352.295
  199.25  12.6264  161.703
 239.077  12.8401  114.197
 87.1008  22.8332  231.101
 311.846  35.8178  5.73968
 154.781  17.6398  214.302
  162.85  31.0037  172.038
 88.3655  16.8846  308.108
 135.094   38.367  204.736
 19.9315  43.2325  299.959
 330.418  22.3885  352.203
 121.527  16.5727  217.552
 83.4816   39.781  241.556
   20.91  40.2274  357.949
 109.378   28.779  216.162
 349.579  42.7854  346.783
 156.162   31.098  166.261
 143.992  41.4042  203.812
 115.907  28.7075  276.675
 21.0556  42.6201  351.155
 271.623  29.5765  49.5179
 232.651  19.2756  171.259
 100.374  19.2524   225.95
 100.436  27.8102  297.872
 115.232  29.9096   277.24
 54.2765  24.1251  342.134
 244.713  36.2626   133.94
 40.8608  16.4167  274.606
 153.212  35.8444  186.735
 107.818  39.7299  228.917
 320.636  29.4648  15.3047
 304.371  39.9172  32.4523
 125.267  54.5366  218.561
 82.3091  29.8158  251.106
 232.284  43.7824   158.14
 199.211  38.9405  187.082
 313.926  43.4633  0.44274
  305.84  32.8568  88.3036
 321.056  40.8491  3.60305
 40.2935  43.6099  277.558
 22.8015  26.9048  10.0093
 50.5877  44.4371  300.299
  146.22  48.3272  249.359
 249.212  30.0292  141.167
 46.5248  32.5943  341.133
 183.989  42.0579  173.987
 30.2809   32.861  356.248
 260.605  24.3779  137.112
 244.515  21.3531  157.792
 255.816  35.9325  144.999
  235.37  15.4152  141.862
 165.816  14.6985  163.675
 166.002  30.3705  196.993
 158.193  23.2095  192.799
 273.344  25.0158  49.2671
 308.551  29.8413  10.7094
 326.717   37.203  15.8098
 77.3779   40.388  320.634
  109.07  32.5536  206.406
 174.181  40.7917  181.848
 58.7354  43.0841   323.19
 268.087  14.7555  124.652
 38.9986  41.2233  290.353
 128.109  4.93923  221.938
 323.776  33.7371  15.9032
 96.1224  18.5265  222.244
 97.1246  31.0262  224.489
 333.605  46.4538  17.1743
 66.6293   22.065  329.315
 220.032  10.0581  176.473
 86.4969  24.3702  234.942
 278.254  28.5928  67.0727
  290.07  34.3107  95.9208
 28.3158  31.4274  348.259
 263.919  28.4098  55.7599
 191.359  16.2647  181.492
  256.62  29.1722  132.655
 173.943  15.8323  170.947
   18.88   36.718  354.501
 64.8838  26.4819  249.486
 205.312  33.7448  184.961
 277.497  26.8463  62.1933
 304.486  8.26626  51.5096
 222.656  27.4546  165.583
 295.022  30.5657  33.3353
 236.168  24.6196  159.811
   323.9  40.7684  20.9835
 262.816  6.51118   112.21
 120.542  39.7499  202.761
 246.974  12.9942   149.47
 37.5794  41.2272  352.282
 229.294  39.9659   126.67
 334.205  32.0947  7.88919
 225.699  30.8287  175.901
 351.588  20.6039   4.3978
  336.37  39.0255  45.3389
 358.069  41.0716  339.858
 268.918  21.1188  122.061
 140.414  52.9162   239.82
 41.6425  38.3893  346.129
 235.824  35.6303  159.295
 29.7857  33.9153  355.144
 260.764   36.937  55.6087
 52.7378  32.0151  329.697
 277.771  40.2122  97.0633
 160.043   36.451  243.793
 351.598  34.7567  356.155
 130.592  38.1365  185.297
 239.329  29.2528  142.554
 316.831  46.8304   18.239
 235.866  50.0386   112.32
 45.3448  34.1803  347.049
  331.45   37.474  1.52917
 306.198  26.8089  38.5019
 80.3885  31.6364  234.777
 299.126  33.3843  21.3616
 67.1602  37.0388   250.65
 78.0227  24.6933  317.453
  99.233  38.4177  224.702
 98.1372  21.5104  220.947
 146.945   23.762  245.095
 17.3673  32.9611  357.614
 325.767  29.3463   73.114
 334.019   34.439  348.024
 89.5135  33.4896   226.54
 67.7863  27.7592  316.143
 289.594  25.0399   31.086
 78.4563  23.3312  238.182
 291.762  28.0875  89.3425
   280.3  26.3092  43.9503
 270.328  26.6402  51.8281
 62.3115  23.1687  257.354
 306.344   23.185  40.3181
 96.9197  33.1856  219.388
 141.625  15.9674  217.181
 132.289  34.6706  187.876
 54.6763  36.5833  347.256
 74.6721  24.5718  278.892
 125.895  23.0162  205.752
 223.118  24.9847  134.006
 226.048  33.4594  165.644
 112.379  18.3714  238.163
  95.066  30.1031  225.263
 198.748  35.7452  182.508
 40.2144  28.2198  353.706
 89.5449  38.9958   255.92
  93.656  30.4795  233.574
 285.248  28.1024  40.9663
 84.1508    20.83  237.463
 126.534  30.4031  190.811
 127.123  28.9136  220.027
 343.672  40.7744  355.905
 262.619  22.1779  71.2688
 137.149  41.6018  209.808
 260.505  39.1631  130.207
 354.943  43.0579  8.10506
 104.515  27.5629   284.37
 62.7058  46.0223   333.97
 270.173   33.126  126.938
 260.739   36.539  144.965
 81.8797  41.6594  317.241
 275.918  23.3154  56.2742
 191.347  30.5989  191.862
 209.034  8.91242  139.443
 279.958  19.8567  38.9455
 292.291  47.9111  32.6814
 146.617  20.0942  183.263
 50.4303  10.3207   314.18
 181.442  43.3384      187
 50.2262  32.2673  272.414
  17.347   31.952  10.6598
 280.527  19.0299  75.3392
 247.506  37.7262  81.0187
  331.67  41.1553  18.6621
  255.38   33.368  128.347
 97.1871  24.8963  218.317
 351.859   42.361  1.76473
 241.664   27.172  157.473
 112.213  26.5972  288.067
 266.514  32.9464  128.816
 276.806  22.5165   69.254
 325.154  44.0976   14.902
 38.8172  34.6122  341.322
 106.168  30.6709  230.949
 4.76478  36.2104  2.15275
 236.081  42.3923  155.931
 273.242  22.7908   59.647
 80.9242  41.3839  306.037
  38.977  50.9273  302.535
 45.3933  39.4753  285.388
 12.0012  45.1924  3.14407
 97.6418  39.4896  226.131
 124.214   44.812  196.497
 86.9623  26.2747  233.545
 221.848  21.3631  165.431
 303.587  44.6546  33.9955
 229.456  44.1681  142.531
 335.884  30.7868  17.9873
 3.87159  35.6737   357.84
 99.7043  21.9777  262.305
 283.265  26.4634  38.9003
 289.962  28.8024  45.8345
 60.7403  31.9453  334.501
 206.547  10.5695  154.298
 37.5322  31.8075  340.873
 60.8777  18.1921  333.606
 142.883  27.6787   217.85
 80.8609   18.629  304.515
 74.8237  35.2456  289.984
 325.677  13.8566  27.3819
 267.622  42.3841  56.3394
 213.286  43.7022  165.095
 28.2602  30.7961  359.895
 247.398  11.5219  69.1627
 303.953  23.5456  28.3309
 125.708  38.7743  202.949
 10.2718  45.3755  357.079
 122.786  17.0589  204.801
 143.706  41.1063   171.43
 258.854  43.9159  65.3964
  119.56  44.0367  205.212
 96.2074  30.0133  232.859
 235.498  26.3844  81.9846
 293.746  29.2903  109.604
  333.82  25.0986  6.47483
 264.425  27.3303  134.684
 287.444  42.1631  88.1244
 199.357  27.3565  181.007
 103.067  31.9684  225.269
 300.475  41.1975  19.3532
 98.2744  38.9496  236.543
 328.675  44.2682  356.057
 143.391   39.666  185.647
 104.513  24.4254  216.875
 100.437   28.758  287.651
 54.8261  42.2015  290.623
 179.121  33.7158  182.037
 34.2746  37.6826  296.742
 126.853  35.1621  191.743
 289.089  39.4956  38.9423
 168.453  39.5544  175.095
 119.989  39.6154  282.375
 265.943  14.7325  52.1043
 38.1643  30.9798  342.325
 304.777  30.1931  16.0976
 275.314  40.5166  95.0539
 1.66498  33.5449  344.826
 310.417  19.3418  27.3883
 216.488   27.259  180.394
 243.096  31.2371    72.47
 295.968  32.3373  99.1359
  244.24  19.9317  120.819
 54.5875  23.4241  339.616
 4.87027  22.0572  358.888
 344.632  33.0259  31.9099
 240.874  24.6056  143.914
  295.97  39.9627  26.7688
  253.28  34.1587  145.498
 260.326    22.03   53.518
 93.8714  30.6142  309.474
 263.358  5.51866  115.454
 242.087  38.1505  142.642
 348.181  44.1565  10.1774
 107.878  26.7342  225.898
 118.366  18.8995  213.625
 265.414   29.376   135.79
 93.0287   32.963  269.197
  263.19  26.3612  138.734
 105.128   29.339   210.16
 138.231  34.1673  182.818
 146.595  33.7002  168.772
 39.5151  44.7247  344.642
 1.29419  5.33646  344.718
 221.735  32.5929  165.078
 110.644  33.0874  212.647
 185.083  36.4473  174.349
  40.075  30.2936  347.271
 256.858  10.4405   89.823
 38.0256  32.3445  345.211
 77.3707   30.504  305.019
 306.996  33.0639  18.7694
 54.1401  53.3924  313.403
 209.059  40.7934  177.399
 43.6042  45.8219  345.978
 266.486  24.8017   135.21
 358.179  37.3712  13.6656
 209.607  14.3288  175.499
 182.435  41.5352  184.662
 229.276  28.8162  161.758
 12.9145   22.559  344.548
  49.221  22.1707  346.009
 306.344  44.4651  72.1434
 129.957  45.1998  263.045
 65.6242  24.9702  318.554
 115.838  21.5353  281.987
 243.734  31.5086  157.993
 58.2303  41.8155  267.098
 259.673  27.3072  113.514
 110.617  35.3484  214.994
  191.63  30.1258  148.789
 308.675   39.844  30.0364
  349.83  30.1727  349.187
 326.515  23.1626  15.2572
 240.368  23.5082  156.984
 185.226  23.4697  171.747
 289.877  33.2114  44.3268
 53.2635  46.3491  273.881
 122.237  34.7949  230.546
 35.4071  9.97175  342.678
 109.988  27.4328   209.71
 21.3443  27.1265  13.7026
  297.24  24.4213  40.1711
 173.832  29.8658  171.448
 122.309  28.4586  203.628
 250.333  24.8626  152.632
 152.522  27.6538  192.408
 168.985  30.6072  203.283
 206.557  20.1861   161.12
 125.176  50.9355  231.808
 234.975   34.984  85.2351
 63.0711  40.3448  273.678
 328.094  45.8508  19.2775
 314.409  43.5989  8.92913
 266.706  26.8232    95.99
 115.662  26.8755  207.748
 95.8523  29.4345  278.984
 184.009   32.679  159.577
 73.0845  35.6869  327.259
 339.268  42.8335   3.4716
 235.785  21.7806  165.171
 37.3604  31.0415  4.19072
 15.4594  47.6681   319.35
 299.193  43.9525  38.4607
 311.701  26.2085  11.9288
 141.031  30.9693  181.988
 57.9951  24.8938   329.28
  263.43  33.5487  132.762
 300.527  39.7244   100.84
 248.699  30.6663   148.71
 242.132  28.0255  155.524
 74.9705  40.7375  263.352
  80.263  31.3318  321.397
 155.163  37.4336  167.851
 344.194  33.3223  15.2174
 19.7715  44.5926  1.90708
 70.8698  30.1415  320.505
 261.731  26.8352  64.3488
 291.637   14.858  81.4036
 34.3288  37.6526   335.64
 322.496  41.3303  15.6605
  299.14  43.4005  99.7639
 318.521   48.347  80.5399
 323.035  20.5778  354.622
 298.741  19.0691  47.5411
  163.63  20.8661  194.477
 90.2171  40.9186  310.812
 98.9812  25.1127  225.408
 195.403  36.6065  176.196
 58.8526  43.3449  316.363
 133.548  34.2167  196.068
 66.6218  40.3471   330.36
 52.6816  38.9307  334.796
 226.442  23.4618  176.724
 199.899  28.8556  176.523
 271.201   39.231   59.765
 41.0352  11.0481  342.412
 295.336  30.8693  33.0617
 28.5452   28.504  358.609
 27.5223  42.4185  7.45812
 103.906  17.8955  297.913
 320.864   46.609  18.4548
  43.148   44.046   343.19
 240.738  24.9554    127.6
 226.888  37.2013  160.095
     160  39.3223  180.384
 117.203  33.8634  200.713
 30.5605  17.9582  331.661
 53.2958  25.7327  267.932
 312.041  6.87099   51.356
 339.616  39.1765  12.5743
 98.8052  5.35459  299.716
 107.915  34.7653  275.152
 297.427  23.5045  30.9593
 265.435  18.0944  124.707
 273.353  18.8804  116.852
 62.2584  29.7992   319.86
  197.62  42.4096  156.262
 126.782  32.1507  191.688
 172.478  23.1869  169.581
 329.223  44.2675  9.67111
 222.005  36.2339  127.388
 14.2052  39.7849   346.43
 178.633  38.6844   201.91
 322.077  42.2126  1.26552
 39.8048   51.784  314.587
 330.635  15.4161  18.1533
 265.471  41.6449   118.26
 274.452  19.1473  49.7666
 229.905  47.7887  168.605
 81.4889  16.7247  242.431
 140.062  46.0754  183.287
  175.16  35.8044  193.295
 34.3929  19.8532  340.091
 236.326  30.8664  158.601
 90.9966  29.1028  304.402
 330.004  32.1138  10.6903
 301.074  26.3727  13.3389
 289.505  18.1414   109.29
  98.662  23.1557  272.079
 109.998   35.981  218.787
 282.282  43.5219  46.6586
  104.35  22.6736   272.26
 316.011  38.4485  9.97225
 258.418  24.3501  143.879
 77.3893  38.9356  239.852
  123.65  2.29646  240.967
 103.458  28.7857  217.563
 205.342  41.7982  165.735
 63.0898  37.7921   265.72
  232.81   36.973  146.028
 150.751  21.2564  185.896
 107.593  21.1833  223.375
 98.4467  30.4373  224.958
 65.2358   41.888  331.643
 121.791  30.7517  265.759
 226.369  29.8369   166.71
 135.178   38.043  185.866
 110.164  42.8899  216.123
 282.782  15.8059   69.158
 305.936  38.4216   23.095
 132.421  31.2288  193.974
 270.241  6.73799   86.687
 86.4226   26.651   233.22
 42.4093  22.9395  349.656
 331.925  5.45103  36.7022
 218.189  37.9413  173.508
  300.04   26.047  21.1432
 267.754  23.1368  132.534
 265.136  18.7151  62.3237
 134.894  37.7425  189.572
 131.346  32.8529  190.296
 13.0079  28.7918  352.535
 229.154  15.4282  162.407
 282.756  16.4883  63.5182
 121.701  25.8416  206.037
 309.775  38.6242  18.2524
 241.857  36.8417   157.45
 275.972    38.87  38.8783
 322.378  43.8692  351.388
 137.548  43.9012  218.673
 331.347  35.3319  19.7054
 9.26362   27.198  11.2653
 316.099  41.3346  9.28646
 106.081   32.581  217.108
 314.558  2.33573  86.2024
 137.109  20.6946  193.762
 223.282  48.0617   155.25
 264.447  28.4744  54.8133
 328.135   30.689  76.6704
  256.08   31.404  117.652
 31.4396  30.0405  4.19573
 85.4019  41.9426  291.173
 178.958  26.6051  181.948
 300.779  46.1918  27.9968
 256.257  19.8562  111.348
  227.09  24.0462  168.079
 65.9258  35.5271  327.612
   68.19  20.2884  333.448
  100.86  23.4458  230.831
 161.563  42.2877  179.235
 163.267  30.5221  183.879
 298.008  21.1719  105.907
 320.797  42.3811  9.06411
 256.871   12.059  113.669
 115.454  31.5669  200.814
 26.9426   42.785  345.329
 280.467  42.0957  42.3992
 239.581   25.788  159.699
 98.5228  38.9023  272.931
 95.8639  20.8483  307.112
 105.774  31.6369   215.84
 29.2425  21.2493  328.231
 49.2454    8.821  346.785
 219.113  36.4097  166.626
 142.741  6.28691   203.76
0.474149  35.4943  8.75575
 291.639  37.6833   33.682
 346.201   37.686  349.441
 278.724  28.8065  43.5225
 174.691  40.5992  163.791
 133.467  47.2223   261.58
 136.336  5.62897  215.728
 227.734  28.2525  128.509
 183.946  34.3871  153.601
 93.9643  37.1116  219.527
 51.8345  42.3767  272.914
 234.035  33.7156  157.936
 122.723  36.9297  193.439
 182.975   37.553  141.976
 65.4794  40.1689  334.933
 116.648  25.3531   252.95
 309.089  35.4382   21.768
 310.097  44.7653  93.4971
 289.589  38.5481  68.2405
 240.865   13.801  73.1716
 248.815  21.9704  144.102
 208.372  39.8882  175.724
 211.886  37.5644  172.332
 252.809  31.3898  128.718
 238.374  36.0442  155.065
 288.981  32.7555  26.4879
 258.307  31.7676  143.505
 201.483  29.3623  180.998
 62.1678  36.4317  323.401
 346.007  43.4242  1.84275
 61.4448  29.4752  254.792
   67.59  25.0329  325.065
 208.038  25.4864  148.687
 84.7043  12.9048  251.991
  226.83  26.6893  151.978
 215.526  28.3033  160.615
 36.2669  40.0252  359.729
 55.5943  28.6731  260.486
 337.521   39.234  347.154
 290.902  17.7774  71.3929
   269.5   14.346  88.4929
  343.06  14.9011  13.8848
  85.117  24.8702  237.623
 280.184  37.2063  49.9567
 27.2875    38.43  5.65191
 267.125  35.8435  50.4111
 107.641  28.3408  228.883
 167.786  45.5553  227.178
  109.63  34.1058   275.86
 299.058  26.5956  18.8541
 32.0184  46.0996   349.93
 286.108  10.6838  53.4437
 239.072  36.7256  155.938
 222.211  31.1021  175.039
 315.609  29.5922  17.9827
 251.286   17.739  149.664
 82.3304  13.0983  302.623
 123.298  34.1801  275.107
 45.5779  53.7545  300.909
 220.406  15.9169  176.749
 65.0598  6.74411  276.792
 38.9346  39.7753  343.837
 64.8973  39.2671  315.187
 313.162  35.3216  7.31582
 160.296  25.6584  189.806
 130.865  19.5431   184.45
 215.097  16.7713    152.9
 253.018  37.2602  89.2598
 20.3805  35.7277  352.913
 103.133  28.0884  287.878
 230.188  35.7269  152.368
 189.178  9.57399  154.542
 300.008  32.7995  20.2237
 332.592  16.0356   38.077
 323.428  40.4318  73.4246
 122.551  38.0302  206.401
 249.734  31.0922  65.1994
 7.13249  35.5637  3.32125
 136.594  14.1082  208.313
 233.737  40.8813  161.868
 324.654  29.8187  6.64743
 275.177   28.582  42.0759
 239.462  16.2037  96.6225
 301.592   33.416   35.637
 253.614  28.0987  130.587
  110.21  27.4025  287.637
 79.9733  38.2557  313.499
 188.168  45.4681  163.052
 61.3983  30.0103  327.293
 268.795  23.8493  131.812
 215.115  34.3687  168.839
 146.627  41.3134  195.342
 52.9837  22.3918  333.995
 325.976  19.9421  8.46027
 257.428  27.7377   65.406
 77.2985  16.2327  305.581
 100.358  37.3042  232.701
 46.3201  20.7466  342.635
  265.65   36.135   126.81
 252.675  24.4783  149.837
 198.118  26.2669  120.143
  188.24  36.0195  188.287
 66.4884  23.8382  323.473
 174.297  28.6448  158.525
 160.617  8.47053  211.921
 194.955  34.0027  166.547
 152.982  18.2522  207.898
 99.1013  25.6137  293.106
 156.555  32.2021  207.706
   190.7  38.2137  182.893
 235.245  40.1464  123.245
     112  31.1692  205.168
 306.818  39.1913  36.9359
 107.641  50.3538  222.035
 121.369   25.802  205.933
 258.498  10.5224  103.602
 286.257  30.2516  116.525
   76.12  32.5559  246.493
 324.011  45.5844  5.33607
 109.989  43.2418  205.673
 312.869  35.4509  8.18718
 343.469  42.0151  355.962
 257.795  21.4144  145.074
 18.6834  35.7513  11.4214
 219.485  27.7105    152.5
 188.254   38.295   206.23
 23.0837  40.8384  357.523
 33.2509  37.3836   336.53
 51.4802  42.7571  352.242
 213.177  37.7044  174.086
 111.644  23.9152  203.685
 89.5797  35.2926  232.685
 250.584  22.5452  132.313
 132.581  12.0654  222.182
 261.209  25.7416  69.3138
 160.229  32.1876  176.311
 121.887  31.7601  192.673
 12.9598  37.4948  359.515
  332.71  43.9525  351.204
 236.345  11.8253  138.637
 330.247  18.3662  24.6567
 273.178  39.4882  48.7091
 217.152  44.7265  157.218
 100.325  40.6525  301.881
  272.34  29.2772  127.145
 295.151  40.8859  18.2576
 344.599  23.8454  11.2681
 255.732  40.5694  147.666
 259.483  26.8592  131.657
 268.178  20.4822  88.3579
 125.614  54.0585  222.704
 74.3542   20.866  244.492
 56.4057  25.9625  333.285
 356.341  36.0206  12.2571
 306.732    33.13  96.5675
 42.7791  50.1834  287.515
 52.8429  8.83043   319.17
 276.177  26.0826  42.9324
 339.822   32.871  344.589
 286.202  38.5649  115.919
 170.016  36.3154  179.449
 62.1864  36.0861  330.477
   48.88   36.862  267.593
 79.3414  33.0902  238.976
 256.379  8.36651  102.221
 163.584  39.4421  188.456
 119.738   32.193  201.081
 111.191  25.7339  285.439
 312.508  35.7335  9.14527
 239.447  31.2035  145.299
 117.019  39.7634  213.601
  252.09  33.1361  133.138
 257.245  40.6418  134.881
 67.5201  25.9283   251.21
 81.8906  15.0006  262.305
 138.645  44.6491  193.731
 90.5439  20.6241   311.32
 291.165  21.9851  37.0157
 268.007  26.1066  58.8284
 277.236  30.4403   119.99
 17.0816  41.8059  9.40675
 311.422  28.0765  22.7157
 230.468  13.2888  123.848
 19.3607  5.19091  341.928
 92.1305  21.5943  228.419
 308.257   20.401  9.79825
 124.984  32.4618  208.267
 165.215  28.4571  188.727
 302.201  36.7126  74.1695
 54.1417  15.4154  313.598
  152.35  15.9202  212.267
 174.506  35.5885  163.598
 249.041   15.372   84.374
 292.938  26.5551  98.4279
 114.109  25.4528  223.081
 192.221   36.288  203.006
 167.998  39.9828  193.608
 3.88539  38.9438  353.878
 51.3026  19.9339  341.164
 121.155  5.94419  229.848
 200.937   39.078  185.006
 96.0446  26.5606  234.219
 76.5127  29.2656  322.898
 311.367  37.0744  19.0376
 282.874  32.1898  49.2708
 174.395  18.6818  168.063
 229.629   23.448  164.195
 12.6126   35.606  22.2118
 114.659   43.567  233.902
  82.008  17.4245  314.061
 339.628  31.8642  9.10141
  287.71  30.3553  27.1882
 64.4176  11.5467  296.469
 225.979   33.782  151.922
 156.613  39.9866  203.711
 299.061  15.6533  93.7775
 66.5946  36.1045  334.829
 143.049  19.4419   227.98
 180.121  41.7574  188.115
 324.586  18.8082  4.97289
 251.954  34.2378   145.08
 328.642  41.5902  7.39929
 222.956  14.8418  141.658
 281.117  30.4004  38.4067
 121.642  34.7241  218.425
 3.71636  41.4825  18.0846
 353.095  30.9423   21.871
 207.498  33.6968  173.488
 193.798  39.8796  183.449
 332.318  33.9324  347.519
 94.0117  26.0396   296.01
 290.891  36.3575   32.784
 158.823  24.0249  169.714
 170.417  38.7603  176.259
 270.943  20.7992  52.2834
  101.15  29.1767  278.983
 235.326  38.4587  168.841
 281.971  24.6631   62.084
 285.908  34.4038  38.2262
 219.999  36.8041  170.277
  306.58  28.5467  34.4704
 109.638  29.6663  234.102
 278.288  29.5881  117.504
 41.6135   48.308  343.017
 241.651  45.5456  122.921
 207.587  39.9287  175.028
 319.482  23.9826  19.4452
 63.4331  37.5014  326.409
 120.887  13.5503  239.373
 14.5403  38.9398  357.131
 81.9674  27.7033  232.015
 224.199  44.1775  161.487
 70.1572  33.2545  322.975
 40.8872   13.148  338.644
  157.08  11.5339   194.13
 214.845  45.2438  170.604
 140.969  19.5124   221.08
 114.668  13.8062  230.187
 34.5406   35.646  349.798
 225.392  42.7706  176.739
  357.29  42.3132  332.229
 94.6726  27.4581  226.481
 184.554   23.858  154.004
  215.56  18.5392  171.989
