   phi1       Phi      phi2
  117.5   35.3468   206.391
223.865   26.4043   151.622
269.528   29.6574   118.694
41.8098   37.4524    338.05
115.732   40.3716   286.879
238.285    34.471   156.061
346.697   40.0685     19.27
210.869   16.2799   175.458
57.3181   30.4979    261.28
283.417   20.5185   116.758
143.463   33.8165   184.754
242.504   19.5815   133.987
110.254   30.9286   245.384
98.6503   22.3639   285.281
284.313   30.5728   50.3336
66.3641   9.53917   332.782
50.1664   20.2505   334.592
253.029    31.326    141.36
93.4515   24.3778   280.929
40.4909   49.1302   284.527
241.178   13.4895   147.566
311.205   45.5391    7.9582
 277.23   8.08943   102.122
282.561   28.8264   37.6555
149.886   14.4757   207.735
46.3739   33.7148   341.083
123.996   28.4707   205.054
223.839   42.8662   178.714
39.8235   56.1415   311.265
68.0895   30.9574   324.293
234.656   26.7833    162.92
229.973    37.266   158.859
322.036    36.183   359.021
 98.981   9.23458   251.789
280.044   34.9676   116.198
332.716   32.6685  0.187221
83.6746   35.2062   237.632
 70.608   39.0097   332.144
225.992   45.8939   143.973
227.204   12.2396   145.366
105.965   33.5017   294.246
39.1831   40.0837   1.33449
137.241   53.5823   217.266
290.549   36.1201   24.0652
100.377   17.7148   302.401
 103.86   40.8065   243.836
321.373   39.5654 0.0650596
269.068   23.9775   106.158
 78.152   33.0878    305.28
257.602   39.6092     140.4
275.054   31.5049   40.0472
 95.918   38.3205       274
25.9864   31.6184   351.791
50.9562   28.4367   348.841
296.957   37.4343     44.76
277.527    35.376   50.6784
246.556   39.6499   130.474
292.516   27.0264   109.537
 228.83   20.3251   171.576
280.917   13.5041   44.7003
5.31183   8.10699   312.813
310.595   33.1906   12.1326
122.311   37.7531   276.131
 246.57   33.7448   147.131
191.241   31.0829   149.381
239.607   21.8328   143.021
291.279   38.6404   39.3944
71.0071   43.4384   326.008
325.456   36.3621   357.693
38.4714   17.6721   334.202
270.303   42.2551   46.0459
284.766   29.7482   32.5355
85.0263   37.3478   231.623
206.892   25.8503   177.736
254.672    33.901   139.379
237.266   32.2639   129.217
214.019   33.3621    177.33
221.594   11.1522   137.825
159.155   37.5984   178.118
81.5817    35.489   234.043
 177.17   34.0209   192.582
80.0614    34.905   264.164
157.904   11.7581   180.827
49.0759   35.4233   346.501
36.2061   26.3274   355.014
197.216    37.532   172.108
286.786   27.5974   35.6479
109.357   49.5499    216.64
133.907   48.5431   246.326
212.945   38.5269   186.716
40.2237   48.2652   282.864
349.736   4.73004   1.04029
236.216    24.175   145.603
 303.94   23.0288   21.1904
45.3912   35.0128   331.762
259.657   28.1672    61.793
338.899   42.9808   17.7225
70.0775   28.0605   323.619
257.762   27.6291   58.3019
75.0691   6.40099   291.663
305.684   29.1035   21.7383
131.855   41.6424   204.272
69.9224   31.5134   325.732
237.387   45.1671   157.874
287.819   26.3937   79.2445
301.446   27.2968   34.8326
162.083   34.9221   194.748
91.1323   29.3418   309.527
279.327   26.7397   97.0948
139.509   35.0972   215.538
318.463   37.7026   8.23587
144.444    25.458   188.846
46.2687   27.7307   307.523
22.1517   17.6153   347.642
252.129   41.4009   108.097
95.4227   14.9667   225.241
48.5711   15.7869   312.349
219.364   14.9859   148.572
226.867   31.1388   165.721
68.6879   38.4888    245.66
88.5533   29.9714   310.725
355.541   41.5937   25.4666
17.4577    42.451   18.5552
311.031    24.854   13.5355
262.856   38.4369    131.61
 60.266   40.0629   263.125
60.2171   34.3187   334.244
280.764   36.7442   56.5207
107.054   33.1867   293.684
267.158   15.3543   129.287
  237.6   31.2265   166.233
54.8513   39.6275   271.718
73.3108   30.5001    246.83
138.345   29.1319   187.043
48.5684   27.0325   340.381
 317.43   30.5213   24.5923
76.8975   37.2028   283.236
42.3989   40.6848   322.222
 148.74    28.153   177.958
103.915   35.2433   296.827
59.4022   26.6653   324.577
272.399   35.8835   42.3877
310.955   39.4989   15.2073
222.234   41.6653   179.755
47.1517   40.1644   284.458
90.9729   26.0988   223.826
9.75433   13.2047   354.565
39.5407   31.0381   2.73703
51.4433   33.1071   336.864
241.323   28.1883   159.891
37.9786   51.2772   293.258
56.2859    38.958   262.388
327.219   35.1905   8.75936
276.254   27.0383   51.8573
283.449   38.5683   42.3877
72.2844    32.918    325.16
253.367   37.7748    63.426
60.3763   19.5787   318.748
253.589   46.0847   119.094
223.806   32.7508   159.902
291.703   23.1964   24.6633
97.0986   22.8395   258.801
296.771   15.8081   30.2196
212.794    28.097   172.251
278.021   30.8771   57.1161
266.044   14.9652   123.423
202.595   26.4755   179.688
3.16073   41.6938   33.4402
307.651   26.8062   23.5166
329.068   2.16464   54.1821
239.805   29.6315   142.497
40.2596   26.2716   357.089
307.716   18.5272   32.4009
 10.809   37.2645    342.13
159.797   44.4508   197.921
248.769   35.1405   146.843
237.719   20.7175   134.304
291.693    27.415    109.95
203.565   39.7744   181.056
48.0557   33.7391   336.864
41.5312    40.805   279.794
321.442   47.4717   69.3187
104.243   22.5221   218.605
135.881   56.1813   242.842
56.9107   34.3743   266.064
315.752   38.4364   10.3208
291.052   7.95673   111.233
81.4714   23.8371   302.214
303.842   42.1881    11.071
109.339   25.5528   268.782
258.501   24.4415   140.615
201.558   22.6411   182.041
311.436   26.9059   6.71393
94.8183   27.0955    229.59
269.589   22.8799   70.7085
36.4464   33.9424   278.811
112.656   34.9245   271.979
337.501     31.31   22.0884
239.604   34.8024   143.818
38.1707   48.1171   329.943
263.716    42.634   140.157
65.5635   14.5946   291.334
41.3216   47.7835   347.525
67.3338   47.1953   297.805
36.4851    43.564   345.057
153.626    38.771   181.458
201.729   32.9762   178.168
248.343   18.0562   142.565
50.2225   30.5436   342.725
95.7003   18.5715   235.497
 304.15    22.036   25.0614
353.621   41.0275    1.6996
30.9233   22.0295  0.631264
343.781   42.5201   356.483
 89.284   25.7563    232.58
32.5933    35.486   359.534
306.694   20.5266   18.4771
99.9626   20.1385   301.474
99.1671   27.9888   218.314
149.792   30.1939   218.442
333.874   38.4309   12.4693
116.603   27.9675   200.567
294.746   35.0095   99.6999
38.2781   37.3889   339.489
124.151   31.0684   218.652
164.773   44.5619   190.484
44.2542   31.1707   1.33262
95.7451   35.4892    303.23
107.952   33.6539   211.497
302.811   16.0143   36.2567
103.817   35.1097   211.582
 104.06    34.794   210.908
313.268   28.0856   12.5679
281.534    31.761   44.4632
266.199    29.104    126.43
 83.195   30.0976   321.938
34.8365   17.7359    319.22
238.368   27.9074   148.347
284.046   46.7633   41.5627
156.248    34.697   177.653
22.5462   32.0787   4.13605
 147.04   17.0387   211.148
328.242   32.0443   2.93874
283.299   30.7179   41.0522
305.221   33.4652   30.2063
211.984   32.6978   162.679
95.2174   29.7735   307.354
324.578   29.6793    14.854
302.743   30.1061   20.7699
126.509   39.1725   221.319
253.327   25.5194   69.2841
233.637   38.1682   152.168
239.123   25.8425   163.895
 287.55   42.9718   89.2271
122.982   49.2554    233.56
157.128   34.9396   183.304
301.019   31.3095   21.2924
 297.08    33.599   36.2655
331.791   32.7031   356.775
8.91536   35.2733   2.92048
241.462    30.579   159.287
36.1338   27.3459   358.571
252.091   27.9118   142.486
45.2351   16.9172    335.24
197.629   23.5564   174.211
150.473   32.0922   185.158
 137.14   37.7195   185.778
298.989   31.3026   105.896
168.006    36.974   190.574
69.4895   23.4863    329.49
33.8681   49.9762   304.188
46.2806   13.2758   271.281
45.2653   32.0055   330.981
247.341   38.5905   67.6757
138.005   25.0888   228.056
119.197   32.4111   218.455
199.269   39.7311   184.305
131.978   32.6367   189.066
193.559   33.6043    181.68
34.4761    24.644   358.896
105.382     32.67   216.989
 261.14   41.8865   67.6882
298.428   43.6477   21.9119
299.716   30.5219   38.4346
336.073    38.876   354.611
64.7698   31.0489   335.452
273.748   35.3389   117.087
 260.01   21.4319   70.0748
71.7352     42.42   253.018
44.0406   35.3348    344.66
234.365   42.6176   85.5944
198.888   35.2003   157.846
309.885   35.1629   18.1759
11.5183   4.91101   12.9187
232.262   38.0111   146.772
45.3488   19.2583   326.749
22.8607   28.6122   4.47588
213.466   30.3974   165.605
215.947   13.0765   173.587
120.311   41.4251   274.075
 28.568   31.2773   4.24287
261.796    42.308   74.3569
80.3438   35.4139   310.794
305.053   19.0255   23.5828
23.9586   2.40869   343.342
225.519   42.7693   170.835
 113.64    26.425   205.694
62.5152   27.1514   331.647
 133.55   42.0236   217.462
12.1707   9.81941   8.50405
53.4791   40.4584   262.554
254.994   40.7287   59.4607
249.562   30.9396   74.0565
237.217   18.3839    163.08
102.191   20.8007   217.969
351.105   37.2041   351.819
275.128   39.8688   40.5529
  275.5   26.6993   58.5206
39.7032   28.5376   356.667
278.727   24.7587   119.853
66.8793   40.5023   326.793
164.236    29.159    201.58
301.511   30.9271   25.6003
130.717   30.3454   241.764
 312.68   36.0479   32.0618
53.2018   26.9883   347.054
211.118   33.7533   104.799
256.739    27.717   137.525
128.577   44.2568   270.475
215.819   34.4306    172.44
57.9421   33.4118    259.08
209.368   20.0417     161.3
273.861   28.3012   129.626
265.899   16.6467   53.4274
288.354   24.4113   102.757
220.249   27.9552   101.255
32.0878   40.2535   340.551
86.9435   28.5417   262.091
269.681   31.1753   50.7997
225.617   20.5654   136.492
18.0948   39.2376   343.279
53.1099   30.5559   335.319
 134.37   41.9899   181.613
74.2544   26.7922   326.277
232.034   18.9768    162.48
135.238   47.9161   194.997
248.797    41.249    155.33
282.367   34.1332   44.2693
39.0665   43.7492   344.066
189.951   12.7932   177.315
207.954   25.8419   189.387
 42.532   43.9289   359.374
188.724   44.6822   174.424
77.4507   19.5023   325.493
233.588   30.9268   160.468
95.9662   21.1281   217.325
353.979   43.4792   347.503
17.6599   42.7234   4.01085
272.727   30.2007   45.6672
 154.72   39.5515   164.494
332.343   29.4749   16.6056
205.055   10.4492   168.458
198.953    43.987   182.245
174.653   34.4085   174.875
84.9243   38.3195    315.06
110.786   16.5104   210.363
 273.62   33.6885    49.266
82.9452   21.1655   237.989
312.717   32.3559   14.3338
184.185   38.2363   201.245
254.396   12.5765   61.8927
 110.65   37.8533   292.535
229.523   26.4437   152.951
 243.78   10.6028   136.743
263.627    28.605   104.016
 226.53   30.8037   141.936
45.9923   31.2323   354.403
296.237   15.7219   34.2447
1.34321   12.7825   355.098
221.348    28.728    104.02
109.938   18.0532    211.12
128.763    42.385   259.559
312.009   32.4744   19.6637
219.203   32.1645   168.386
227.953   48.3597   164.528
301.777   35.7282   20.2202
94.1739   39.4793   305.912
 70.918   28.1331   322.156
321.274   12.2737   355.465
227.834   35.1356   164.484
254.737   17.1425   136.203
151.243   39.3135   194.329
259.128   35.2839   140.219
88.5259   14.6152   305.493
27.4821   37.3291    355.17
325.837   27.5742   25.7876
150.019   40.1064    199.21
232.694   38.2921    94.775
291.352     24.98   33.6558
30.6558   42.2594   3.89266
135.313   25.7345   200.904
110.369   42.3693   225.952
57.6392   44.9005   328.841
54.2044   31.2154   344.813
 106.12   32.8311   219.745
230.405    39.796   88.0177
52.5344   42.9679   267.644
1.25504    37.191   334.733
281.132   12.5966   115.306
75.7341   45.4195   291.795
33.4626   51.0575   304.809
227.567   26.9317   150.804
262.646   26.2188   129.022
216.402   47.0329   164.206
247.092    36.821    146.88
325.557    43.284   11.9511
68.0629   29.7705   322.965
151.264   29.8164   202.865
304.522   30.8602   88.2126
336.771   39.6246   358.163
29.6234    34.999   339.518
261.628   8.43056   95.4748
251.938   30.1918   150.675
 258.68   2.58431    102.37
226.063   9.31548   172.277
316.495   44.2496   19.0209
98.0241   39.2497   306.668
275.211   30.4721   40.3469
 54.348    37.065   327.373
272.689   27.1912    107.38
244.391   30.4656   142.884
18.5864   29.1163    356.48
 179.06   39.7305   174.829
 26.536   41.6141   3.71342
338.934   38.7059   354.632
269.678    12.582   57.3315
91.8407   34.7366    312.06
51.7712   31.1312   275.854
57.9927   18.9328   291.673
125.635   33.3866   191.333
 42.635   36.3608   347.328
257.505   33.9005   59.9755
124.217   24.3755    220.94
264.811   35.3001   130.189
299.672   21.9232   24.3078
140.023   40.0779   178.905
146.847   39.3844   202.455
325.638   23.7177   18.3005
39.5132   58.1726   304.346
39.8013   27.4791   346.655
76.5417   31.9579   323.187
326.653   33.1475   359.283
47.1013   22.4282   317.354
229.298   32.2409   168.053
9.43634    23.759   338.001
203.792   37.8461   176.974
297.488   14.1071   70.3056
264.017   39.8196   135.488
249.289   41.7392   151.509
289.276   6.98566   63.7885
6.92467   41.0969   353.757
276.126    32.849   123.208
305.411    27.589   14.1824
 83.698   32.8314    307.87
117.287   27.9915   203.748
 17.481   36.7954   358.975
48.2634   42.6169   348.642
236.072   25.4851   160.339
85.4617   21.4315   259.207
114.657   30.9572   215.472
235.294   31.4153   148.511
292.569   19.5941   45.0653
266.001    43.522   132.154
207.586   7.89729   112.611
323.434   24.3263   2.75952
280.871   30.2779   42.3453
175.686   34.1347   179.223
287.743   25.2028   39.5771
76.7557   31.9507   299.612
101.082   23.3308   226.257
277.439   23.5595   59.3304
243.224   27.3889   158.142
271.107   32.1866   129.584
31.8924   36.9308   346.664
    156    32.387   245.784
99.4088   41.8909   235.784
107.385   25.0509    292.88
240.361   49.1749   152.219
211.011   26.8683   177.472
136.545   3.27037   227.698
 313.66   41.2009   19.0983
42.1383   25.8943   343.054
307.251   39.3131   38.5564
83.5525   30.4625   321.382
144.343   32.1545   213.338
159.687   37.0827   186.379
347.273   14.9595   28.7262
316.287   39.4271   9.35613
132.833   22.0488   270.904
131.719   47.2625   259.234
333.342   28.6359   10.3182
72.5503   34.8439   331.063
338.913   37.8028   341.053
97.3019   24.6677   300.217
162.551   26.4677   165.511
24.9507   46.9795   334.731
284.714   26.2731   52.0284
69.7136   28.3883   331.753
252.889   18.1397   135.781
308.088   30.7983   9.98055
233.503   34.2321   160.809
348.892   35.9226   341.475
 166.25   33.5264   179.547
 319.24   30.4461   34.0999
305.806   39.9789   11.6335
 254.51   30.0172   62.1749
92.6629   28.5609   223.615
112.252   26.0259   256.415
254.647   40.0482   133.824
305.164   45.7178   17.0787
297.872   30.8385   28.0631
122.805   41.9587   199.579
302.537   14.8842   42.6752
226.415   36.6429   169.702
241.221   39.9099   94.4556
40.9268   37.5173  0.644919
99.3195   19.1999   219.598
141.348   42.0342   195.207
 107.42    18.799   213.224
74.4177   36.3429   328.801
269.557    24.572   77.8821
235.564   26.6007   163.306
54.6828   42.7935   345.992
311.369   19.0676   93.9526
289.618   19.1698   30.5516
39.3314   15.2556   358.316
150.856   21.1615   187.319
211.281   44.4541   174.582
99.6308   26.1502   294.821
42.0661   49.3718   291.905
256.969   17.7276   123.057
284.436   12.8698   112.759
191.303   24.1887   182.454
61.1304   18.7055   308.047
101.154   25.2088   215.544
313.842   28.6115   0.15618
155.799   27.4665   183.272
142.683   43.3941   193.255
274.293   24.8073   104.535
162.765   37.5328   164.594
146.181   9.32043   213.876
102.857   22.6433   210.254
124.204   32.6194   203.453
104.267   28.0779   214.793
193.086   41.5884   189.861
137.258   41.1219   195.608
305.969   25.9075   11.5759
 310.16   20.9787   24.2617
97.2122   27.9877   225.965
202.724   8.27422   184.539
213.318   26.8853   167.945
34.5151   28.6141   2.76239
 35.584   34.8518   319.803
286.529   31.8711   42.9349
354.462   36.3312   351.939
 132.53   26.4391   202.183
243.669   33.5402   152.311
121.686   38.0894   282.273
63.8062   41.9951   335.024
231.869   17.4398   143.516
260.323   24.0846   121.603
312.824   28.7848   28.4578
 115.14   23.7847   217.049
 104.48   28.0804   300.144
 225.38    43.872   158.333
60.0622   31.6994    266.35
98.3222   30.8978    224.55
289.604   20.5393   29.2182
53.4471   20.5264   294.557
325.397   46.9333   18.7179
100.252   33.3851    218.15
120.819   40.7857   204.529
52.2348   26.9641   345.865
158.141   38.2284   166.699
349.918   29.8349   335.219
281.439   34.6448   51.9888
232.922   25.5608   169.423
 318.77   40.5073 0.0923251
318.327   34.5149   0.54786
327.895    48.238   15.2103
240.384    24.931   145.794
  262.4   33.9199   89.9759
79.7632   16.0933   256.807
303.152   43.0704   24.0201
39.0553   40.3328   340.024
166.763    24.575   169.236
 263.76   32.6862   127.619
5.89592   12.0288   7.32176
 249.24   37.1588   136.069
 156.75   41.6914   192.194
93.8794   9.45826   270.533
140.239   42.1746   260.213
129.585    52.536   235.158
3.77251   28.8039   6.22524
26.1421   23.3556   341.665
137.719   37.4995   203.995
 174.96   37.7636   179.907
243.831   24.2505   115.565
160.106   14.8306   172.137
106.251   29.6538   290.488
236.587    25.397   151.761
 14.833   38.2934   11.5782
179.767   26.1471   186.745
 116.24   12.8747   279.327
310.949   21.7643   14.1066
237.599   28.3313   146.168
329.637   27.7882   4.65669
328.235   38.2359    349.38
52.6029   24.4676   260.648
 125.44   24.9677   271.634
286.123   24.3482   113.927
168.593   42.9802   194.141
 319.65   44.4865   82.6661
208.595   38.2511   189.925
206.674   9.31808   142.147
244.882   17.2982   150.663
90.3099   29.2028   311.816
353.561   35.4465   5.36453
91.9597   38.3761    224.46
138.806   34.0859   199.659
26.8668   10.0056   324.265
57.7089    45.756   337.645
261.507   8.37588   129.416
345.255   26.1735   342.256
61.1826   36.5068    323.52
260.407   40.3276   120.788
237.731    31.989   78.6604
284.194   29.3178   113.517
247.853   23.1254    150.85
256.837   38.2693   60.1423
232.034   35.8735   156.806
 334.38   25.4991   5.70886
330.353   34.1683   18.2152
240.376   29.1503   129.549
301.554   33.9012   40.0176
252.876   25.8093   141.473
285.906   33.2208    27.004
310.767   38.3729   17.1344
71.1805   25.4987   330.168
104.705   10.6337    256.42
319.227   45.5583     26.98
82.0585   38.4335   243.754
33.5145   42.0054   357.936
225.289   21.6818   167.412
84.0924   29.6117   318.916
98.2685   32.7149   297.642
157.011   3.97452   205.694
 211.06   47.8855   157.832
109.193   26.7156   290.771
309.051   20.8427   11.9454
261.549   29.9588   117.505
 300.59    32.221   15.8606
65.2133   30.8225   332.598
303.934   11.9491   12.9398
34.9545   51.1205   291.311
299.033   35.3428   31.4242
31.3614   44.6944   347.451
45.8857   40.7822   358.569
213.525   42.9194   177.783
126.918   20.1614   205.121
260.735   40.5956   128.498
 82.566   10.3205   317.363
 265.66   27.4502   135.703
100.854    11.171   298.246
356.109   39.8431   2.11187
42.7624   37.8691   337.385
 318.53   44.2952   10.7807
283.587   35.4087   50.6565
91.9173   24.8172   310.138
135.545   3.17733   238.139
224.314   38.4753   163.744
281.998    21.202   103.081
18.6249   36.6547   5.61999
310.661   32.8483   5.47526
299.788   27.2087   31.1252
245.911   24.5662   155.977
339.561   39.8555   336.445
313.618    25.322   91.0308
49.5679   36.1627   318.287
240.005   38.0227   160.926
265.403    33.291   115.549
180.112   33.2602    165.71
177.616   28.0265   168.001
61.9668    49.934   331.029
138.009   20.8621   266.555
  251.7   21.8436   139.055
255.951   29.4796   141.491
78.6376   28.9782   319.305
102.089   26.8126   284.952
82.2727   32.1953   239.708
 202.44   31.9964   189.248
 9.4064   19.5855   348.914
261.924   21.2204   54.6737
298.538   47.8004   53.6893
69.8699   30.6044   323.752
18.7878   34.9898   24.2108
 325.35    48.606   67.5575
262.376   11.6024   59.3661
